TX_WND 1,TX_WND 2,TX_WND 3,TX_WND 4,TX_WND 5,TX_PV 1,TX_PV 2,TX_PV 3,TX_PV 4,TX_PV 5
0.19774848090833377,0.1838795516615837,0.14300732843552133,0.15964928765961853,0.1435629917897954,0.8376078777745997,0.813074375880638,0.7915202676852736,0.7794017751786434,0.7681849894825455
0.1977484809083338,0.1778312711610883,0.14300732843552133,0.15529845169195056,0.1375846027563106,0.8376078777745997,0.813074375880638,0.7915202676852736,0.7794017751786434,0.7642182102462605
0.19774848090833383,0.17783127116108827,0.1407706901049859,0.14982278335020824,0.13758460275631057,0.8296644877052347,0.8066272546457343,0.7767150280123049,0.7623149239461088,0.7541659777618137
0.18515677573728653,0.1594945381969672,0.14077069010498588,0.1498227833502082,0.1308411016568166,0.8200346415833796,0.7891527842030708,0.7634537364883011,0.7501212961559147,0.7385423868262473
0.17313939334890288,0.15949453819696718,0.13047702849884713,0.1450627885413424,0.1277108018406426,0.812620002680853,0.7831186256272908,0.7559037600357731,0.7426659672678879,0.7336067638442827
0.16613270994798043,0.15869823660808996,0.12603581160979047,0.1450627885413424,0.1253703941245143,0.7797596486536358,0.7598405129446094,0.7329406561689409,0.7195701919984607,0.7053217521815267
0.1593955733126678,0.1500664318626225,0.12387030893599237,0.14196825044127911,0.11903239910398827,0.7539577577998248,0.727532734942971,0.6915946023090019,0.667101352583992,0.6590045550402346
0.15636425084253427,0.14165654815716355,0.12326820814988458,0.14196825044127911,0.11415727292749123,0.7086458960241907,0.6737262134744759,0.6404421229898085,0.6312564356974574,0.6433393427986546
0.15636425084253427,0.13992897349512268,0.12213180801946527,0.13449457463408557,0.11023095594627204,0.6410101455908653,0.596846125853177,0.5371063765424589,0.5225867316660632,0.547581190928027
0.15636425084253427,0.13826698358658274,0.11734008825903962,0.13167274232719117,0.10796699339052357,0.5712020556491024,0.5558728826577817,0.5066240881292912,0.4889796366606551,0.48942709870141504
0.15636425084253427,0.13826698358658274,0.11734008825903962,0.12677904897225675,0.10408807114935122,0.5184805240689541,0.4781704612621938,0.4184808535994112,0.4127253074080789,0.4311532254060891
0.15636425084253425,0.13443291936271662,0.11734008825903962,0.12677904897225675,0.10408807114935122,0.41257785014259407,0.41489134947556267,0.35737472704568674,0.3552016491281429,0.41407457174484563
0.15636425084253425,0.13443291936271662,0.11734008825903962,0.11775238715610786,0.09328644181836468,0.3462350547636989,0.3215081284292481,0.3079377355319951,0.31270480120291533,0.3289290782179566
0.15636425084253425,0.13443291936271662,0.11734008825903963,0.11775238715610788,0.09328644181836471,0.2811078215822558,0.28005072266595493,0.26113006650963627,0.25418525538496206,0.26185347491625177
0.15636425084253427,0.13443291936271662,0.11734008825903962,0.11542605302231354,0.08730811795248217,0.25069810714325796,0.23865389699059655,0.21492719786884243,0.2098663787889569,0.24688524262895817
0.15304397691760593,0.12955361370944665,0.11734008825903963,0.11542605302231357,0.08730811795248217,0.19798153046732228,0.18475474501577702,0.16110939977762406,0.16675444296982372,0.18808773614415583
0.15001576101858027,0.12955361370944665,0.11734008825903963,0.11542605302231357,0.08173642329315321,0.16566174925184834,0.1408134676549199,0.1498384504503062,0.1515542550285301,0.17844944294677312
0.14498061418935246,0.12602983569243192,0.11369649222938381,0.10202460189991717,0.08173642329315321,0.10716464847109358,0.12196257507652125,0.12179824493561289,0.13846823676631054,0.14952888987966662
0.1397468140488546,0.12602983569243192,0.1095700065411585,0.10026350875175445,0.07512137617689456,0.08864556627451727,0.10742242502809068,0.10246277058257215,0.1186429674206388,0.13611600617076877
0.13974681404885464,0.12239791306304407,0.1095700065411585,0.09714786599311392,0.07269937591469702,0.07321833260476299,0.09481549933136374,0.09689905212606785,0.09593587002167485,0.11095351374323109
0.13974681404885464,0.1200953528540982,0.1095700065411585,0.09714786599311394,0.0706102822811205,0.07321833260476299,0.0862717111510078,0.08508958350993526,0.09059696253560146,0.10337320802273049
0.1350489813563128,0.12009535285409818,0.10673087822392718,0.09105863200021101,0.06685377586100152,0.06204096185691582,0.07200660636853108,0.08508958350993527,0.09059696253560148,0.0817695286701698
0.1350489813563128,0.11861308932232997,0.10673087822392718,0.09105863200021101,0.06685377586100152,0.052770166286506937,0.06278737641721308,0.07836446967451702,0.07992257563197612,0.0817695286701698
0.1306696961709811,0.1167875716105346,0.1067308782239272,0.09105863200021103,0.06685377586100152,0.049381907162430114,0.04701141443177999,0.06798074576293181,0.07403851431943315,0.07318811452577278
0.1306696961709811,0.11309437229883684,0.10295174356484244,0.08941410058292662,0.06685377586100152,0.04938190716243012,0.04701141443178,0.06110721856805594,0.06358853813602247,0.0607473001602701
0.13066969617098104,0.11309437229883684,0.10295174356484244,0.08881912170357387,0.06685377586100152,0.044086686422855334,0.040186457452083914,0.05674276274840276,0.06358853813602247,0.05959301690527599
0.13066969617098106,0.11309437229883683,0.10031370117018014,0.08881912170357387,0.06242012209493261,0.036177467867733196,0.04018645745208391,0.0531319592669878,0.0528458328786198,0.059593016905276006
0.1278188879503371,0.11309437229883683,0.09658879651960596,0.08753304553266075,0.06242012209493262,0.036177467867733196,0.029569081444847677,0.0464308456298177,0.0528458328786198,0.05307599164063912
0.1278188879503371,0.11309437229883683,0.09658879651960596,0.08464207726937882,0.05945000641264647,0.03617746786773318,0.029569081444847677,0.039969545611106334,0.05284583287861979,0.04704610446336512
0.1278188879503371,0.11309437229883686,0.09483556391329787,0.08464207726937882,0.05945000641264646,0.03617746786773318,0.02525167945900951,0.039969545611106334,0.043417570753748996,0.03989955485207104
