MID_AT_WND 1,MID_AT_WND 2,MID_AT_WND 3,MID_AT_WND 4,MID_AT_WND 5,MID_AT_WND 6,MID_AT_WND 7,MID_AT_WND 8,MID_AT_WND 9,MID_AT_WND 10,MID_AT_WND 11,MID_AT_WND 12,MID_AT_WND 13,MID_AT_WND 14,MID_AT_WND 15,MID_AT_WND 16,MID_AT_WND 17,MID_AT_WND 18,MID_AT_WND 19,MID_AT_WND 20,MID_AT_WND 21,MID_AT_WND 22,MID_AT_WND 23,MID_AT_WND 24,MID_AT_WND 25,MID_AT_WND 26,MID_AT_WND 27,MID_AT_WND 28,MID_AT_WND 29,MID_AT_WND 30,MID_AT_WND 31,MID_AT_WND 32,MID_AT_WND 33,MID_AT_WND 34,MID_AT_WND 35,MID_AT_PV 1,MID_AT_PV 2,MID_AT_PV 3,MID_AT_PV 4,MID_AT_PV 5,MID_AT_PV 6,MID_AT_PV 7,MID_AT_PV 8,MID_AT_PV 9,MID_AT_PV 10,MID_AT_PV 11,MID_AT_PV 12,MID_AT_PV 13,MID_AT_PV 14,MID_AT_PV 15,MID_AT_PV 16,MID_AT_PV 17,MID_AT_PV 18,MID_AT_PV 19,MID_AT_PV 20,MID_AT_PV 21,MID_AT_PV 22,MID_AT_PV 23,MID_AT_PV 24,MID_AT_PV 25,MID_AT_PV 26,MID_AT_PV 27,MID_AT_PV 28,MID_AT_PV 29,MID_AT_PV 30,MID_AT_PV 31,MID_AT_PV 32,MID_AT_PV 33,MID_AT_PV 34,MID_AT_PV 35
0.12356868838818098,0.08251084877931435,0.09810634279372613,0.10355530707670159,0.10319868796435551,0.2448110480648817,0.16106315662650253,0.16482905642489584,0.20470368541768702,0.19676929985403033,0.34666266135541707,0.284786396391329,0.3079112898269276,0.3168299676130727,0.2924434063889098,0.3725948095094512,0.3166093215931748,0.30545609064281154,0.30241722052640707,0.28331939504338555,0.2756710452031971,0.21979948506612207,0.21845569425804368,0.20689044834467282,0.2104501281104118,0.23351291674547642,0.18430568079533094,0.12625448709996362,0.09668352691310943,0.08415706768554684,0.1927382762840568,0.09700921484817296,0.09331789172535178,0.11637231338203094,0.13669167948823396,0.6211510955356908,0.595939183819667,0.6144675804597887,0.63666565789487,0.6530166556163358,0.6847187915186487,0.6707812437171244,0.6359853640750824,0.6048415529882414,0.5676003076817105,0.6725817569523531,0.6668871356257977,0.6697865072437783,0.6847368199273444,0.6836580102487778,0.6561366985158676,0.6451286399095251,0.6259845419628622,0.5959376350968315,0.5446453149551322,0.6085480586054178,0.6150197368494407,0.6417537366128206,0.6619066675503747,0.6638789907349473,0.637096197013447,0.6328544710346333,0.6274635390424673,0.6248027639963609,0.6276198749176229,0.6817986709055894,0.6734499312850913,0.6708752977011636,0.675134415490706,0.6771010000211768
0.1204934223707044,0.07962513285402334,0.09216882018144773,0.09728798670818466,0.1031986879643555,0.24068099455410763,0.1610631566265025,0.16103406478418192,0.19567865885883493,0.18720297499300115,0.3466626613554172,0.284786396391329,0.3079112898269276,0.3168299676130726,0.29244340638890987,0.3725948095094512,0.31660932159317484,0.2972278953592789,0.2877528674556992,0.27554291524990177,0.266282116703925,0.21711639536667807,0.21445761020604495,0.20234504059649014,0.20351932722619653,0.22616820252237324,0.17355642002723023,0.11864100239703605,0.08880978410219632,0.0766168252205993,0.19273827628405676,0.09058397509967404,0.09051459703279188,0.11372493590973287,0.13669167948823396,0.6211510955356907,0.5959391838196668,0.6144675804597887,0.6241045492562655,0.6218464379507863,0.6847187915186487,0.6707812437171244,0.6359853640750824,0.5983663314654255,0.5616243451098158,0.6725817569523531,0.6668871356257977,0.6697865072437783,0.6847368199273444,0.6782144028236066,0.6561366985158676,0.6451286399095251,0.6259845419628624,0.5959376350968315,0.5446453149551321,0.6071568902786659,0.6150197368494407,0.6417537366128206,0.6599955023701177,0.6638789907349473,0.6280247824556131,0.6210352533348652,0.6174662630096708,0.624802763996361,0.6276198749176229,0.6817986709055894,0.6734499312850913,0.6708752977011636,0.6751344154907059,0.6771010000211767
0.1204934223707044,0.07962513285402334,0.09216882018144773,0.09728798670818467,0.09801523166862569,0.24068099455410769,0.1583470296133166,0.16103406478418192,0.19567865885883493,0.18720297499300115,0.3416801961504383,0.284786396391329,0.30239269801870533,0.30897860358226215,0.2924434063889098,0.37259480950945123,0.31660932159317484,0.2919600800347952,0.2877528674556992,0.2755429152499018,0.25170952676844244,0.21711639536667804,0.21445761020604495,0.20234504059649014,0.20351932722619653,0.2261682025223732,0.17355642002723023,0.11864100239703605,0.08880978410219635,0.0766168252205993,0.1888885763334869,0.09058397509967404,0.08809721179665053,0.11372493590973287,0.13493254989577008,0.6006643993361326,0.5785890577564453,0.5981353073479846,0.609670763292103,0.6218464379507863,0.6847187915186487,0.6707812437171244,0.6175453521312644,0.5839331909404163,0.5616243451098158,0.6725817569523531,0.6496000104398215,0.6494758413706203,0.6643929714636098,0.6623119736576261,0.6561366985158674,0.6451286399095251,0.6259845419628624,0.5959376350968314,0.5446453149551321,0.5961144628121983,0.6000747376226037,0.6406578279737402,0.6599955023701176,0.6638789907349473,0.6126972190420672,0.6058636775326094,0.6019002074204454,0.6012705755036215,0.6100998050868128,0.6817986709055895,0.6734499312850913,0.6708752977011636,0.675134415490706,0.6771010000211767
0.11758431775673943,0.07962513285402334,0.09216882018144774,0.09728798670818467,0.0980152316686257,0.24068099455410769,0.1583470296133166,0.16103406478418192,0.1919200711330912,0.18720297499300115,0.3416801961504384,0.27919481215439523,0.300306861655437,0.30897860358226215,0.28627929213829945,0.3725948095094512,0.3126376127673715,0.29196008003479523,0.2877528674556992,0.27554291524990177,0.25170952676844244,0.21711639536667807,0.21445761020604495,0.20234504059649017,0.20351932722619653,0.2261682025223732,0.17355642002723023,0.11739806262893723,0.08880978410219634,0.0766168252205993,0.1888885763334869,0.09058397509967404,0.08809721179665053,0.11372493590973284,0.13151706708420838,0.6006643993361326,0.5785890577564454,0.5981353073479844,0.6050463681888585,0.6218464379507863,0.6607843266032507,0.6471837355582925,0.6175453521312644,0.5839331909404163,0.540816827367918,0.6498402542964216,0.6496000104398216,0.6264389944937564,0.6410465323414418,0.6383362566920842,0.6334242664754778,0.62328183177899,0.6046187519664684,0.5751375219076529,0.5300436764062729,0.5843994080345993,0.6000747376226035,0.6178000761320072,0.637472360605788,0.6411560975692172,0.6126972190420673,0.6058636775326093,0.6019002074204453,0.6012705755036216,0.6006995992324164,0.6580996324200948,0.6498789004088021,0.6476193771483246,0.6520153546762073,0.6536885001364195
0.11758431775673943,0.07815056150652865,0.09216882018144774,0.09728798670818468,0.09801523166862569,0.24068099455410769,0.1583470296133166,0.15777122558680332,0.1919200711330912,0.18720297499300115,0.3416801961504383,0.265872594418362,0.300306861655437,0.3089786035822621,0.27221659165467565,0.3679500850300267,0.3079295673140642,0.29196008003479523,0.2877528674556992,0.2755429152499018,0.25170952676844244,0.21649103672940323,0.21445761020604495,0.20234504059649014,0.2035193272261966,0.2261682025223732,0.16928640906941286,0.10963509988772892,0.07933608359385833,0.06649206282927748,0.1888885763334869,0.09058397509967404,0.08809721179665053,0.11180038787476863,0.13151706708420838,0.5790697748094825,0.5465882902620516,0.579156641226096,0.5806056094777045,0.5910958576184431,0.6607843266032507,0.6352927289580155,0.5945775319629928,0.5604180529199643,0.5175381256087234,0.6498402542964216,0.6274766189900168,0.6264389944937564,0.6410465323414418,0.6224086393405284,0.6334242664754778,0.62328183177899,0.6046187519664684,0.5751375219076529,0.5101436924728513,0.571739210752233,0.5780239360994207,0.6052269057596942,0.637472360605788,0.6411560975692172,0.5740416285514275,0.581178974500567,0.5775471473703098,0.5771241505557506,0.5766079496384637,0.6580996324200948,0.6498789004088021,0.6476193771483245,0.6520153546762073,0.6536885001364195
0.11758431775673943,0.07815056150652865,0.09216882018144773,0.09728798670818468,0.0980152316686257,0.23600573994111,0.1536818600045782,0.15777122558680332,0.1919200711330912,0.1772478515611311,0.32894283280978553,0.26587259441836203,0.27969897944618627,0.27598546040663124,0.25252494502665573,0.35068831255220845,0.2997267572486343,0.28834088846247313,0.2877528674556993,0.26315156279355256,0.2458674942694773,0.21649103672940323,0.21445761020604498,0.20234504059649014,0.20351932722619653,0.21937817303519122,0.16928640906941286,0.10963509988772893,0.07933608359385833,0.06649206282927748,0.1782806293075285,0.09058397509967404,0.08809721179665053,0.11180038787476865,0.13151706708420835,0.5594448103066418,0.5412869961166522,0.5742776913972545,0.5806056094777045,0.5910958576184431,0.6264770027655594,0.6168126232262102,0.5945775319629928,0.5460008677007034,0.48498476740232893,0.6328931454444212,0.6274766189900168,0.6264389944937564,0.6410465323414419,0.6044964121593922,0.6334242664754778,0.6073070669515305,0.5883009036022706,0.5657822240891097,0.49737079875742723,0.5717392107522329,0.5780239360994207,0.6052269057596941,0.627868905739823,0.6411560975692172,0.5623806615617408,0.5588948264537243,0.5775471473703098,0.5771241505557505,0.5629860010874669,0.6406278948346884,0.6330507776962938,0.6309629927764482,0.635070543681393,0.6366343748529605
0.11758431775673943,0.07815056150652866,0.09216882018144773,0.09728798670818467,0.09102405471234833,0.23600573994111004,0.1536818600045782,0.15777122558680332,0.1919200711330912,0.1675276134135364,0.32894283280978553,0.2658725944183621,0.2705609502115521,0.2759854604066312,0.2467443635024665,0.3397547870088327,0.28892035695857476,0.2776131100965793,0.2756766228849224,0.2555120616503575,0.2458674942694773,0.21649103672940323,0.21445761020604498,0.20234504059649014,0.20351932722619656,0.2193781730351912,0.16589800921551415,0.10963509988772892,0.07933608359385833,0.06649206282927748,0.1782806293075285,0.09058397509967404,0.08434651677381705,0.1077392543208278,0.12488622317521093,0.5426054550298848,0.5412869961166521,0.5643480075839615,0.5806056094777045,0.5910958576184431,0.6095129180978139,0.5826552156942159,0.5607646697287851,0.5266162332553445,0.4637059758597583,0.6224160127165983,0.6103699236014136,0.5832621758145189,0.6096857090791219,0.5824525811186734,0.6018843928209621,0.6073070669515305,0.5883009036022706,0.5657822240891098,0.49737079875742723,0.549266860410713,0.5780239360994207,0.6052269057596941,0.6278689057398231,0.6327700056352661,0.5436818640219787,0.5542897510324585,0.5581305136709994,0.5573547724098914,0.5583024066878648,0.6240662285311073,0.616535022839203,0.6147819296552749,0.617388884890333,0.6182619605543301
0.11758431775673943,0.07815056150652866,0.08245320954009454,0.08764383711573134,0.09102405471234833,0.23600573994111004,0.1536818600045782,0.15777122558680332,0.18550809312185548,0.1675276134135364,0.32894283280978553,0.25836184880442564,0.2616147123199032,0.27230698314086976,0.24093291425291247,0.33421790929874023,0.2841364908237642,0.26669532657732536,0.2658254152633033,0.2555120616503575,0.23683730045644705,0.2164910367294032,0.19909216960837536,0.17854723421239038,0.1941154482883188,0.2131234385114256,0.1658980092155142,0.10963509988772893,0.07933608359385833,0.06649206282927748,0.1688944437642711,0.09058397509967404,0.08434651677381705,0.1077392543208278,0.12488622317521096,0.5047851137159965,0.5038864272676755,0.5267810515253228,0.5410006039285529,0.5691292082727438,0.5693075686025083,0.5629037961291588,0.5406287561624281,0.48627126143228655,0.4435228751759421,0.5680292384984752,0.5693301326887558,0.5671141936572296,0.5788674971069713,0.5439402838100132,0.5795955452556197,0.5729039438525828,0.568310518091018,0.5405149039941092,0.4665367940487024,0.5373734302140445,0.5523402478534726,0.5663263475356347,0.5875791607750067,0.590279064821432,0.5232214000311078,0.5334851402432017,0.5199889943921927,0.521464069326348,0.5438283807246249,0.6017671871924584,0.5943531893430559,0.5947244189426667,0.5797051716766282,0.5801904995632614
0.11758431775673943,0.07815056150652867,0.08245320954009452,0.08764383711573134,0.09102405471234833,0.2288575033668298,0.1536818600045782,0.1577712255868033,0.1824863135906824,0.1608925377651476,0.3221182428487103,0.2583618488044256,0.2616147123199032,0.2528570104553569,0.2322580118185757,0.32550020123651463,0.27878813238914696,0.2666953265773254,0.2632768687502312,0.2555120616503575,0.236837300456447,0.2046124697463332,0.19072236167919968,0.17854723421239038,0.18744611622247695,0.2131234385114256,0.1658980092155142,0.10963509988772893,0.07933608359385831,0.06649206282927748,0.1688944437642711,0.09058397509967404,0.08434651677381703,0.10773925432082782,0.11952249986827372,0.48512172280399335,0.47163401228374163,0.5121835982856862,0.5410006039285528,0.548971972170936,0.5693075686025086,0.5437565588322016,0.5207825197595977,0.48627126143228644,0.42295357401451916,0.5645490439576586,0.550937966980427,0.5516655937941122,0.5530848225754771,0.5288194531436489,0.5642795121919428,0.5566460107730133,0.5540009579606607,0.5202152776300784,0.43069569322200796,0.4982956982979914,0.5354206694275245,0.5524654719832262,0.5754514601178533,0.5824882784077521,0.5232214000311078,0.5124372422468184,0.504236237729892,0.5042323291153389,0.5085019089145286,0.5814355359381665,0.5739919787206269,0.5725867590911845,0.579705171676628,0.5801904995632613
0.11758431775673943,0.07530569742151405,0.08245320954009454,0.08764383711573134,0.09102405471234834,0.2288575033668298,0.1536818600045782,0.1500864485795774,0.17429985595562525,0.1608925377651476,0.3221182428487104,0.2539592322741617,0.2496440894493562,0.23880171892670304,0.2218180686919205,0.3255002012365147,0.27097486515333224,0.2584185759179336,0.25617361231944646,0.24905464140475045,0.236837300456447,0.20461246974633318,0.19072236167919968,0.17854723421239038,0.18744611622247687,0.20178556299085343,0.1598780230427183,0.10963509988772892,0.07933608359385833,0.06649206282927748,0.16889444376427112,0.08704859587035982,0.08434651677381703,0.10773925432082782,0.11952249986827372,0.48512172280399346,0.47163401228374174,0.49450814208520455,0.5273677758784662,0.5387806171062939,0.5419256178194899,0.533919832339248,0.5050643496539315,0.4692771108733721,0.4113561831239094,0.5645490439576586,0.550937966980427,0.5078587694679441,0.5190474332176356,0.5065010733835054,0.564279512191943,0.5440409955663205,0.5396025220384087,0.5051769100123008,0.4306956932220079,0.48547677685377094,0.5224602926665808,0.5524654719832262,0.5657383730309171,0.5824882784077521,0.5021576257601508,0.4972230992475075,0.4859518074956533,0.4863512579068264,0.4863145788356483,0.5814355359381665,0.5659033399612629,0.5725867590911844,0.5753710476572121,0.5788503777604662
