SW_WND 1,SW_WND 2,SW_WND 3,SW_WND 4,SW_WND 5,SW_WND 6,SW_WND 7,SW_WND 8,SW_WND 9,SW_WND 10,SW_WND 11,SW_WND 12,SW_WND 13,SW_WND 14,SW_WND 15,SW_WND 16,SW_WND 17,SW_WND 18,SW_WND 19,SW_WND 20,SW_WND 21,SW_WND 22,SW_WND 23,SW_WND 24,SW_WND 25,SW_PV 1,SW_PV 2,SW_PV 3,SW_PV 4,SW_PV 5,SW_PV 6,SW_PV 7,SW_PV 8,SW_PV 9,SW_PV 10,SW_PV 11,SW_PV 12,SW_PV 13,SW_PV 14,SW_PV 15,SW_PV 16,SW_PV 17,SW_PV 18,SW_PV 19,SW_PV 20,SW_PV 21,SW_PV 22,SW_PV 23,SW_PV 24,SW_PV 25
0.3203555730238333,0.3002027874449772,0.29360257564220954,0.28056399163610346,0.279213234968899,0.35717008703750674,0.3387090371785671,0.333834873342663,0.3267265803567678,0.33383880463513993,0.31763817154807383,0.29189277881082293,0.2619127552999409,0.23081711103861896,0.2166609618144977,0.3255516378760682,0.32810671659215085,0.32486729185568414,0.33561618966711404,0.281429118537478,0.30075177882961746,0.25623679870735366,0.2267732294160077,0.21862762973592542,0.2504671976623504,0.7241929071931561,0.668676208722557,0.6348816025983971,0.6027899483761501,0.5449582653137559,0.5916114539282796,0.5749661855624367,0.5610853253371944,0.5531753605062536,0.5822202508563351,0.5665206722225122,0.5572540057103269,0.5494647837942285,0.5631653545075207,0.5763818136445872,0.6291116644985725,0.6065074775792783,0.5612182599437354,0.5035713432274308,0.5575096498026801,0.5238600514116293,0.5026625180061777,0.5360305680906373,0.5674197556175841,0.5755675042625035
0.2990772350881678,0.29183649818490504,0.2838108256094414,0.2725902340043549,0.27490054388544943,0.33378323816787625,0.31292260605862143,0.30682070478209805,0.30613815330403316,0.30648371225719,0.2942959818944972,0.27647535748141566,0.24834586569264286,0.22123058587360062,0.21384888136994373,0.3119068124469035,0.31559221612712146,0.31486460143873585,0.31469579762094885,0.26972674605432195,0.28416845831792714,0.24970647901686271,0.22231336843541485,0.21749415556265497,0.25046719766235037,0.6935310954233899,0.6234797061535687,0.5671177742537559,0.5365900411018134,0.46084497047682393,0.5175615826770918,0.4978120942065543,0.5074169267187474,0.4980736174916118,0.5034507770519842,0.5037214681746593,0.4849171351707865,0.48169482644039213,0.5022210989903286,0.5123739169150646,0.5682321629558044,0.534551187822277,0.5088106464566143,0.44167230400928126,0.478675451887421,0.4475911076580739,0.4452076213058779,0.4773280713629319,0.50410093570215,0.5044615338687354
0.2873714420463743,0.28021640996770514,0.2666462944247069,0.2618316542675572,0.26204267837571943,0.3050410542704683,0.3024140197342715,0.29464632096874754,0.2876906544999291,0.2807332217721685,0.27156019036854373,0.2720026718329708,0.24386182171050025,0.21805494825032093,0.20584058855174936,0.2940266038569279,0.30519055292465674,0.30878309572609114,0.312323888195796,0.26114079814155594,0.27581876986201703,0.24822716064018566,0.21828392583278464,0.21043933531609307,0.24445442713680132,0.5755520236019589,0.5173431708766867,0.4764278669000064,0.47172998900999874,0.4007629634355194,0.4866468258520232,0.4552158741825695,0.4716298260662656,0.4694818400377946,0.47957870728460517,0.4671798859343393,0.43808648828251956,0.43795859314800073,0.45676267830525136,0.44388620000586054,0.5335770474364503,0.5123350735153099,0.47049232678373515,0.4226368376185062,0.41597762550928585,0.4270525466704856,0.4239199502018417,0.4477781187795627,0.4767662596981268,0.45537155524014283
0.2793970796972488,0.2761735548231187,0.26414128805891707,0.25312233654751837,0.25863991801013664,0.289029243526329,0.2829945215655911,0.2802854359076121,0.27688240133635916,0.25727233059067,0.25554932960840315,0.26393858980849727,0.24386182171050025,0.21405963991860016,0.20379079450710905,0.28144544183296144,0.2923088049528056,0.2982051907277355,0.2962493312575659,0.2476371253137521,0.25111003326424625,0.23366469022907707,0.21183127584624767,0.20809134076172076,0.24118317988735402,0.5191167929275523,0.47474620246974764,0.4412713066875754,0.4066975908152755,0.3651053102694776,0.41124305112223475,0.386746157387999,0.37600625241161256,0.3768098052445606,0.38765919053396175,0.3815086331638921,0.3786793747545968,0.39377268404137133,0.3892297917651021,0.37711727935619965,0.4434109001787391,0.42131266676144435,0.3820864277439013,0.39306633024365034,0.37812563416548567,0.3627317149035036,0.37416597107859745,0.38224655538648644,0.39302921038740163,0.37529371907953685
0.2720995315384743,0.26999053278358554,0.2572960852505016,0.24822567928983735,0.25323148006888957,0.2815066699233694,0.27291052211584693,0.25737150352855986,0.2607118350476977,0.23568140499957807,0.2378050375049132,0.25180507854483924,0.23466269417631092,0.20681896057708593,0.19285441194331412,0.2785258172807079,0.2842813758767198,0.2902126115993779,0.28501189653057096,0.2444143128262782,0.2404136049355132,0.2219669256439462,0.2034633640893671,0.205098836623693,0.23439025936981558,0.47179761049087604,0.4444495413430129,0.41225715477002095,0.3872333645546688,0.32092215918996747,0.3731778666550688,0.3586218763919311,0.36150171074050075,0.34227882004894616,0.35841436717049463,0.3269356940678716,0.32993476109035114,0.33714102073201657,0.32924535904983393,0.3253128538950513,0.395988308184478,0.3799242085053422,0.3536002932076205,0.3260119828062743,0.3522532609325164,0.3145529749180009,0.3164105137410032,0.33729913607245393,0.3439924080714405,0.344480085040597
0.2720995315384743,0.26623936418660327,0.2506468467358246,0.24154352050304934,0.24954392123313635,0.2745861414970162,0.25407480289698,0.24683855703009902,0.24401998181591475,0.20857555313724455,0.2327531778608925,0.24896058136402027,0.23069696905024145,0.19998187011826962,0.18781315790527942,0.27552079371156074,0.2668305952267218,0.2761736054563955,0.27213034302046063,0.23929002770676974,0.23409244921509695,0.20989658856779164,0.18704794370631522,0.1952604863669452,0.21504850943282564,0.39132558210766544,0.37460852753091867,0.33741252239020175,0.34255563654459764,0.31060216303704485,0.3582517828116655,0.3476390108491765,0.33978475603878466,0.3263040206572054,0.3174054721388412,0.29805374437589355,0.28155283719375274,0.29111472588468773,0.29820698707363547,0.2904229356892287,0.36959377770983226,0.35887494484869165,0.32795092566860823,0.30127718006690335,0.31767167759575693,0.2885728860998563,0.2837964613159593,0.2994611824121571,0.2988693562681723,0.28060684981436845
0.2654933688244434,0.25890195541471217,0.2465739787146148,0.2374328208454967,0.24309596667546207,0.2684399943432244,0.2456057090371237,0.24587965698478267,0.23651054376383873,0.1926276761708526,0.23275317786089253,0.24503771612788894,0.22418997033758936,0.19811512042894905,0.18502805217994897,0.2605075397612705,0.2620093926556442,0.2586409228999987,0.26528964231212043,0.23427269660840194,0.2229782227112957,0.2061782443691821,0.18184808953995513,0.18529423429194228,0.20169517129315356,0.3476196251893747,0.3355577443795032,0.3021372810222519,0.3041679277823747,0.2650893187238426,0.31778614874894423,0.322959073308945,0.3186303380027482,0.30063469584516567,0.28149254521805445,0.26503475789213127,0.2667884869803548,0.27403106178267683,0.2640063125261544,0.26311286447628324,0.2960033632244253,0.30911902265915764,0.3115412547555444,0.2711159385057232,0.29031621500969734,0.2601446331974936,0.2563335981916445,0.27201692238063835,0.24892668603738258,0.25706925849217754
0.26059444023961376,0.24984295056887246,0.23852076921667376,0.23045767419089064,0.23394410973761917,0.26201381119174894,0.23888867256115362,0.23973920425924594,0.21677319231739917,0.17458837626756338,0.2227414260735263,0.2388010983083986,0.22418997033758936,0.18644873240297713,0.17459616790892535,0.2532335845510982,0.2519762595660296,0.25463982211162095,0.24824105839329666,0.2144533445522393,0.22160952396811248,0.19525594073398772,0.17844935728295527,0.1796673177405835,0.19649055432318277,0.302228072729091,0.299300983478114,0.28844365094477614,0.26973805262647016,0.24231632890738322,0.2412445204264125,0.26984104331779923,0.25321011624202344,0.2554889061403419,0.2170955307352245,0.2142796110527253,0.20443651613678693,0.20561097454067012,0.20472648115865105,0.19286889605814134,0.2565206636825039,0.26166186975204403,0.26205459102325346,0.24350861775647165,0.22387160579876117,0.22032483784348667,0.2412236732219205,0.2155731748470149,0.2091733596304539,0.2130398801842605
0.2555233028650984,0.24329722853242608,0.2350508273224162,0.23045767419089064,0.23237677325516373,0.25892382146389176,0.23420016811202476,0.23163670684551693,0.21120058173948714,0.16700289916605823,0.2207164308789855,0.22614081404817987,0.21002651553033375,0.18321597823730745,0.16773017699161277,0.24617482007526906,0.24268528070942824,0.24781554447683823,0.23978273394928673,0.2069207968652951,0.22160952396811248,0.19236271001528005,0.17165200846081244,0.17115730856904532,0.18936239935692287,0.2550377531200681,0.2708366106841881,0.26051762541444495,0.24809556394027407,0.21624243510175017,0.22428612126148473,0.2384066590822393,0.24258049315217536,0.22376190415509184,0.20595190838264302,0.155448561232473,0.1646943283438716,0.17559862500248496,0.16314894678500966,0.1580206223982014,0.2141323915889077,0.226673914542433,0.2154648640324098,0.2047340876528783,0.18566553994379467,0.17188027890090832,0.1858053182229533,0.179731543041556,0.17652890156566375,0.1659865488128226
0.2451918732841612,0.2395004901663774,0.2310655890278208,0.22230703900282733,0.22791786184024215,0.24940524890758223,0.2319995879590385,0.21828160408097483,0.20392197211162205,0.15514247984985835,0.22071643087898554,0.22007012625287137,0.20680593979342418,0.17514687923538888,0.15861011442233622,0.23448188673359663,0.23520165350525882,0.2412656140485502,0.22321932408068607,0.20050025939578695,0.21817904194092344,0.19236271001528008,0.16864384846641964,0.17115730856904535,0.18659435652379938,0.19522902865695924,0.2180060547848645,0.210818594290464,0.22608476292403978,0.1904807892440805,0.19793649831345078,0.22283905572685098,0.20045814059294817,0.19016488102562382,0.18113187484885163,0.1375285981669244,0.15487949424124678,0.14087521648909995,0.13691546290523038,0.12904867167860948,0.17447377749604184,0.18366645541549104,0.18134874540932105,0.18533025246221776,0.16658941500312677,0.15678736721364117,0.15314847408522209,0.15861755694058213,0.13935707182114737,0.1295050402931438
