NW_WND 1,NW_WND 2,NW_WND 3,NW_WND 4,NW_WND 5,NW_WND 6,NW_WND 7,NW_WND 8,NW_WND 9,NW_WND 10,NW_WND 11,NW_WND 12,NW_WND 13,NW_WND 14,NW_WND 15,NW_WND 16,NW_WND 17,NW_WND 18,NW_WND 19,NW_WND 20,NW_WND 21,NW_WND 22,NW_WND 23,NW_WND 24,NW_WND 25,NW_PV 1,NW_PV 2,NW_PV 3,NW_PV 4,NW_PV 5,NW_PV 6,NW_PV 7,NW_PV 8,NW_PV 9,NW_PV 10,NW_PV 11,NW_PV 12,NW_PV 13,NW_PV 14,NW_PV 15,NW_PV 16,NW_PV 17,NW_PV 18,NW_PV 19,NW_PV 20,NW_PV 21,NW_PV 22,NW_PV 23,NW_PV 24,NW_PV 25,NW_OFWND 1
0.4315805203234669,0.3653552142085772,0.3017389213109897,0.23523861921838768,0.18612340474623504,0.4070073252796622,0.3391095794225639,0.28157422957110567,0.23517097224883393,0.18855629881540442,0.433233573454622,0.3795065451506807,0.31470030431928175,0.26160751313300523,0.17667619933363213,0.4766250490297804,0.44532768942352186,0.40038866354491365,0.30782155284238294,0.23817345301059073,0.33978952466334045,0.3147412520538317,0.31156938824554714,0.26628175314063735,0.15567844702136197,0.12445266150472836,0.1348287301178645,0.13464107272881937,0.11953291006808338,0.07377550746128198,0.0948120162691004,0.0965732854557485,0.07509432647249012,0.0588663843759799,0.053470892173833995,0.07012392176775997,0.060830005913096494,0.057000666693690555,0.06053399815095074,0.04764755169236334,0.03620860458046044,0.037115804636091106,0.018482791645341,0.017848154119714868,0.022878344409410854,0.07227382483584666,0.07921047893058009,0.08650493708664887,0.09348612186527108,0.08191739051276047,0.34090095688071514
0.3442266316464031,0.2870635457401824,0.23373743071045958,0.18068919170760395,0.13352165229277238,0.34828361243934136,0.2933161133161501,0.24410349281566254,0.20064505934224755,0.14499800410473107,0.399855509065674,0.3168171545361443,0.2463634356276413,0.21529591116665522,0.14190256843105986,0.4518862860365687,0.41871766004922306,0.38093009851996545,0.292738529002146,0.2127604643885808,0.28271945735489895,0.27851136627758594,0.2892212555043153,0.2255258851029349,0.1422899241640428,0.07251220422663669,0.07040484743900992,0.08908660463142286,0.07517459047375076,0.05728036431502346,0.0678563585403695,0.08001523796522494,0.0693275496600693,0.05493744698177134,0.052573514415066705,0.05812743495714469,0.05367333337179047,0.05235467949658985,0.05558345073854481,0.042457412226792286,0.03311421221858924,0.03441777766294315,0.016504580947529397,0.015536812782987925,0.02287834440941085,0.06672346404222448,0.07238763958827435,0.07612177719414796,0.0662140893624672,0.05714607971631122,0.2734211614976327
0.28110420688405824,0.22812299317546447,0.1690943012067983,0.1238337353890699,0.11424621777264282,0.31009217829558033,0.22811842067156884,0.19213722743724157,0.14566544902748682,0.08891551330391673,0.3360173084611008,0.27633226884789436,0.21193758332135798,0.1596916062887393,0.11549629059785758,0.38456797931141123,0.39554671767638794,0.32986443210264943,0.2607257123797018,0.17669198936821812,0.2140196325705981,0.23398169643943736,0.2523745799924939,0.16237033830474845,0.09699389374016315,0.058940162458845334,0.05244005159806833,0.053218360780107936,0.05468381102180489,0.04377532612193895,0.0385881791312482,0.03381414300824583,0.04224615814667422,0.03738949201430013,0.03744470406294418,0.03476829350457218,0.03222619977162508,0.036179885256519245,0.036100820518781114,0.03733078189223063,0.027995890768398587,0.02604198686635398,0.014500359083111721,0.013354569029450467,0.01801154645632311,0.051250237398699945,0.04786961778754602,0.05822385130842871,0.05396311056098666,0.034993602253499526,0.1824410022339887
0.22546457942491235,0.20830135325734658,0.15332107342599624,0.1095243042764198,0.07583926485181347,0.25707676434722115,0.20000313747704127,0.16993756729289997,0.12535911175320774,0.08602476992189628,0.27463439648378063,0.23296858826557634,0.1610449503725801,0.13225301702897246,0.09007806794103518,0.3140151324712834,0.36695386923951384,0.3101825433959552,0.24272544678613137,0.16409232884807404,0.15301825773107042,0.18409124070780622,0.21507565525894126,0.14040513398030693,0.07653486749363053,0.036836672465433845,0.039520791969724085,0.038831185643451824,0.04039039132353266,0.0391665577750256,0.017620640648039972,0.01857186873366601,0.030065504833446725,0.029261269431448945,0.02411060519321898,0.017227467454421354,0.023770524949825962,0.0231184432961357,0.028877427958949514,0.03560535904375088,0.02269547646134354,0.020651671422262777,0.014500359083111721,0.013354569029450461,0.013941760029179656,0.03999081936089519,0.03255213960798515,0.03662455203699256,0.031799955342289694,0.032541824398614534,0.13807656926413375
0.17883840822844768,0.16477843690432128,0.13375748356740266,0.07849914338796891,0.06655168192119024,0.2371899966942301,0.1768700511391432,0.14198539380661707,0.11353331054747857,0.07131896880436688,0.2511409743893831,0.19746252395129832,0.14594571710287035,0.11392194634819051,0.08168245429005049,0.2691116216348513,0.32143242865831423,0.2668718433273046,0.2240809916291778,0.13538798284765471,0.13071674194133157,0.16187027800714293,0.19289778549143446,0.13066127481088263,0.06826122105281718,0.031956015635378754,0.03110911442661634,0.027449103792347686,0.036338804341405656,0.02720038511878271,0.015623733406194192,0.016400189855720435,0.014959498695429015,0.02113908747943307,0.0176622178145219,0.01722746745442135,0.01289025784111812,0.015196984685599475,0.012670988095369705,0.027375567576188125,0.01512290796082523,0.015087163878138686,0.011387273093159758,0.013354569029450461,0.011801889077774056,0.028710341458069024,0.018089548920658945,0.024161120915666932,0.023755252555903737,0.020283144693702102,0.1251668651898702
0.15413002926662525,0.1380608910077883,0.11148090743131236,0.0731061909989733,0.05421134985424075,0.19623548816722788,0.15731761749116271,0.13776928316105733,0.09793289944234912,0.055494686737442185,0.22620431860234344,0.18976116620312095,0.11907937265977282,0.09474323287237987,0.0695896730943433,0.22295447557368453,0.2788734988382291,0.22439857267940222,0.19849696732536215,0.11953546370836354,0.10908557352048606,0.13285165485127334,0.171520112770938,0.11688189846105743,0.06305476377199591,0.02356933593569575,0.02099225628875571,0.011738543784488688,0.02069329438064045,0.012715960192226494,0.015623733406194192,0.016400189855720435,0.012976304409253675,0.015815567838497132,0.010819989155526878,0.015476811757171987,0.01289025784111812,0.011081022491314771,0.012670988095369705,0.01759567986351083,0.015122907960825226,0.015087163878138686,0.01138727309315976,0.010361851446203683,0.009059593253631013,0.01377575652246087,0.015807909935393227,0.020675037281227528,0.023755252555903737,0.017749445391133985,0.11375113485587968
0.12597489680584076,0.11166296475307193,0.08422511478732247,0.06223410132972249,0.05190105573400787,0.16908271301354463,0.14928833285071602,0.11751748790279708,0.08699159786279959,0.05549468673744217,0.2073604487251323,0.15894503183918046,0.11716083383101879,0.08866853414503041,0.05172520964187694,0.1965870926658895,0.23296722916326007,0.20385277776837923,0.16098081166419,0.11303938224274679,0.1066392762622267,0.11856802957189101,0.15935593063574433,0.11257881483123344,0.059590879518851135,0.015727438683662,0.011122452275654348,0.011738543784488686,0.015197828782090044,0.012715960192226494,0.013506819805165252,0.01462847439829461,0.01162266006018767,0.01430626525522226,0.010819989155526878,0.010787558324737514,0.011843146189951163,0.011081022491314771,0.01114498260383114,0.006972893996402473,0.013912507351560051,0.011140666702829198,0.01138727309315976,0.010361851446203683,0.009059593253631015,0.013775756522460868,0.015807909935393227,0.010113252639919577,0.01429290895301593,0.0132601740738708,0.11100058514210911
0.1065705189899408,0.10759065923074301,0.07669760182369531,0.062234101329722506,0.04119782784018373,0.15307356386666623,0.1468763300376194,0.1044013271040492,0.07760068410131245,0.051594735480392374,0.1942289885205269,0.13547706441255222,0.10897115153536115,0.08286146168690489,0.04409303939098515,0.1792236343856964,0.2117187373853333,0.1868446592742069,0.14942996611269563,0.10693165124198298,0.09803636626223962,0.1122684764425033,0.13836293482574813,0.1032680653196833,0.059590879518851135,0.009477342409413536,0.009683604651382812,0.009844615590645351,0.01179247981850773,0.012715960192226494,0.013506819805165252,0.01462847439829461,0.01162266006018767,0.01430626525522226,0.010819989155526878,0.009781540717345586,0.00965468118407829,0.010166638216217478,0.007830639789472836,0.006972893996402472,0.01051099141137896,0.007579865718277808,0.011387273093159761,0.010361851446203683,0.009059593253631015,0.013775756522460868,0.01580790993539323,0.010113252639919577,0.011220399827651363,0.0132601740738708,0.10623005314005744
0.09305585650129276,0.10446117992454111,0.06986907345472464,0.048183023457462885,0.03844883925214643,0.14325144964422235,0.1352276434334856,0.10440132710404917,0.07291660859128009,0.04668254641808297,0.1874756864780063,0.1264671650060118,0.097034556235246,0.07621369534036487,0.0426903584688764,0.16752900911864782,0.1831745273865511,0.15908768755615185,0.14347464547471422,0.09097841421668797,0.09320767291461814,0.10498562896589522,0.12249594493074224,0.09526343516875357,0.05734958294779045,0.009477342409413536,0.009683604651382812,0.009844615590645351,0.01179247981850773,0.012715960192226494,0.013506819805165252,0.01462847439829461,0.01162266006018767,0.010678960322678082,0.009922611396759576,0.009781540717345586,0.00965468118407829,0.00933164847424059,0.007830639789472836,0.006102048909517587,0.004855486478815873,0.0068800487881036185,0.011387273093159761,0.010361851446203683,0.006125015277757535,0.013775756522460865,0.01178005217291233,0.010113252639919577,0.007360219712110658,0.009600832507348446,0.10310814397202596
0.08917335549798507,0.09050000832158579,0.0649736333157165,0.048183023457462885,0.028482375049597358,0.12998267493165128,0.12896293849691856,0.09172258281608428,0.06557825697819196,0.04668254641808296,0.16579898713922522,0.1264671650060118,0.08954215140973704,0.06232469955653735,0.037554227054014386,0.16628820219305854,0.17765981882254925,0.1446562663964159,0.12618489534657382,0.08891061405645363,0.08495024313063249,0.09400756020150632,0.11268868553015847,0.09019534779514148,0.055711376639855814,0.009477342409413536,0.009154458080342865,0.00798330182902995,0.009593158877366831,0.012715960192226494,0.013506819805165255,0.01221271216071021,0.0101952067585983,0.010678960322678082,0.009922611396759576,0.008763588922801002,0.00965468118407829,0.00933164847424059,0.007123844512492945,0.006102048909517587,0.004855486478815873,0.0036648886868496933,0.008736328545881397,0.008935397553630474,0.006125015277757536,0.012615394582043554,0.009481637499532106,0.007432407839201685,0.005752480197819786,0.009600832507348446,0.0990569873816437
