CA_WND 1,CA_WND 2,CA_WND 3,CA_WND 4,CA_WND 5,CA_PV 1,CA_PV 2,CA_PV 3,CA_PV 4,CA_PV 5,CA_OFWND 1
0.23468344652509646,0.20001433325240983,0.13974500465759923,0.10796012074005366,0.06040931914704471,0.565643356957661,0.6122817316278584,0.5650942035297088,0.5813464889050448,0.6573051773847591,0.8071469227472942
0.23341651555864293,0.20001433325240983,0.13974500465759923,0.10306711931238956,0.054078405915845756,0.5364527910303795,0.6122817316278585,0.5650942035297087,0.5813464889050448,0.6573051773847591,0.7902891318003337
0.2264254872583735,0.20001433325240975,0.13974500465759923,0.10306711931238956,0.054078405915845756,0.4902130596548133,0.569474548889404,0.5650942035297087,0.5813464889050448,0.6573051773847592,0.7902891318003337
0.2264254872583735,0.1959531300803925,0.13974500465759923,0.10306711931238956,0.05407840591584575,0.44307010048883033,0.5138948724186562,0.47751857430721883,0.4771821725815173,0.5629775034405805,0.7458638628323873
0.21268440873034938,0.1959531300803925,0.13974500465759923,0.10306711931238956,0.05136197427679443,0.39628653891625276,0.41811249381406157,0.3825905508553385,0.4075983747479669,0.5245242260834754,0.6176688094933828
0.21268440873034938,0.1899386116947454,0.13974500465759923,0.10306711931238956,0.05136197427679443,0.3106198259377858,0.36644566067417655,0.3303877415154668,0.3426893549624389,0.4810392662352181,0.5669716775417328
0.21268440873034938,0.18993861169474538,0.13761162037201782,0.10306711931238956,0.05136197427679443,0.2665115080084088,0.33008330551677023,0.3303877415154668,0.3041168618146515,0.4268661870848527,0.5146344155073166
0.20440739542419725,0.18471965747468994,0.13761162037201782,0.10279457742956706,0.05136197427679443,0.2665115080084088,0.2441457658117173,0.256032689544844,0.23153555679696108,0.34637708100112286,0.5146344155073166
0.20288539477622475,0.18471965747468994,0.13761162037201782,0.10279457742956706,0.05136197427679443,0.22498238981967264,0.21306578873413132,0.22379001679691243,0.23153555679696108,0.27913818346015135,0.48784996569156647
0.20288539477622475,0.18337994645784203,0.13761162037201782,0.10152214692560492,0.05136197427679443,0.15915138624310055,0.21306578873413132,0.19080084215631024,0.18891961540688845,0.18940549164329254,0.48784996569156647
0.20288539477622475,0.1801050283739765,0.13033940101426164,0.10152214692560492,0.05136197427679443,0.15915138624310057,0.13281166717136653,0.1494413157833544,0.15258850671411986,0.11695958127514802,0.4597059150536855
0.20288539477622475,0.17779224125026855,0.13033940101426164,0.10152214692560492,0.05136197427679443,0.13688499181542105,0.13281166717136653,0.14944131578335443,0.1525885067141199,0.08738627460333417,0.4270842671394348
0.1949247317372557,0.17779224125026855,0.13033940101426164,0.10152214692560492,0.051361974276794425,0.10262372370688587,0.09058918319550242,0.14524072598483478,0.1115440889727096,0.0873862746033342,0.3512662189702193
0.1949247317372557,0.17779224125026855,0.13033940101426164,0.10152214692560492,0.051361974276794425,0.0787432342942568,0.09058918319550242,0.08120609175509694,0.09932359666119564,0.07049640202963146,0.3512662189702193
0.18648004918906708,0.17779224125026855,0.13033940101426164,0.10152214692560492,0.051361974276794425,0.0787432342942568,0.08644823852551478,0.07700550195657735,0.07261639729570663,0.07049640202963146,0.3512662189702193
0.18648004918906708,0.17123237238574365,0.13033940101426164,0.10152214692560492,0.051361974276794425,0.04584669246415759,0.0651525783812094,0.07700550195657735,0.07261639729570663,0.07049640202963146,0.2278048465649287
0.17553178619879645,0.17123237238574365,0.13033940101426164,0.10152214692560492,0.051361974276794425,0.04584669246415759,0.04186109859430818,0.06695023725395145,0.07261639729570663,0.057745120573027144,0.2278048465649287
0.17553178619879645,0.1644438614640337,0.13033940101426164,0.10152214692560493,0.051361974276794425,0.041231995858550134,0.041861098594308185,0.06695023725395145,0.07261639729570663,0.04952953023243587,0.18805275509754818
0.17553178619879645,0.1644438614640337,0.12786250644289004,0.10152214692560493,0.051361974276794425,0.041231995858550134,0.041861098594308185,0.06695023725395145,0.07261639729570663,0.04952953023243587,0.18805275509754818
0.17553178619879645,0.1644438614640337,0.12786250644289004,0.10152214692560492,0.051361974276794425,0.041231995858550134,0.041861098594308185,0.04690444980225548,0.07261639729570663,0.04952953023243587,0.18805275509754818
0.16897361569444178,0.15576355058193492,0.12786250644289004,0.10152214692560492,0.051361974276794425,0.041231995858550134,0.04186109859430819,0.04690444980225548,0.047654048099114964,0.04952953023243587,0.18805275509754818
0.16897361569444178,0.15576355058193492,0.12786250644289004,0.10152214692560493,0.051361974276794425,0.041231995858550134,0.03499345804901823,0.04690444980225548,0.047654048099114964,0.04952953023243588,0.18805275509754812
0.16897361569444178,0.15576355058193492,0.12786250644289004,0.10152214692560493,0.051361974276794425,0.041231995858550134,0.03499345804901823,0.04690444980225548,0.04765404809911497,0.03626235471988131,0.18805275509754818
0.16897361569444178,0.15576355058193492,0.12786250644289004,0.10152214692560493,0.051361974276794425,0.041231995858550134,0.03499345804901823,0.04690444980225547,0.04765404809911497,0.03626235471988131,0.1761729451517264
0.15242870371215136,0.15015792100501224,0.12786250644289004,0.10152214692560492,0.051361974276794425,0.03867367897170424,0.03499345804901823,0.04690444980225547,0.04765404809911497,0.03626235471988131,0.1761729451517264
0.15242870371215136,0.15015792100501227,0.12786250644289004,0.10101866046575264,0.05136197427679443,0.02291301788869388,0.03499345804901823,0.03249256293617961,0.04765404809911497,0.024055176510021026,0.1761729451517264
0.15242870371215136,0.15015792100501224,0.12786250644289004,0.10101866046575264,0.05136197427679443,0.02291301788869388,0.03275095483729289,0.03249256293617961,0.042029956880010516,0.024055176510021026,0.1761729451517264
0.15242870371215136,0.13551223288507513,0.12786250644289004,0.09885918131250276,0.05136197427679443,0.02291301788869388,0.0308525133790306,0.028291973137660017,0.028177074378730793,0.024055176510021026,0.1761729451517264
0.15242870371215134,0.13551223288507513,0.12343029038189585,0.09859231999413125,0.05136197427679443,0.02291301788869388,0.028659283686810057,0.028291973137660017,0.02817707437873079,0.024055176510021026,0.17617294515172638
0.1524287037121514,0.13551223288507516,0.12343029038189585,0.09629254102423399,0.05136197427679443,0.02291301788869388,0.028659283686810057,0.028291973137660017,0.017938608594634604,0.024055176510021026,0.1642713757852713
0.1524287037121514,0.13551223288507516,0.12343029038189585,0.09629254102423399,0.051074475081066946,0.021197868695524782,0.028659283686810057,0.028291973137660017,0.017938608594634604,0.024055176510021026,0.1642713757852713
0.14368823708819958,0.13551223288507516,0.11917516785289586,0.09629254102423399,0.05107447508106695,0.021197868695524782,0.028659283686810057,0.02364398165847974,0.00887955589156973,0.01053924015046474,0.1642713757852713
0.14368823708819958,0.13551223288507516,0.11459247102054088,0.09629254102423399,0.05107447508106695,0.021197868695524782,0.028659283686810057,0.02364398165847974,0.00887955589156973,0.01053924015046474,0.1642713757852713
0.14368823708819958,0.13551223288507516,0.10956296840014036,0.09629254102423399,0.05107447508106695,0.021197868695524782,0.028659283686810064,0.02364398165847974,0.00887955589156973,0.0027595975259268,0.16427137578527132
0.14368823708819958,0.13551223288507516,0.10956296840014036,0.09629254102423399,0.0495803898933369,0.021197868695524782,0.024275704884358717,0.023643981658479744,0.00887955589156973,0.0027595975259268,0.1642713757852713
0.14368823708819953,0.1261813307342134,0.10956296840014036,0.09629254102423399,0.0495803898933369,0.021197868695524782,0.024275704884358717,0.015323290919319122,0.00887955589156973,0.0027595975259268,0.1240405390659968
0.14368823708819953,0.1261813307342134,0.10956296840014033,0.09629254102423399,0.0495803898933369,0.021197868695524782,0.0165463672861414,0.007597746690317377,0.00887955589156973,0.0027595975259268,0.1240405390659968
0.13741435852862746,0.1261813307342134,0.10956296840014032,0.09629254102423399,0.0495803898933369,0.021197868695524782,0.0165463672861414,0.007597746690317377,0.00887955589156973,0.0027595975259268,0.10880592018365859
0.13741435852862746,0.1261813307342134,0.10956296840014032,0.09629254102423399,0.0495803898933369,0.021197868695524782,0.008808911672578806,0.007597746690317377,0.00887955589156973,0.0027595975259268,0.10880592018365859
0.13741435852862746,0.1261813307342134,0.10956296840014032,0.09629254102423399,0.0495803898933369,0.02119786869552479,0.008808911672578806,0.007597746690317377,0.00887955589156973,0.0027595975259268,0.10880592018365859
0.13741435852862746,0.1261813307342134,0.10956296840014033,0.09629254102423399,0.0495803898933369,0.02119786869552479,0.008808911672578806,0.007597746690317377,0.00887955589156973,0.0027595975259268,0.09579946847322084
0.12643751359680552,0.1261813307342134,0.10956296840014033,0.09629254102423399,0.0463832983002427,0.02119786869552479,0.008808911672578806,0.007597746690317377,0.00887955589156973,0.0027595975259268,0.08760035287899272
