CA_WND 1,CA_WND 2,CA_WND 3,CA_WND 4,CA_WND 5,CA_PV 1,CA_PV 2,CA_PV 3,CA_PV 4,CA_PV 5,CA_OFWND 1
0.23045896276542605,0.1934648102231699,0.1394590050908529,0.10322009472158783,0.05490214704663933,0.5366656306135859,0.6193968383134152,0.5925091026283779,0.5956536134127313,0.6293651161597664,0.7330599424739679
0.23045896276542607,0.1908297877800235,0.1394590050908529,0.10207870029834702,0.05490214704663933,0.49892681152813495,0.577190908860492,0.5487900458481366,0.5719889941633924,0.5957714063694547,0.7185900531709194
0.22781823283721067,0.1908297877800235,0.1379386573147335,0.10207870029834702,0.05490214704663933,0.46878120177666616,0.5524846837754736,0.5310844432611357,0.5417359066954753,0.5628085326075317,0.7031487410267194
0.22157880560258242,0.1887016475467375,0.1379386573147335,0.10094294374735154,0.053285632587980046,0.4289391631062464,0.48026261475614274,0.45479701412647544,0.45272565285684796,0.4894692814557476,0.6682783424854278
0.2167893335915375,0.18418231003279534,0.13507389520324584,0.10094294374735154,0.05328563258798005,0.35854398464534737,0.39643694159291526,0.4161131707625441,0.40217320100577525,0.42960610052454334,0.6291081213702758
0.21089230703647815,0.17991718252574698,0.13507389520324584,0.10094294374735155,0.053285632587980046,0.32335495096594585,0.3518635147499939,0.3425873851210822,0.358187604258437,0.3799818188893148,0.5934469776228071
0.21089230703647813,0.17784998216422035,0.13343058540650446,0.10094294374735155,0.053285632587980046,0.2912801182230142,0.311701598176917,0.30931933053682725,0.3375003169962461,0.3335332055998884,0.5801328695689638
0.20779170031325953,0.17603510981761827,0.13343058540650446,0.10094294374735155,0.053285632587980046,0.26773372435644477,0.2653634198488687,0.254264304095875,0.2647532960036246,0.29068419705297727,0.550339155147473
0.20779170031325953,0.17603510981761827,0.12861976350723836,0.09990299353336667,0.051620410117397666,0.2134733125645207,0.20115484397607764,0.20656379714736875,0.21831502570486896,0.23397574743378474,0.4926275623341401
0.20674579505087154,0.17603510981761827,0.12861976350723836,0.09990299353336667,0.0510803777458884,0.1697601470251368,0.15762929882393595,0.16643979774981824,0.17271777518713885,0.20520460713759084,0.45725900667409103
0.20674579505087154,0.17390692600065233,0.12861976350723836,0.09875642726979801,0.0510803777458884,0.15965855081578664,0.13551562654439933,0.1439096449049853,0.14528593181723345,0.18210283315581144,0.40533512718975545
0.20106826972017414,0.17390692600065236,0.1261807626669965,0.09875642726979801,0.0510803777458884,0.11771227886844414,0.12292466316732131,0.10943175227440875,0.13298347707590094,0.15269936741191134,0.37033971305936575
0.1956031472044837,0.17189681141586544,0.1261807626669965,0.09689305996712291,0.0510803777458884,0.09646246476217453,0.0929666853305262,0.09415334065415108,0.10650303708465116,0.1287355168426595,0.362252999159197
0.1940676440983479,0.17189681141586544,0.12460250981287396,0.0959413811147544,0.05055534710770604,0.07860782649977634,0.09296668533052621,0.09415334065415108,0.0815497931520061,0.08650886810185528,0.34873807386805616
0.18871951724317199,0.1663005851344005,0.12360293494305408,0.09471374904024134,0.04923855579752856,0.06825884542496792,0.06343965572689993,0.06453172459341049,0.0729786819495584,0.07815438113697105,0.33471176456660034
0.18871951724317196,0.1608951761206032,0.12360293494305408,0.09471374904024134,0.04776526861171985,0.06408587023336668,0.05110717242370135,0.05645621276603319,0.06130684230406648,0.06457490482580526,0.32856787101676066
0.1887195172431719,0.1608951761206032,0.12360293494305408,0.0944419046597375,0.04776526861171985,0.06408587023336668,0.040551551429735315,0.05372023292757773,0.05703824161691813,0.06014791388758524,0.304460185021162
0.184695456130621,0.16026221144051686,0.12360293494305406,0.0944419046597375,0.04776526861171985,0.05436687905483103,0.04055155142973532,0.04397372032065867,0.04677713199460584,0.044957141929078674,0.2955951455359658
0.18071115485359376,0.1602622114405169,0.12360293494305406,0.09319947855010725,0.04776526861171985,0.04752718894657639,0.040551551429735315,0.04397372032065867,0.04677713199460584,0.04189416156048197,0.2899259292210142
0.17826756377010117,0.15697327525709148,0.12168070046017848,0.09250974117002896,0.04776526861171985,0.045159982558212804,0.03797429875276125,0.04397372032065867,0.04677713199460585,0.041894161560481966,0.2573394044612845
0.17826756377010117,0.15431851953030065,0.11870291445629713,0.09250974117002896,0.0467893956593729,0.035190958680079265,0.03797429875276126,0.036661426919054683,0.04677713199460585,0.041894161560481966,0.2523782011781198
0.17615431520217825,0.15431851953030068,0.11665951431975637,0.09219540195687378,0.04678939565937291,0.02696682322255446,0.03477739090676398,0.03666142691905468,0.040045837461442836,0.03719278190290749,0.22736916716288155
0.17233977338110865,0.15248239530375912,0.11471809005003189,0.09219540195687378,0.04678939565937291,0.020996700869397197,0.03477739090676398,0.03666142691905468,0.036959644441859556,0.037192781902907486,0.20035940570523963
0.16783894375798333,0.1524823953037591,0.11471809005003189,0.09219540195687378,0.0467893956593729,0.020996700869397197,0.033313153488708974,0.03666142691905467,0.036959644441859556,0.037192781902907486,0.18504142320792502
0.16560900479557644,0.1495189434626732,0.11471809005003189,0.09219540195687377,0.0467893956593729,0.020996700869397197,0.02112280443564728,0.03666142691905467,0.036959644441859556,0.0329703137594818,0.17766154911757137
0.16560900479557644,0.14714732961754687,0.11471809005003189,0.09219540195687377,0.0467893956593729,0.020996700869397197,0.02112280443564728,0.03395507001643605,0.036959644441859556,0.0329703137594818,0.16870543948219469
0.16560900479557644,0.1441910600535291,0.11256710061488458,0.09112913090051608,0.04678939565937291,0.020996700869397197,0.02112280443564728,0.03395507001643605,0.02801126408613258,0.0329703137594818,0.16478519629842292
0.1625231510654889,0.14304619905040372,0.11256710061488458,0.09112913090051608,0.04541484215395595,0.020996700869397197,0.021122804435647284,0.025272787767704693,0.028011264086132578,0.0329703137594818,0.15071248436191428
0.16001731161391666,0.14077587539858002,0.11114128966845198,0.09020787512504326,0.04541484215395595,0.01857507594498599,0.021122804435647284,0.02527278776770469,0.02623044046361799,0.032970313759481805,0.15071248436191428
0.15823691865661288,0.14077587539858002,0.10903508334242695,0.08858506488966299,0.04541484215395595,0.01857507594498599,0.021122804435647284,0.023547012437092583,0.02623044046361799,0.030695383465164032,0.1478471291484311
0.15216065546458454,0.13618523349250286,0.10903508334242695,0.08858506488966299,0.04541484215395595,0.016849613792716527,0.021122804435647284,0.023547012437092583,0.02623044046361799,0.02815357699778194,0.14120166269907106
0.15110585807607618,0.13618523349250286,0.10903508334242695,0.08858506488966301,0.04541484215395595,0.016849613792716524,0.021122804435647284,0.023547012437092583,0.023175317385739493,0.028153576997781937,0.14120166269907103
