SW_WND 1,SW_WND 2,SW_WND 3,SW_WND 4,SW_WND 5,SW_WND 6,SW_WND 7,SW_WND 8,SW_WND 9,SW_WND 10,SW_WND 11,SW_WND 12,SW_WND 13,SW_WND 14,SW_WND 15,SW_WND 16,SW_WND 17,SW_WND 18,SW_WND 19,SW_WND 20,SW_WND 21,SW_WND 22,SW_WND 23,SW_WND 24,SW_WND 25,SW_PV 1,SW_PV 2,SW_PV 3,SW_PV 4,SW_PV 5,SW_PV 6,SW_PV 7,SW_PV 8,SW_PV 9,SW_PV 10,SW_PV 11,SW_PV 12,SW_PV 13,SW_PV 14,SW_PV 15,SW_PV 16,SW_PV 17,SW_PV 18,SW_PV 19,SW_PV 20,SW_PV 21,SW_PV 22,SW_PV 23,SW_PV 24,SW_PV 25
0.32174731984019145,0.30259526598247805,0.29535936586259237,0.2892108764848471,0.2887223269521114,0.3905104920634988,0.3632062450738488,0.35300101027952224,0.3499354627335906,0.3500926785860197,0.35568374333192276,0.31402774607764833,0.28571027534573923,0.2542020623019035,0.23845796672784214,0.3561033528147323,0.34114851973675964,0.34424603836142265,0.34663598313184335,0.30263710315703557,0.3141299866796673,0.27424563452825734,0.2441475348444478,0.23647932941236255,0.2650288023405405,0.7370780867218316,0.6890006670411855,0.6417018599871891,0.6085958126792235,0.5512181144652852,0.596721278034865,0.5585528707002453,0.5694417565564841,0.5436122798285798,0.5683350548331847,0.5732911762415025,0.5400410680130151,0.5315609359174427,0.553260135145586,0.5593849052391455,0.6177425006677308,0.5790416359883748,0.5400062919046535,0.4855158685182381,0.559317702098765,0.5040394772050684,0.4903053352174505,0.5235413300921539,0.5553198838770382,0.5501900059541863
0.31062718174549314,0.29300821219429773,0.2844825030359987,0.2746189626800201,0.2747754715731824,0.35873394561020533,0.3317452925834581,0.3269920064352965,0.32092481289052427,0.30991882319577846,0.32023199844334466,0.29255405398583717,0.26837227421187443,0.2418651075211097,0.22932062912912912,0.3414529004149733,0.3345568228241316,0.3319603407050317,0.34403581421462837,0.29235592086351536,0.29731787291659706,0.25824506798950797,0.22958648396279077,0.22573166464232713,0.2506829450793864,0.694268947267307,0.6500358130518106,0.6046415613807291,0.5739765310758613,0.48984336604543616,0.5482619776486864,0.5309619770418175,0.5455905638920229,0.5294894219641791,0.5444072093896385,0.5202391928133763,0.49859541575944966,0.49878097604817595,0.516371502806019,0.5188994968999568,0.5807838424475381,0.5626306386070028,0.5230276219991857,0.4614285618509494,0.49975006400449834,0.47321593279566504,0.46825014686244565,0.49548810750666195,0.5348920472874525,0.5268157873401681
0.29791342944638693,0.28696237500922533,0.2753112929895229,0.2637099150373559,0.2727004854404851,0.3224533332060692,0.2956539527405959,0.2860024924489097,0.2934122062193056,0.29287414027230485,0.28143896870692925,0.27496001087920985,0.25121109588483076,0.22458076693705484,0.2150136457769909,0.31710271901420156,0.32147260079656603,0.31568672713021767,0.3203969996909815,0.27604889380609343,0.2773068018637265,0.2521844349902093,0.22691469716058946,0.21966505723098725,0.2474577987395685,0.609464636995407,0.5407629226441304,0.4985872836699842,0.4832217114713849,0.3988768184301025,0.45488087843416786,0.4477295689202116,0.4474373150925456,0.4517082697913553,0.44327653505267706,0.45459752421964916,0.44360266529046927,0.44089630549479325,0.4691125576841592,0.46416671010590327,0.5133459753798381,0.4999706578689569,0.47950862412741896,0.4249698405477784,0.42874556266350605,0.41206646977460276,0.4131015924200587,0.4412325999779537,0.45134158553365317,0.4680796252495594
0.2897310746394444,0.2845647289886978,0.27037703754824965,0.26005445439183505,0.2635325331573725,0.2987611769719934,0.29189273491045936,0.2800213821454554,0.2705730175456864,0.26467543737275273,0.2714165907538739,0.2660168845584023,0.2417023260189886,0.21831741675718525,0.20060600695202033,0.303942583103326,0.3094481301363683,0.3055837698825387,0.3101363543609411,0.2636937454694968,0.26424221656285324,0.24500900448301313,0.2166654192842925,0.21373995879342989,0.23490923441833142,0.558138047751979,0.4962885499205392,0.4551819449788417,0.4378721462686339,0.3616646420454769,0.4159093350505964,0.403468729980712,0.4128687420706626,0.39535065306862777,0.4121477184522413,0.39155533481879334,0.3759472939573741,0.36872042956744305,0.38684831093496297,0.3802909518717868,0.4592693261061893,0.43010310124264456,0.4143961112295834,0.35863342611120064,0.3697890089030194,0.3485578654274482,0.3489821028106958,0.3697443384298494,0.39748122228785626,0.3717602735133799
0.27540896989069535,0.27329010393872233,0.2577408570585541,0.25035661376976365,0.2524932084046165,0.28784366294235514,0.2694367579689028,0.26526916627408953,0.25877134248896766,0.23660285154034416,0.2532718259823094,0.2619023350599295,0.2364627419330679,0.21427526604387884,0.1978656255292074,0.28049690197036387,0.2948571975890695,0.2864346002911329,0.2937382726874352,0.24671504176766257,0.25825189001834076,0.23184607286572884,0.20645206762862992,0.20624560046870613,0.2304317843127808,0.46061427471140015,0.42504471255485055,0.3991919442031442,0.3724749157390606,0.35162097025019323,0.37125058485211354,0.3788695801893314,0.3846477753095254,0.36383726504647335,0.3765807708123131,0.3405723067232107,0.3352558880969496,0.3372446376579472,0.34506904649845427,0.3304228471192014,0.4302429262247058,0.40542614786644343,0.3674264658447685,0.32878134477164833,0.3569533405625476,0.3288890704194976,0.32500174341052607,0.3382723666964223,0.3459769137797526,0.34059468878152005
0.2694631939195362,0.2648908028370479,0.2527051103659261,0.24508601897850477,0.24664949751221463,0.2842015748435022,0.26328211171280885,0.25694748973428166,0.2462965503995138,0.2191936119496188,0.24272030918832185,0.25567734402216064,0.2304361389976463,0.20207659006036535,0.19515542996695487,0.2760553151378261,0.2815778441598452,0.2840620625969243,0.2800139805671794,0.23379554222935847,0.24243767257196883,0.21474724755443825,0.20063706107018,0.1996953807437458,0.22049161699773834,0.4214372601787748,0.39206593851679705,0.3632885578736673,0.3418919873850387,0.31073227493937083,0.33874376123537986,0.32130902082851603,0.30686613499276433,0.3019712840286953,0.31618400149974224,0.30305863927626703,0.30857664957781444,0.3168994654471899,0.31416645706962953,0.3090903322138478,0.35832137590974344,0.33948295279590013,0.3352879417244502,0.30511032423061285,0.32197767174950176,0.30382050665286153,0.30335604209588546,0.31748538177716745,0.31094372404648474,0.308608068517197
0.2661097203285606,0.2622076147338089,0.24599730975231804,0.24045752067648568,0.24149548692829362,0.2789190535441551,0.2573062152583937,0.2508382526936163,0.2350161409974884,0.1948635413957389,0.23528544271123353,0.24759317301261277,0.22225118449923306,0.19489162276684488,0.17900920899160813,0.2719444735673371,0.2719297881205661,0.27242061376111465,0.2703669353813288,0.22752943837585676,0.2345711672431446,0.21237849809053208,0.1876042422251423,0.19535329413356825,0.21409848861433659,0.3416602295418448,0.34514925361379917,0.3327545235022834,0.31667698600915256,0.2651503451347891,0.3088835506135806,0.2957532699690688,0.2863990894819634,0.28952555441444305,0.28026360028568775,0.25457965728271725,0.2566388848743722,0.2638893278460739,0.2554797608772483,0.2518597784624018,0.29759192419628044,0.30727796205018476,0.29266872450429543,0.2904530598517294,0.2745556454717629,0.2704385683848642,0.27134436942020046,0.26321910358271805,0.2579541177880327,0.23981779974642398
0.2615063300985123,0.25942546422472,0.2429820121494805,0.23376469566466193,0.24149548692829365,0.2713762469004485,0.25513797721371423,0.24241483540189931,0.2252555580416184,0.18909974044667596,0.2310876778727191,0.2419938935276237,0.2193317279780265,0.18972909748067063,0.1765201395199913,0.2622681473771072,0.2645234387007957,0.2594348701112376,0.2596975939788958,0.2247134749359179,0.23235386307704942,0.20682247668485929,0.18654467463869012,0.18327355355891087,0.20672376848248922,0.29090729346280986,0.2966076020594814,0.2701492143403514,0.29261494099719304,0.24309525823566797,0.26472803693302555,0.28574255519814856,0.2683878158491864,0.26511064111318644,0.2488139423757301,0.21103221616320889,0.20394373626453777,0.20056104644448444,0.1934602501667669,0.18405720718446414,0.2641548368943316,0.2674466198088325,0.26880886919029223,0.2453501712107628,0.24241867856304647,0.22481316013271055,0.22750041581275282,0.2247111522088692,0.2054071094815947,0.20147038173265794
0.2539825119457088,0.25375215760499736,0.23462022695409648,0.22703510304058636,0.23544448400617507,0.2660299601644291,0.24443017579708087,0.23733463058527055,0.21391487008265164,0.1737551323522717,0.22458810170305285,0.23562545279392788,0.21594974046822069,0.18330892130999088,0.17083639282172317,0.25287855917399227,0.2557940178670545,0.254191224426302,0.24064606456285337,0.21834094926854977,0.22847388694933946,0.20447946295411729,0.1793897712783212,0.17874159236745998,0.2008729703999676,0.2556690112727712,0.25972746585935974,0.24682960295191778,0.24775355595033066,0.22650004040880153,0.22997875902519094,0.24218425077456318,0.23978884411589163,0.2239412425893076,0.2063143465980946,0.18535603959064129,0.18307468924942757,0.17863976104619386,0.16430719039354727,0.16625416829156556,0.22805763507456114,0.24529270112752766,0.24219834560320058,0.20065584941532313,0.2116556797485878,0.18589869050915173,0.191014873000511,0.19716647886811778,0.18317889606443727,0.18552231669668348
0.24700382427668954,0.24408124352068167,0.22869415749106234,0.22038325560963368,0.22873472266654776,0.2623813958510846,0.24016167102656383,0.22908224654208462,0.20836087964901806,0.16576252704236288,0.2219461578101457,0.23529374481391144,0.20760231844547047,0.1801972145326116,0.16262584529128246,0.24940237822404532,0.2546322175741633,0.24564298069798976,0.23137603209966873,0.2137426019698167,0.22462578292538135,0.19998246291185434,0.1758482694364119,0.16991640812220682,0.19829848259737787,0.21874812280511322,0.22221620482750737,0.22876349736826404,0.2256269495654767,0.19887469044774458,0.19609827113909856,0.2041834803302614,0.19757187736692625,0.20574852664303078,0.17609331048392254,0.1530031165288392,0.14812484951372604,0.1539902963011914,0.1472513409636223,0.13367185261068923,0.16017369222732464,0.18646098857232388,0.20110746951423045,0.1870524842075123,0.179075496724422,0.15553813744164777,0.17341154630453207,0.1630110497162402,0.16254552322128402,0.1587960725453079
