SW_WND 1,SW_WND 2,SW_WND 3,SW_WND 4,SW_WND 5,SW_WND 6,SW_WND 7,SW_WND 8,SW_WND 9,SW_WND 10,SW_WND 11,SW_WND 12,SW_WND 13,SW_WND 14,SW_WND 15,SW_WND 16,SW_WND 17,SW_WND 18,SW_WND 19,SW_WND 20,SW_WND 21,SW_WND 22,SW_WND 23,SW_WND 24,SW_WND 25,SW_PV 1,SW_PV 2,SW_PV 3,SW_PV 4,SW_PV 5,SW_PV 6,SW_PV 7,SW_PV 8,SW_PV 9,SW_PV 10,SW_PV 11,SW_PV 12,SW_PV 13,SW_PV 14,SW_PV 15,SW_PV 16,SW_PV 17,SW_PV 18,SW_PV 19,SW_PV 20,SW_PV 21,SW_PV 22,SW_PV 23,SW_PV 24,SW_PV 25
0.2827991145227073,0.2887755710405567,0.31700329133226707,0.32567486899905373,0.31314097452321715,0.22507046647104678,0.22914492342354037,0.22950018166521513,0.24741526235361944,0.2474488589219075,0.19994066102451385,0.2060261422124728,0.1902166207863294,0.17435073948691276,0.1901185363413043,0.2441219594527634,0.2273997423299937,0.2449409948164146,0.24083916807855937,0.22839932410634453,0.26045904716308815,0.1933548012976875,0.17212690228995497,0.1950069554660304,0.2330545228944132,0.7205644157449543,0.6436299623736439,0.5229281686979121,0.507534098627352,0.3095197671864313,0.5129608383694196,0.5240160256590997,0.5312001866514237,0.5355041828950645,0.4567471256913532,0.71436868466691,0.7312681285360835,0.7225276906788557,0.7437315694294782,0.7163610595143058,0.6831015230055602,0.6255398979215702,0.5299164119498858,0.3926408144057699,0.3947009612934906,0.6053771580771254,0.5772868249747326,0.5888375098304476,0.6518219606706295,0.6286625688990692
0.2827991145227073,0.2887755710405567,0.31700329133226707,0.32567486899905373,0.31314097452321715,0.22507046647104678,0.22914492342354037,0.22950018166521513,0.24741526235361944,0.1680677288704808,0.19994066102451385,0.2060261422124728,0.1902166207863294,0.17435073948691276,0.1901185363413043,0.2441219594527634,0.2273997423299937,0.2449409948164146,0.24083916807855932,0.22839932410634453,0.26045904716308815,0.1933548012976875,0.17212690228995497,0.1950069554660304,0.21198514319639158,0.7205644157449543,0.6436299623736439,0.5229281686979121,0.4579945120682427,0.3095197671864313,0.5129608383694195,0.5240160256590997,0.5312001866514237,0.5355041828950645,0.4567471256913532,0.6526941192405651,0.6688402270217458,0.6589886116911547,0.6760883010363404,0.64585134279389,0.6831015230055602,0.6255398979215703,0.48432325630301615,0.34360545727237846,0.3947009612934906,0.6053771580771253,0.5772868249747326,0.5888375098304476,0.6518219606706295,0.6286625688990692
0.2827991145227073,0.2887755710405567,0.31700329133226707,0.32567486899905373,0.31314097452321715,0.22507046647104678,0.22914492342354037,0.22950018166521513,0.1955036612224998,0.07437935267146142,0.19994066102451385,0.2060261422124728,0.1902166207863294,0.17435073948691276,0.1901185363413043,0.2441219594527634,0.2273997423299937,0.2449409948164146,0.17434924858564482,0.16313423239986474,0.26045904716308815,0.1933548012976875,0.1466857974659344,0.16698895074275452,0.21198514319639158,0.7205644157449544,0.6068762943944173,0.5229281686979121,0.4579945120682427,0.1980868676913186,0.5129608383694195,0.4762363492324845,0.4885207463048243,0.5355041828950645,0.4342186792516908,0.6007397881551664,0.6207653048658205,0.6589886116911547,0.6298285776377034,0.64585134279389,0.6516583909460507,0.5870253551549582,0.48432325630301615,0.34360545727237846,0.37176332021856756,0.5047258123709952,0.4933982540559831,0.5888375098304476,0.5862218576880776,0.5659018516729539
0.2827991145227073,0.2887755710405567,0.31700329133226707,0.32567486899905373,0.26107510603229805,0.22507046647104678,0.20415264672051497,0.20919497768663647,0.1955036612224998,0.07437935267146142,0.19994066102451385,0.2060261422124728,0.1902166207863294,0.17435073948691276,0.1901185363413043,0.24412195945276335,0.1779869824181667,0.18845454020367258,0.17434924858564482,0.16313423239986471,0.26045904716308815,0.17271371472372551,0.1466857974659344,0.16698895074275452,0.21198514319639158,0.7205644157449542,0.6068762943944173,0.49744293309441856,0.4579945120682427,0.1980868676913186,0.4116894764703979,0.4762363492324845,0.4885207463048243,0.4644285547584392,0.4342186792516908,0.45430981056734876,0.48151578344952145,0.47503815099831115,0.48287576888262745,0.4575814320090717,0.5555844040928839,0.5103813420249188,0.48432325630301615,0.34360545727237846,0.37176332021856756,0.37794812373741205,0.4933982540559832,0.5310918333899597,0.47566278058258166,0.3639120931945231
0.2827991145227073,0.2887755710405567,0.31700329133226707,0.29374393526842646,0.26107510603229805,0.20917338862895624,0.20415264672051497,0.20919497768663647,0.14588596951434432,0.07437935267146142,0.19994066102451385,0.2060261422124728,0.1902166207863294,0.17435073948691276,0.1901185363413043,0.24412195945276335,0.1779869824181667,0.18845454020367258,0.17434924858564482,0.16313423239986471,0.26045904716308815,0.17271371472372551,0.1466857974659344,0.16698895074275452,0.21198514319639158,0.583784552368795,0.6068762943944173,0.49428936339826046,0.4579945120682427,0.1980868676913186,0.4116894764703979,0.4762363492324845,0.4885207463048243,0.46442855475843914,0.3757991490899827,0.33072773639296155,0.35397662224411214,0.34450079357280744,0.3371180666144723,0.2681293423336748,0.5555844040928839,0.5103813420249188,0.4214948330926269,0.34360545727237846,0.37176332021856756,0.2631915573970107,0.2799419050128389,0.3070875085825649,0.3262683918242083,0.22465063494423948
0.26554866111645803,0.2887755710405567,0.3027678903158353,0.27971322133149,0.26107510603229805,0.20917338862895624,0.20415264672051497,0.20919497768663647,0.14588596951434432,0.07437935267146142,0.19994066102451385,0.2060261422124728,0.1902166207863294,0.17435073948691276,0.1901185363413043,0.212757047350942,0.1779869824181667,0.18845454020367258,0.13158224645590472,0.16313423239986471,0.23651544505691638,0.17271371472372551,0.1466857974659344,0.16698895074275452,0.21198514319639158,0.47801991923028037,0.6068762943944173,0.49428936339826046,0.4579945120682427,0.1980868676913186,0.4116894764703978,0.3817867046715621,0.39754264248002114,0.4088107783314873,0.3404054040677019,0.22566304295486575,0.19872528760323013,0.18939949103594883,0.21465746622014908,0.2681293423336748,0.3033168766468399,0.372445200834062,0.4214948330926269,0.34360545727237846,0.29706409445335774,0.2120370077923858,0.2257345206666872,0.21460921350807025,0.23961473404004177,0.22465063494423948
0.26554866111645803,0.261174100642576,0.27645029188417336,0.27971322133149,0.26107510603229805,0.20917338862895624,0.20415264672051497,0.18461446671581466,0.14588596951434432,0.07437935267146142,0.19994066102451385,0.2060261422124728,0.1902166207863294,0.17435073948691276,0.1901185363413043,0.19698447669335503,0.1779869824181667,0.1512191682684763,0.13158224645590472,0.16313423239986471,0.23651544505691638,0.17271371472372551,0.1466857974659344,0.16698895074275452,0.21198514319639158,0.3275509571945697,0.4370173551057002,0.4053419744559764,0.4579945120682427,0.1980868676913186,0.2856119801236928,0.3817867046715621,0.39754264248002114,0.30651685415593743,0.29023280061646434,0.13458371515809783,0.1378412865158361,0.12028388841476759,0.11881272286753856,0.13276701678765795,0.3033168766468398,0.2842003672776783,0.29988943209545926,0.29354661537091087,0.29706409445335774,0.2120370077923858,0.19665275850661507,0.21460921350807022,0.12535931825661864,0.22465063494423948
0.26554866111645803,0.261174100642576,0.27645029188417336,0.27971322133149,0.26107510603229805,0.20917338862895624,0.20415264672051497,0.18461446671581466,0.1421801051926605,0.06110117805017545,0.19994066102451385,0.2060261422124728,0.1902166207863294,0.17435073948691276,0.1901185363413043,0.15713420149416182,0.1779869824181667,0.1512191682684763,0.09952598115753142,0.16313423239986471,0.23651544505691632,0.1530776136893645,0.1466857974659344,0.16698895074275452,0.21198514319639158,0.09395787161540332,0.31388677862368,0.3399662582047157,0.30901353971087764,0.1980868676913186,0.2856119801236929,0.27077910236888536,0.2889931596537403,0.26161747452927125,0.2902328006164643,0.13458371515809783,0.10795070226057195,0.0979405334678716,0.11881272286753856,0.13276701678765795,0.13209644476571186,0.28420036727767833,0.2227749449175091,0.21839215792914865,0.21207773159003254,0.1885148041031286,0.17435639781295892,0.19132302669045015,0.12535931825661864,0.11697166404695351
0.26554866111645803,0.261174100642576,0.27645029188417336,0.26023213724903127,0.26107510603229805,0.20917338862895624,0.20415264672051497,0.18461446671581466,0.1421801051926605,0.06110117805017545,0.19994066102451385,0.2060261422124728,0.1902166207863294,0.17435073948691276,0.1901185363413043,0.15713420149416182,0.12902167896406697,0.1512191682684763,0.09952598115753142,0.16313423239986471,0.22375699249371492,0.1530776136893645,0.1466857974659344,0.16698895074275452,0.21198514319639158,0.09395787161540332,0.15107033791520466,0.3399662582047157,0.30901353971087764,0.1980868676913186,0.2856119801236929,0.19217878576454106,0.2597499253977517,0.2110056479120835,0.1878290155579,0.06700734627787426,0.10795070226057195,0.0979405334678716,0.05295834782660375,0.04618378789207822,0.0868031165796585,0.08313358394244112,0.2227749449175091,0.19422211336431655,0.11916514062050361,0.1002535095254089,0.17435639781295892,0.11988878827882399,0.12535931825661864,0.11697166404695351
0.26554866111645803,0.261174100642576,0.2509811443367107,0.26023213724903127,0.26107510603229805,0.20917338862895624,0.20415264672051497,0.18461446671581466,0.1421801051926605,0.06110117805017545,0.19994066102451385,0.2060261422124728,0.1902166207863294,0.17435073948691276,0.17889646076832838,0.15713420149416182,0.12902167896406697,0.12389133563114652,0.09952598115753142,0.16313423239986471,0.2237569924937149,0.1530776136893645,0.13101054292487896,0.15246591667818468,0.21198514319639158,0.09395787161540332,0.09464270773523471,0.20165748856231341,0.30901353971087764,0.1980868676913186,0.18785142779320724,0.19217878576454106,0.15857159497913723,0.18031306082487736,0.1280045038333955,0.06700734627787426,0.0701436459566443,0.06248826689371523,0.05295834782660375,0.04618378789207822,0.0868031165796585,0.08313358394244112,0.2227749449175091,0.19422211336431655,0.11916514062050361,0.10025350952540893,0.11033473227423563,0.11988878827882399,0.12535931825661867,0.11697166404695351
