CEN_WND 1,CEN_WND 2,CEN_WND 3,CEN_WND 4,CEN_WND 5,CEN_WND 6,CEN_WND 7,CEN_WND 8,CEN_WND 9,CEN_WND 10,CEN_WND 11,CEN_WND 12,CEN_WND 13,CEN_WND 14,CEN_WND 15,CEN_WND 16,CEN_WND 17,CEN_WND 18,CEN_WND 19,CEN_WND 20,CEN_WND 21,CEN_WND 22,CEN_WND 23,CEN_WND 24,CEN_WND 25,CEN_WND 26,CEN_WND 27,CEN_WND 28,CEN_WND 29,CEN_WND 30,CEN_WND 31,CEN_WND 32,CEN_WND 33,CEN_WND 34,CEN_WND 35,CEN_PV 1,CEN_PV 2,CEN_PV 3,CEN_PV 4,CEN_PV 5,CEN_PV 6,CEN_PV 7,CEN_PV 8,CEN_PV 9,CEN_PV 10,CEN_PV 11,CEN_PV 12,CEN_PV 13,CEN_PV 14,CEN_PV 15,CEN_PV 16,CEN_PV 17,CEN_PV 18,CEN_PV 19,CEN_PV 20,CEN_PV 21,CEN_PV 22,CEN_PV 23,CEN_PV 24,CEN_PV 25,CEN_PV 26,CEN_PV 27,CEN_PV 28,CEN_PV 29,CEN_PV 30,CEN_PV 31,CEN_PV 32,CEN_PV 33,CEN_PV 34,CEN_PV 35
0.27439075960697756,0.21583194727381722,0.1886839446103819,0.2166139413372871,0.21923418124551933,0.2083460442338086,0.17648587889640244,0.18140752275199917,0.17763793283769186,0.1816472696897676,0.2617186323049475,0.2873056635195349,0.2807644907689913,0.2739438788074079,0.2714938872576651,0.1523647366770243,0.17631244609701663,0.16964125849896552,0.16786235191783683,0.19607977084770972,0.1530912715642142,0.11302280226559687,0.07756895132959127,0.0694778952751742,0.06930196747967368,0.34792844912761317,0.32236704646364855,0.2829949860992786,0.2289822492047259,0.23117609869938044,0.23196949191177713,0.2264922103549447,0.17961321809727399,0.11106045641977216,0.09840038029421252,0.6583742408037416,0.6710022171816308,0.6581666243174912,0.6434616244202396,0.5716064535041417,0.7055611256500584,0.726016150622198,0.762027001085768,0.7628150848808894,0.7573132398738417,0.794938645712372,0.7807359646412004,0.7629773386220353,0.7686948225203164,0.8034346921472549,0.6252303564360454,0.6546405817071546,0.6832962491850285,0.6586987478418014,0.6455037062980538,0.7866377197945968,0.7611480538731676,0.7200344008529049,0.6951331665573066,0.7009097369978181,0.7128867181619161,0.7140050504178542,0.6990142756622466,0.6842857402462252,0.7079335605631717,0.5700147577991385,0.5728626309639024,0.5695304882103723,0.5886699518907722,0.6486424655475176
0.2743907596069775,0.21583194727381722,0.1886839446103819,0.21661394133728704,0.21923418124551927,0.15157285030017825,0.11908695573721836,0.13183945473942132,0.15855402317369138,0.1734459906522287,0.2617186323049475,0.27896898358428507,0.263491195166634,0.25532568366411673,0.2528594002049066,0.13711178432669616,0.12631816901944526,0.14713810655403617,0.15606029280807504,0.1837069005465421,0.13996595266666167,0.1075519477992409,0.07756895132959127,0.0694778952751742,0.0693019674796737,0.2901867600708331,0.268511262611815,0.25916701810054404,0.22048772324440113,0.22157152397942034,0.1664485892323903,0.16758739817276233,0.1465580828519857,0.11106045641977216,0.09840038029421252,0.6583742408037416,0.6514111742733598,0.6383804070384328,0.6249658591974125,0.5716064535041417,0.6890384054824701,0.726016150622198,0.762027001085768,0.7454837008500277,0.7547294787533677,0.794938645712372,0.7704205726490805,0.751765714955269,0.7615824267607387,0.766341046066123,0.6001430797906829,0.6312991976237528,0.6440673210954874,0.6366675825105791,0.6338492070047237,0.7725977051100268,0.7421885272430058,0.7200344008529049,0.6813570819377935,0.6904618113491646,0.7001471610129564,0.7052104520835262,0.6849534233099768,0.6717807745283177,0.6824620430439643,0.5700147577991385,0.5728626309639024,0.5695304882103723,0.5886699518907721,0.6486424655475175
0.23777432835945703,0.20165955502126867,0.1886839446103819,0.216613941337287,0.21923418124551927,0.12172267257707392,0.09010195752679112,0.10754653835788966,0.1392267838920353,0.14289128607745502,0.24720637059768383,0.263610001983354,0.24133713008016094,0.23687718148469825,0.23093273959330127,0.11439147339426425,0.10380272747947036,0.14713810655403617,0.15606029280807507,0.1837069005465421,0.13996595266666167,0.09958461875541984,0.06977986421610309,0.062374156444543506,0.06066107081340507,0.2552211109074004,0.2356636667672146,0.2068647232571897,0.2012310334731724,0.22157152397942032,0.10514144809775568,0.11156544378279795,0.14655808285198574,0.1051120178378363,0.08846426488819654,0.6091804159324179,0.6027316177134979,0.5893476917777409,0.5734164726637628,0.52108400746919,0.6890384054824701,0.699126281659239,0.7428906200367489,0.7400481652205652,0.7447700318628734,0.7862611845973142,0.7601759784006686,0.7445783645770309,0.7615824267607386,0.7663410460661229,0.6001430797906829,0.6220513456301088,0.6440673210954874,0.6346723093016557,0.6165080149366957,0.7533046134220538,0.7360481507757596,0.7119659245381972,0.6813570819377934,0.6670542115074651,0.6822295668416537,0.7008392499852529,0.6807980608084251,0.663298173071459,0.6615164924208041,0.5481955701513395,0.5511254919372003,0.5522998166287258,0.5614669851128473,0.631748931585469
0.2060005012614725,0.19003512718782115,0.17710699504169433,0.18948339219814297,0.2041479344589458,0.11499271793053005,0.08724187216944948,0.09632745652962778,0.11515649007966884,0.12117372850995985,0.22699681741936514,0.24873757872940608,0.24133713008016094,0.2224822441163985,0.23093273959330127,0.09628109545325873,0.10380272747947039,0.14713810655403617,0.15606029280807507,0.1788591991663075,0.12943605656040125,0.09653072097350678,0.06977986421610308,0.06237415644454351,0.06066107081340507,0.23959886128053434,0.2222619931334187,0.2068647232571897,0.18085146683151593,0.20096819796655568,0.10514144809775568,0.11156544378279795,0.10772411611055852,0.1051120178378363,0.08435977404147393,0.6091804159324178,0.6027316177134979,0.5893476917777409,0.5734164726637628,0.5210840074691901,0.6770275160096528,0.699126281659239,0.7282234281563409,0.7400481652205652,0.7315316240680623,0.7590409018106529,0.74382755552546,0.7233512792357703,0.7270594206030095,0.7486902822559085,0.5791080318683056,0.592579346658231,0.612561358613548,0.6026445193714943,0.5936734799959924,0.7533046134220538,0.714794685666146,0.6737846995498925,0.6536766315536047,0.667054211507465,0.6822295668416538,0.6784897087908266,0.6541739171577665,0.6473005636984527,0.6020478835957472,0.5335142053431733,0.5050672726030273,0.5014259239944855,0.5214992535157404,0.592778739854931
0.20600050126147246,0.15332365398599507,0.1636892140167269,0.17424320995474057,0.17414897931821627,0.11499271793053008,0.0730424913896663,0.09632745652962778,0.10534846438942165,0.11499397625141734,0.22699681741936506,0.231669298241247,0.22999466277185582,0.20068456928960549,0.21546203196936378,0.09628109545325873,0.10216480851715812,0.11920619897766571,0.1467215710373315,0.15317808798509622,0.12009520914479674,0.08841504304564596,0.06001928557734833,0.05174986479596615,0.04961996244022017,0.22580160262095839,0.21407877482839247,0.19547265403579733,0.18085146683151593,0.1909648254583503,0.08202324697856929,0.090238715830309,0.09858248830981833,0.09649888277601484,0.08435977404147393,0.5394006093433823,0.5343584642450091,0.5202231640262767,0.5057899642510002,0.4514456280122726,0.6652847644427755,0.6847961796505233,0.7282234281563409,0.7146426462603115,0.7315316240680623,0.7590409018106529,0.7438275555254599,0.7233512792357703,0.7270594206030095,0.7486902822559085,0.5247942466422112,0.5767208325568475,0.5998775324063279,0.5890494926891847,0.5802697583768582,0.7533046134220538,0.7147946856661462,0.6737846995498924,0.6536766315536046,0.6670542115074649,0.6822295668416538,0.6784897087908265,0.645461687577077,0.6192788098928383,0.5614686409122382,0.462658414054816,0.4502496145043958,0.44753739225213873,0.4881319570312721,0.5835011259999019
0.18817798715890854,0.13550738685929026,0.11860537103530186,0.13559081509229615,0.15669212121938764,0.09984837808043726,0.07304249138966631,0.09632745652962776,0.09906292518206176,0.11499397625141734,0.21131327215963558,0.21276715612245128,0.2110533909943178,0.20068456928960549,0.1933253841975702,0.09628109545325875,0.10216480851715812,0.11920619897766574,0.1331511986415334,0.126453453903228,0.11282122330086675,0.08841504304564596,0.06001928557734833,0.05174986479596615,0.04961996244022017,0.21446483221285212,0.1998607334239431,0.18449822518772221,0.18085146683151593,0.17521542481674038,0.08202324697856928,0.090238715830309,0.09165232824300758,0.09649888277601484,0.08435977404147393,0.5394006093433823,0.5220640343544313,0.5110420203900924,0.4733624278119808,0.4341007683152552,0.6325082685672643,0.6611350777200717,0.7086237595134115,0.7146426462603115,0.7315316240680623,0.7136074824459286,0.7167209560496107,0.6965422568911565,0.7194526300708134,0.7097999525285335,0.4622684280390348,0.5087534825865762,0.5197767173621879,0.5364178445028223,0.47582290020388396,0.7377919927077461,0.714794685666146,0.6588612276434967,0.6536766315536046,0.6548809618249247,0.6822295668416537,0.6655484841258332,0.6231129394075928,0.6048435486029081,0.4692476440065909,0.44914060960201924,0.4502496145043958,0.44753739225213873,0.46969396904574046,0.5540201261647347
0.167914312789725,0.12002653720234222,0.11323850077607497,0.12427980370637881,0.13856059064728524,0.09984837808043726,0.05698079780441079,0.08230380623187383,0.09906292518206176,0.11332987562886225,0.19615645267155052,0.21276715612245128,0.17707884388285405,0.16756488395790456,0.17805971495988518,0.09628109545325875,0.1021648085171581,0.10730803205684462,0.1331511986415334,0.10980623977818907,0.10671805549622337,0.07921010175442258,0.06001928557734833,0.05174986479596615,0.04961996244022017,0.1917152587069715,0.19986073342394312,0.1844982251877222,0.1721715670621445,0.16416538451724583,0.08202324697856929,0.090238715830309,0.09165232824300758,0.08644368466285836,0.0740383571717502,0.46572345782408514,0.4908411396515412,0.47620469793343856,0.43184227343852005,0.40368138079388266,0.6100180435941921,0.6332288512661571,0.6768433594454082,0.7146426462603116,0.6847660805728375,0.6727001745624921,0.6602940480343445,0.6282310333565135,0.6371795476571417,0.7097999525285333,0.4284728489130714,0.4631993139222576,0.48935305230052395,0.4884166299094829,0.4587498919410609,0.698824929377888,0.6749619782215461,0.6437869461519528,0.6407678850480115,0.6548809618249247,0.6572325062719476,0.6655484841258332,0.6231129394075928,0.584465330057238,0.45338263454608596,0.4342476972440714,0.43609099549427394,0.42710572198715546,0.4313882087916264,0.500290729394201
0.167914312789725,0.12002653720234222,0.11323850077607496,0.12427980370637881,0.12166988908194813,0.09984837808043726,0.05698079780441079,0.08230380623187383,0.09906292518206176,0.11332987562886224,0.19615645267155052,0.17872150345424717,0.15732927320007056,0.16756488395790453,0.162367541134179,0.09628109545325873,0.09257335530933355,0.09488170331951817,0.10884107649244017,0.09265464333746355,0.09988374366114613,0.06832193511468122,0.05427771413752701,0.05174986479596615,0.038273546087275144,0.18905273469121717,0.17960226258011563,0.1772962207713174,0.1721715670621445,0.15400551787083117,0.08202324697856929,0.090238715830309,0.09165232824300758,0.07844575758172503,0.06844628513496528,0.4273104135108605,0.4618746078396218,0.44694267523047937,0.43184227343852005,0.37907571031077253,0.5711866102636342,0.5757338353928028,0.6058357495980664,0.6313993543484735,0.6279115556604784,0.5655454283082613,0.5535032225114277,0.5234645342844455,0.5316961459173768,0.6334457447453856,0.42847284891307147,0.43324229576421036,0.46153906710639625,0.4803743293037289,0.3635717803904481,0.6252797976967924,0.6448302843318505,0.6043650749696533,0.6016768567788717,0.5773195602169926,0.6260268671123933,0.6043292194508827,0.5661415900557317,0.5015937469983309,0.435050324088757,0.4125237570541609,0.4083072430391411,0.40009975958409,0.4210683198545725,0.4720764685056208
0.15417870430250497,0.10768615973142368,0.10335741355458143,0.11834070578933613,0.12166988908194816,0.09090859209124177,0.05698079780441079,0.07166671029492247,0.09906292518206176,0.10232089946369054,0.18908905885436897,0.17872150345424717,0.15732927320007056,0.15055415622823135,0.16236754113417898,0.09628109545325873,0.09257335530933355,0.07952779189800503,0.10884107649244017,0.08620412936124024,0.09988374366114613,0.05831567564183619,0.05427771413752701,0.05174986479596615,0.033762570471833724,0.1890527346912172,0.17960226258011563,0.16847175641146508,0.1636863785731308,0.14042523531527684,0.08202324697856929,0.090238715830309,0.08137317893881658,0.07844575758172503,0.06844628513496528,0.3924663563621787,0.38717627360615997,0.37463937136393755,0.36123742274754195,0.3082920010458145,0.5071059036572919,0.501665681254569,0.5695176217147561,0.5614317975577925,0.5125498412969599,0.5242604391183869,0.5152454370507563,0.46845276452152085,0.4704168045097691,0.5254075127085057,0.3381599624041157,0.38335921204967527,0.3686413751272339,0.3533214380833678,0.31464533152910185,0.5581940458630719,0.5396531912485992,0.5327489429663267,0.5500450398830077,0.5412821603776085,0.5537350551466117,0.5318899014770542,0.49177635058699004,0.49577021352935724,0.3884465128182486,0.3547375248282204,0.3809234445459416,0.3770659072063437,0.3977415348576944,0.401738784670653
0.1516070855999188,0.09211679019751261,0.10335741355458142,0.11834070578933613,0.10776048516699002,0.09090859209124177,0.05698079780441079,0.07166671029492248,0.08911151565167277,0.10232089946369056,0.18908905885436894,0.1787215034542472,0.1573292732000706,0.14099545393991836,0.15022179340857994,0.09628109545325873,0.09257335530933355,0.07952779189800503,0.0948945672432567,0.08620412936124022,0.09400738822210139,0.05831567564183619,0.04587816892996919,0.03535207361393429,0.03376257047183373,0.16920275259698944,0.17960226258011563,0.16847175641146508,0.15874752913152784,0.1334569662748378,0.08202324697856929,0.090238715830309,0.07797173576284364,0.07844575758172503,0.06844628513496528,0.34492273836353854,0.3654171553278304,0.35254906199244357,0.361237422747542,0.2987637038246885,0.489782766359059,0.45498383495497013,0.5119319555974214,0.4886157979696599,0.48673421260810856,0.4490509876994738,0.4382436080318767,0.4299755949884747,0.43204311673020124,0.48519535877542685,0.3085485544895082,0.31735818646373604,0.32791385099024434,0.32151461829296074,0.2707308084164987,0.5175523267548126,0.46817068896321673,0.46592692140484326,0.5015963250605097,0.48815388444872293,0.5175835218165948,0.4802536362638038,0.4390751965150412,0.46249190103384563,0.3884465128182486,0.32341983199983054,0.3142833162474853,0.3118349607350964,0.34006639640399244,0.401738784670653
