E_WND_N_CA_0_CA,E_WND_N_CA_1_CA,E_WND_N_CA_2_CA,E_WND_N_CA_3_CA,E_WND_N_CA_4_CA,E_SOLPVCEN_N_CA_0_CA,E_SOLPVCEN_N_CA_1_CA,E_SOLPVCEN_N_CA_2_CA,E_SOLPVCEN_N_CA_3_CA,E_SOLPVCEN_N_CA_4_CA,E_OFWND_N_1_CA,CA_med_bl_0_100,CA_med_bl_20_80,CA_med_bl_40_60,CA_med_bl_50_50,CA_med_bl_60_40,CA_med_bl_80_20,CA_med_bl_100_0,CA_mn_bl_0_100,CA_mn_bl_20_80,CA_mn_bl_40_60,CA_mn_bl_50_50,CA_mn_bl_60_40,CA_mn_bl_80_20,CA_mn_bl_100_0
0.070033363821861,0.06732469808924779,0.06533121937471727,0.06376479122767341,0.06271661286951577,0.09167852039307373,0.09116440361524357,0.09085372244388121,0.090418510421992,0.08864579316856044,0.01616474637251963,0.008911524486004728,0.01059438400732162,0.012277243528638515,0.013118673289296959,0.013960103049955408,0.0156429625712723,0.017325822092589194,0.00930224723800827,0.010860317811698258,0.012418388385388246,0.013197423672233236,0.013976458959078232,0.01553452953276822,0.017092600106458206
0.07915722011252557,0.07373988864729915,0.06975293121823808,0.06662007492415041,0.06452371820783508,0.10118789544053466,0.10015966188487435,0.09953829954214963,0.09866787549837124,0.0951224409915081,0.03232949274503926,0.013367286729007092,0.015891576010982435,0.01841586529295777,0.019678009933945438,0.020940154574933107,0.023464443856908452,0.02598873313888379,0.013758009481010634,0.01615750981535907,0.018557010149707502,0.01975676031688172,0.020956510484055935,0.023356010818404372,0.025755511152752802
