CA_WND 1,CA_WND 2,CA_WND 3,CA_WND 4,CA_WND 5,CA_PV 1,CA_PV 2,CA_PV 3,CA_PV 4,CA_PV 5,CA_OFWND 1
0.23079822895331398,0.1918637409110738,0.13849427620582425,0.10434936026048866,0.055898409128758944,0.5557658215364147,0.6349251677002876,0.6088265303577015,0.6268844526804404,0.6467325081005323,0.7599142339494493
0.2260565632553576,0.1918637409110738,0.13849427620582425,0.10220984633884064,0.054438390451604826,0.5250762050686621,0.588574103562917,0.5811808346699525,0.567632210951397,0.617521747548114,0.707030271159278
0.22605656325535758,0.1884412489646094,0.13849427620582425,0.10220984633884064,0.054438390451604826,0.453625488130804,0.5279642013573761,0.515014621893539,0.5048564685158031,0.5478700593099866,0.6804580539464951
0.22248895459461215,0.1884412489646094,0.13603349836440567,0.1010562074822,0.05443839045160482,0.4169857585828506,0.4775991233382225,0.46843528826930125,0.4722966794603258,0.47945678902807876,0.6499741156895955
0.2173085107184954,0.1858640240869201,0.13603349836440567,0.09986945625510091,0.05233642467023374,0.37401462579209416,0.39917742418465524,0.38072703108249334,0.40403062617539903,0.4330432926123169,0.6264785938792758
0.21730851071849544,0.18131908554873447,0.13603349836440567,0.09826787713681963,0.05233642467023373,0.3267447373705508,0.3769537363682502,0.3699870940660919,0.39252517678343934,0.403271295483665,0.6131156007448832
0.21291430043191117,0.18131908554873447,0.13344851981487882,0.09826787713681963,0.05233642467023373,0.29773359496034535,0.3083617652991866,0.28278062184353603,0.309998696748139,0.3556127958906238,0.5671752643254068
0.21291430043191117,0.18131908554873447,0.13344851981487882,0.09826787713681963,0.05101745009015991,0.2507013657525645,0.25694829509750106,0.24793082370344025,0.25758430855048087,0.2896201278367707,0.5344299411608113
0.21092214034858295,0.17815168934980763,0.13078908642290082,0.09826787713681963,0.05101745009015991,0.20196371370795443,0.22157352348991274,0.2205130927240667,0.20532170679294307,0.2625334077422021,0.5021546521948443
0.2062250437295283,0.17815168934980763,0.13078908642290082,0.09826787713681963,0.05101745009015991,0.18716524609684512,0.17723989674105395,0.18534695617258004,0.17803829429954515,0.22862980488885423,0.4604230423768361
0.2062250437295283,0.17815168934980757,0.13078908642290082,0.09826787713681963,0.05101745009015991,0.13640133915363384,0.14802587479895687,0.15203831222928973,0.16163502131110172,0.19352869445457352,0.40204020688931147
0.19605807132844674,0.17539893183823588,0.13078908642290082,0.09826787713681963,0.05101745009015991,0.11940541173530089,0.11611227515053453,0.11912776362920609,0.11765999192574529,0.15132411989825814,0.3922286647889349
0.19605807132844674,0.1725126020297713,0.12877545147673514,0.09826787713681963,0.05101745009015991,0.09546906409609754,0.11267757657611381,0.11758659603796957,0.10160363224981979,0.09888127488219192,0.38421043472157584
0.18917045533609797,0.1725126020297713,0.12877545147673514,0.09619150093636755,0.04977588630692698,0.08171144880660616,0.07330849772165246,0.07853073727324904,0.08450231778266709,0.08695890640574862,0.3597471479740408
0.1853367569900057,0.16908962086632068,0.12877545147673516,0.09457558804743396,0.04977588630692699,0.08171144880660615,0.061045071425314706,0.0677633881700793,0.07239194821841091,0.07385774780743914,0.34190863246719044
0.18097901460952098,0.1669284959806806,0.12667567764177418,0.09457558804743396,0.04925325776467545,0.06875279390189193,0.047031905734532385,0.0677633881700793,0.07239194821841091,0.06378457614568661,0.3330885715782642
0.17732591670094064,0.16071954952640571,0.12364803513232339,0.0930903250361042,0.04925325776467545,0.05499146750175824,0.04703190573453238,0.054835573023090806,0.058813688541518756,0.053603385196097066,0.32421564136942227
0.17732591670094064,0.15909684676599484,0.12364803513232336,0.0930903250361042,0.04788632188612297,0.04671656373024978,0.04276936193986935,0.054835573023090806,0.05881368854151874,0.047370035724717596,0.3059324818352858
0.17732591670094064,0.15546723872616067,0.11895003653908114,0.09309032503610418,0.04788632188612297,0.04671656373024978,0.04276936193986935,0.04518591741069002,0.05480244667701177,0.04636890638112997,0.2587717719376087
0.17405215618956563,0.1498232405372673,0.11737290256144767,0.09309032503610418,0.04788632188612297,0.02779088664934036,0.04276936193986935,0.04518591741069002,0.05242801518032566,0.04636890638112996,0.22737254144416916
0.167756942994292,0.14692381177318017,0.11737290256144767,0.09309032503610418,0.046360793783432025,0.02779088664934036,0.042769361939869355,0.042884883636540555,0.0458273872994611,0.04636890638112996,0.2037720303568575
0.167756942994292,0.14373930366726223,0.11737290256144767,0.0930903250361042,0.04636079378343204,0.025491537041834395,0.042769361939869355,0.042884883636540555,0.04345295580277498,0.0377057084641387,0.1975522813697656
0.1670619581901872,0.14373930366726223,0.11442660317289616,0.0930903250361042,0.04478558468249767,0.022262703809286126,0.02678686425872935,0.0392764077663824,0.03984256506066955,0.034316633174295896,0.1755703544502871
0.16330105622186225,0.14373930366726223,0.11299525722299274,0.09174826719219094,0.044785584682497666,0.022262703809286126,0.02678686425872934,0.03402903936084099,0.03984256506066955,0.0343166331742959,0.1755703544502871
0.16330105622186225,0.14010017476384076,0.11158800558039074,0.09174826719219092,0.044785584682497666,0.022262703809286126,0.02678686425872934,0.033585208164810774,0.037649995250722476,0.0343166331742959,0.16676878664746053
0.15966327859271673,0.1401001747638408,0.11043352587995527,0.09174826719219092,0.044785584682497666,0.02226270380928612,0.024708869767461658,0.02594691361076913,0.029329212185191918,0.0343166331742959,0.15760419170579149
0.15596137771661894,0.14010017476384076,0.1066040662415296,0.09174826719219092,0.04387935410293908,0.02052603922510306,0.021622186068064077,0.025503082414738913,0.029329212185191918,0.030066206022094467,0.15760419170579149
0.1529759113569516,0.14010017476384076,0.1066040662415296,0.09086342933636586,0.04387935410293908,0.019723320771770584,0.021622186068064077,0.02384395593152147,0.02525571474802059,0.03006620602209446,0.1465450822530935
0.15034539544549327,0.14010017476384073,0.1066040662415296,0.09086342933636586,0.04387935410293908,0.01972332077177058,0.021622186068064073,0.023843955931521464,0.023135425373626575,0.026955706056042573,0.14360888311122028
