NW_WND 1,NW_WND 2,NW_WND 3,NW_WND 4,NW_WND 5,NW_WND 6,NW_WND 7,NW_WND 8,NW_WND 9,NW_WND 10,NW_WND 11,NW_WND 12,NW_WND 13,NW_WND 14,NW_WND 15,NW_WND 16,NW_WND 17,NW_WND 18,NW_WND 19,NW_WND 20,NW_WND 21,NW_WND 22,NW_WND 23,NW_WND 24,NW_WND 25,NW_PV 1,NW_PV 2,NW_PV 3,NW_PV 4,NW_PV 5,NW_PV 6,NW_PV 7,NW_PV 8,NW_PV 9,NW_PV 10,NW_PV 11,NW_PV 12,NW_PV 13,NW_PV 14,NW_PV 15,NW_PV 16,NW_PV 17,NW_PV 18,NW_PV 19,NW_PV 20,NW_PV 21,NW_PV 22,NW_PV 23,NW_PV 24,NW_PV 25,NW_OFWND 1
0.3871210817130954,0.335790153004402,0.2817301123408622,0.2199741089934219,0.16504810479388013,0.3740395469238076,0.3271629733699786,0.2701617522498613,0.22941402409171996,0.1715057643863292,0.4188968000525713,0.3575326300608546,0.294146271190428,0.254391021321926,0.17822561739426546,0.4800001332953759,0.45090536944618465,0.404183207288845,0.31389580115301907,0.24456105639891826,0.3220878481847925,0.3235038320288851,0.3120789109112666,0.25248353213286406,0.1539316214320438,0.1282161898588568,0.1367296910030176,0.13471542659572144,0.12399732932122931,0.08573169346732173,0.1026096645934051,0.09832256537208199,0.08272027675974179,0.0629172588135945,0.06711735805916734,0.06415846402929297,0.07159470955780525,0.06318113216440674,0.0647747535275377,0.05695003257591004,0.037420038260753345,0.04962925174139317,0.027480898953067084,0.025202482176666485,0.04527332499944241,0.0837265123252309,0.08840635146865632,0.09071097697237332,0.0942682184853861,0.10106530808953872,0.32275070768470565
0.35688277872151064,0.2858277484616639,0.2325998627333719,0.17974263383961347,0.12885167668693115,0.3505406747054691,0.2826822518936623,0.23603692098438123,0.19644398844191904,0.13269273794267064,0.37999205393718577,0.3200552432466759,0.268344457876925,0.2207263348375085,0.14514582768699197,0.4288947964956602,0.4168081490833871,0.37178438158918575,0.2886642286273043,0.20691603418922794,0.2772577944736884,0.2675076062482122,0.2787761134368961,0.22465805330313432,0.13777987452087054,0.08305003170151125,0.09151610922285403,0.09191549877664006,0.0870105168744446,0.0653109235006795,0.07579519891535523,0.08246289440439808,0.06767489276524667,0.050800508418841164,0.044819009685125345,0.05880059100538766,0.05429719343204117,0.04797919527866454,0.05173156360858764,0.04575932730441963,0.03438999950051149,0.034362743762605036,0.020080460290719176,0.017502957782998926,0.029554840703604184,0.05977795440372437,0.06862678971350128,0.07621935430917996,0.07282583490603427,0.0705086277986767,0.25130700787218907
0.29551931005459997,0.2385257158322419,0.20135957639843688,0.15413191331235415,0.10302961335404262,0.3194103874447408,0.2655077584371479,0.2146164133593687,0.1690137168460187,0.09751292928390977,0.3386576737933655,0.2784056025311533,0.22784590638890362,0.1878406939059947,0.12637235070898575,0.39827438715832847,0.3881431396001898,0.3461861500468261,0.25205228360821735,0.18866521445336,0.2241758952187073,0.2428534589689443,0.256416674797036,0.18303802894040364,0.0966360595653199,0.06210867224920691,0.06253921727394178,0.07599124086109761,0.06409278367205128,0.04478008197067653,0.055108421257952164,0.04889274392440273,0.05924258021011412,0.04864515619703765,0.04481900968512535,0.05214837159229827,0.050615955493292224,0.04578577870502582,0.04839457431165452,0.03944439465283664,0.02908626095099056,0.030890841228751593,0.018346022130764597,0.01750295778299893,0.01946342215116263,0.052932744912269854,0.0647462119895211,0.06518070326849724,0.06560400094882254,0.04626907503950254,0.18916763458400965
0.23730938723147516,0.1878349158294967,0.15161391433867846,0.1228571409262717,0.08447775785929793,0.2764465799129722,0.21121041309204575,0.1737386088130643,0.14336173683816167,0.08025939201944664,0.29544611640896573,0.22082009931344773,0.1725483795443461,0.1264149050267725,0.09722750141370597,0.33576430039612354,0.34570350865439964,0.2848261200192213,0.23453723601955753,0.16465047091878113,0.1810098146928862,0.22412144968887882,0.23115916289659733,0.15304410193422624,0.08582212216627479,0.05175412868481642,0.05021828260007188,0.05446462833401908,0.04600156706620188,0.037483047569057994,0.03315896511384685,0.030136171976171917,0.035707172386057924,0.034818011078048605,0.03564062849982328,0.03330909198686359,0.028378076841882434,0.037634014850536066,0.034647847507456773,0.034137586078663094,0.02908626095099057,0.02697300651239733,0.01602455953473277,0.015207292737339513,0.01591122067733648,0.043746447076349566,0.043641569668303806,0.05515753899411506,0.04597673365492865,0.034622893122977325,0.15902850863834223
0.193766263732352,0.17321773859355852,0.121672238768455,0.09120296456997959,0.0724473303755522,0.2373376998207564,0.1948106096385179,0.15040552303250662,0.11657856283583051,0.08025939201944661,0.24560867136231185,0.1988133437679776,0.14746081872137443,0.11189506728823338,0.0889085776691545,0.2837215099111586,0.3091195666635534,0.26584061374731005,0.21761494580392735,0.15482360777956025,0.14022777688698024,0.17120495484006615,0.19827368872352538,0.13633506870378215,0.08299954654352525,0.039944404834938545,0.038304276223210934,0.037736137959260584,0.04298650324118204,0.037483047569057994,0.025411365777322115,0.02383992347032036,0.02548295148373753,0.032256199561134714,0.026067247150287232,0.028287116830454404,0.026312406982793954,0.02885828805390102,0.02502336916358551,0.029639479512578185,0.022685887728817543,0.02697300651239733,0.016024559534732766,0.015207292737339513,0.015911220677336475,0.04002615633640613,0.03378539893730408,0.045453258351654584,0.030893722519488572,0.030124348316243655,0.13533971831202504
0.16088757811964355,0.15183381558823864,0.10753510596465456,0.07241919934396773,0.06496623711825628,0.21749169766309703,0.1725830432114729,0.13600160942675857,0.10513164263584504,0.07793726125015343,0.22993889623102282,0.1827513137522193,0.12906986644357404,0.08729456017897719,0.07681451008173862,0.2274133069408766,0.26748687004309063,0.22468347640609893,0.1923452183832339,0.12742956120350446,0.12301997492110579,0.15774113393262185,0.18177610833329433,0.111138467429496,0.063510263007007,0.036283912212397226,0.02908294678211753,0.027862397051439062,0.035736018403845694,0.032013794744961965,0.02053852517614381,0.02125465885051471,0.01634997850661963,0.022861120463426143,0.01678608727577159,0.01526569766279327,0.017224374192927144,0.014619487329697632,0.018927661730219033,0.029639479512578185,0.018311153431079506,0.013751069396220702,0.014662217994013512,0.013862551184548473,0.012858880856978885,0.0359601532872452,0.02630051739008741,0.026648656365316152,0.027157057677704936,0.01928294573854403,0.12515006270259618
0.13200449743115425,0.13078545420788465,0.09770533598242073,0.06796674338450852,0.054033159122134244,0.18943241670036548,0.15320731958673955,0.12489268707731811,0.09118318156248405,0.059802402089254754,0.2207900228570138,0.1711842586905624,0.11446706479249384,0.08729456017897719,0.07174853880563743,0.1930747072369668,0.24338458167356278,0.18782616351498588,0.16801109911650777,0.10894175032519243,0.11162160196672974,0.13030912458764096,0.1599395130312065,0.1067792670556138,0.061517851556618264,0.024637393744917857,0.02149530317872206,0.019125336951020123,0.02047109198855844,0.02182432222896665,0.017735841452064183,0.016644126036943832,0.016349978506619626,0.01604226285747739,0.014580308572728733,0.013514359228867807,0.01184196675085549,0.014619487329697632,0.012072390373467527,0.02240283584480265,0.014673415685968179,0.012339849616504075,0.013072767622222264,0.013404848487806464,0.012858880856978887,0.025324113569730185,0.020243507779531315,0.01984500712612236,0.023391811508038138,0.01928294573854403,0.11058398776998121
0.11854054717398772,0.10866722139778572,0.0848529513099869,0.05802880750396779,0.04919363152454592,0.16463835002232097,0.14629361665724852,0.11726844625524761,0.0747885355499372,0.05306055875835753,0.19931453166518673,0.14794795732859184,0.10688965605542163,0.08095687667252967,0.054493146390923106,0.1785878714857759,0.20766461900756175,0.17072359374837376,0.14110333088194196,0.10179772977068864,0.10247974442779749,0.11654959685929311,0.15259851282141268,0.10411537767013114,0.059843861460973424,0.021338040684518857,0.0180468782705971,0.011430767552907794,0.013218340626274487,0.01574771925417669,0.015223137597017553,0.016644126036943832,0.014153446880224248,0.01604226285747739,0.014580308572728733,0.013514359228867807,0.01184196675085549,0.011532515683984104,0.01128815153186726,0.01628824111095213,0.013521355559455646,0.012339849616504077,0.010737953129758294,0.00983726657792088,0.011253977643424689,0.017987138768387746,0.018688571147421725,0.018943423339074665,0.01398056952482387,0.017526923947594687,0.10394865407918889
0.10377746202331078,0.10477466899508361,0.07477210984328339,0.049163278054503885,0.041778292549153065,0.1496438240718573,0.13517036200135782,0.10440351941371456,0.0747885355499372,0.05024054098077946,0.17706945676988145,0.12955225119622374,0.10319834067623863,0.07616759944547757,0.04328869262407351,0.1628755504284695,0.19586331007904617,0.15796969860277152,0.1296829524131988,0.09462243031505921,0.10129223245401033,0.09915549655817242,0.1321189081926487,0.09461567968510659,0.05984386146097342,0.011795929305277368,0.010826973992634437,0.010464690639350953,0.013218340626274487,0.012175846557862637,0.013219229569201085,0.014718697323976185,0.011869917871945808,0.014100434334193074,0.012456550916065671,0.013514359228867807,0.011841966750855491,0.010228193276460336,0.011288151531867258,0.009500917744369996,0.01147966692917824,0.009379976735021963,0.00923478673144504,0.008801434907530818,0.008199823785466886,0.015922562926407972,0.01605080561070923,0.014303178648126838,0.013980569524823868,0.012321137068483553,0.10394865407918889
0.09379192076818764,0.09884434721613136,0.06575919861888307,0.04571964081520134,0.03901784950265695,0.14268052372847853,0.12972710027750772,0.09491426684353017,0.06780099628522233,0.043147438250150404,0.16614386093703876,0.11647786900916351,0.09393902642071014,0.07616759944547757,0.03821958970133851,0.1615143556622934,0.17623556303395324,0.14674081063192743,0.1296829524131988,0.07922243320487635,0.09628426894133879,0.0991554965581724,0.1177343545270343,0.08885917311135522,0.05444407248302207,0.010032111783051056,0.010826973992634437,0.00915548732698132,0.010664328903587752,0.012175846557862637,0.011719478467381283,0.013084861410325223,0.011869917871945808,0.013491743856265195,0.010763492281487371,0.010753546926006224,0.010224560467809991,0.010228193276460336,0.01128815153186726,0.008828985513590718,0.00892852997404242,0.006709375996608419,0.00923478673144504,0.008487795814828225,0.007544515522038218,0.013186147580592738,0.014418867707038296,0.010745944034530929,0.012312991368923791,0.010420862591557467,0.10247782745088138
