SE_WND 1,SE_WND 2,SE_WND 3,SE_WND 4,SE_WND 5,SE_WND 6,SE_WND 7,SE_WND 8,SE_WND 9,SE_WND 10,SE_WND 11,SE_WND 12,SE_WND 13,SE_WND 14,SE_WND 15,SE_WND 16,SE_WND 17,SE_WND 18,SE_WND 19,SE_WND 20,SE_WND 21,SE_WND 22,SE_WND 23,SE_WND 24,SE_WND 25,SE_WND 26,SE_WND 27,SE_WND 28,SE_WND 29,SE_WND 30,SE_WND 31,SE_WND 32,SE_WND 33,SE_WND 34,SE_WND 35,SE_WND 36,SE_WND 37,SE_WND 38,SE_WND 39,SE_WND 40,SE_PV 1,SE_PV 2,SE_PV 3,SE_PV 4,SE_PV 5,SE_PV 6,SE_PV 7,SE_PV 8,SE_PV 9,SE_PV 10,SE_PV 11,SE_PV 12,SE_PV 13,SE_PV 14,SE_PV 15,SE_PV 16,SE_PV 17,SE_PV 18,SE_PV 19,SE_PV 20,SE_PV 21,SE_PV 22,SE_PV 23,SE_PV 24,SE_PV 25,SE_PV 26,SE_PV 27,SE_PV 28,SE_PV 29,SE_PV 30,SE_PV 31,SE_PV 32,SE_PV 33,SE_PV 34,SE_PV 35,SE_PV 36,SE_PV 37,SE_PV 38,SE_PV 39,SE_PV 40
0.2302389198617676,0.1992332482264822,0.22378984546121578,0.21966138743498784,0.20675338642218563,0.15613027895364812,0.13594161909664937,0.13091178946705623,0.14267813794353898,0.14893608391142815,0.2776490270541153,0.2564569482880106,0.25727213835811724,0.23843894755570072,0.22688820128467854,0.21288137433280419,0.1499100263848006,0.16480419607131308,0.17149920230445265,0.18206266198130633,0.15315249290129493,0.12440150276362774,0.10787035965853978,0.10348365648500057,0.0945062080399723,0.14775529846776447,0.11345838740374412,0.10187366557873725,0.09719220662868472,0.12088656634973467,0.17925035590753702,0.1608358794134513,0.1718456534204758,0.1832819394224457,0.17760660125218083,0.27581437258365515,0.2283134948050018,0.2076708452975728,0.17986085138126895,0.12102034465837305,0.58616900468286,0.5859029828232531,0.5830276425630455,0.6142217897321784,0.6522919891454154,0.6792790382063549,0.6597066690248283,0.6099407831832329,0.5656184927385597,0.5737283782875144,0.746942033676623,0.7309320481963713,0.7218128582636083,0.7170273180454152,0.7211271714551255,0.5781605210917535,0.6384349829533644,0.6596055404721567,0.6573964141877144,0.6596736747421773,0.6733119657497353,0.6796094315483686,0.6835840041739948,0.698789276633091,0.6915964330607636,0.6292906305978848,0.6366614802041755,0.635468049017263,0.6333451422732002,0.6253810294346285,0.6677819442842773,0.6673568031902295,0.6760318759563745,0.6601231923550942,0.630441064990512,0.5617344539303077,0.5790190047353734,0.5856269974113736,0.5949308538780472,0.6305318074422748
0.2229184913725224,0.19923324822648217,0.22378984546121578,0.21966138743498784,0.20675338642218563,0.15613027895364806,0.1359416190966493,0.1309117894670562,0.14267813794353898,0.14893608391142815,0.26691352024215914,0.2375736963823713,0.2442215626223896,0.22606940277841678,0.21479644450939078,0.21288137433280419,0.1499100263848006,0.16480419607131308,0.1567432369802358,0.16730927281890856,0.145760700346417,0.12440150276362771,0.10787035965853975,0.10348365648500057,0.09450620803997231,0.14775529846776447,0.11345838740374412,0.10187366557873725,0.09719220662868473,0.12088656634973469,0.17176021295068203,0.1608358794134513,0.17184565342047584,0.1760119347984995,0.16911228870686226,0.2704365544212667,0.2283134948050018,0.2076708452975728,0.1740755525116334,0.12102034465837305,0.5793339230883146,0.5785019946349494,0.5762920190853464,0.6142217897321783,0.6522919891454154,0.6792790382063549,0.6597066690248283,0.5991321292870516,0.5542119501263695,0.5618596580968912,0.746942033676623,0.7309320481963713,0.7218128582636083,0.7170273180454152,0.7211271714551255,0.5648599477987023,0.6273196186794697,0.649334993152175,0.6474296321539812,0.6490956712396324,0.6660267242345892,0.6796094315483685,0.6835840041739948,0.6914303482285862,0.6915964330607636,0.6167119840341349,0.6289575123435254,0.6282399718141868,0.6256429642357949,0.6253810294346286,0.6677819442842773,0.6673568031902295,0.6760318759563745,0.6601231923550942,0.630441064990512,0.548448066612853,0.5681606712791323,0.5743924070104407,0.5833596716940472,0.6205045992868493
0.22291849137252245,0.19278590930793385,0.2176184529413349,0.2099651482285004,0.19734417442564334,0.1516954069965877,0.13594161909664937,0.1309117894670562,0.1352788986066234,0.14893608391142815,0.2669135202421592,0.23177694891202924,0.2374730057323553,0.2198995224665258,0.21479644450939078,0.19660571583806347,0.13694805477255884,0.15443485624043277,0.15674323698023576,0.15780045810902013,0.145760700346417,0.11875269877950316,0.10787035965853975,0.10348365648500057,0.0945062080399723,0.14775529846776447,0.11345838740374412,0.10187366557873725,0.09719220662868472,0.1137624022213201,0.17176021295068203,0.15614290862325764,0.1607832739370492,0.16944816804802018,0.1594223750479825,0.2704365544212667,0.22254570061953255,0.20265298681610772,0.1740755525116334,0.11607573580844668,0.5793339230883146,0.5785019946349493,0.5762920190853464,0.5943658553700708,0.6422804199653313,0.6459001398364865,0.6319752376367094,0.5991321292870516,0.5542119501263694,0.542382196896713,0.7408061278622892,0.7212897842356939,0.7025029535935048,0.7071623203537412,0.7097231342314272,0.5648599477987024,0.6273196186794697,0.6493349931521749,0.6474296321539813,0.6490956712396324,0.6660267242345892,0.6729619026991871,0.6772591298174861,0.682021657077402,0.6799107195097535,0.6167119840341349,0.6289575123435254,0.6282399718141869,0.6256429642357948,0.6056652762149227,0.6475165172173771,0.6474906956645231,0.6565672262186603,0.65336157403119,0.6237326121538467,0.5396367079301576,0.5681606712791323,0.5743924070104407,0.583359671694047,0.6205045992868493
0.21013661563029223,0.19278590930793388,0.2176184529413349,0.20996514822850046,0.19345176308356254,0.1516954069965877,0.129369239572284,0.12372721337247035,0.1352788986066234,0.14893608391142815,0.2595219087980455,0.2317769489120293,0.23438326211231503,0.21989952246652583,0.21479644450939075,0.19170684743959204,0.13694805477255884,0.1544348562404328,0.15674323698023576,0.14934872188009682,0.13813807498739555,0.11875269877950319,0.09626601602079751,0.09524202987294769,0.08717327502861949,0.14171096971815636,0.10962391709847479,0.09831424026291428,0.09719220662868472,0.1137624022213201,0.1635450773852549,0.14742103324241246,0.1527266326197208,0.1657969381458536,0.14883052960770035,0.2704365544212667,0.2225457006195326,0.20195980413349696,0.166620502152591,0.11607573580844668,0.5585299405617997,0.5577879152892776,0.5555624282021084,0.5943658553700708,0.6238020296644944,0.6459001398364865,0.6183268844947637,0.580100598619836,0.5360138657234561,0.5423821968967131,0.7233415827882694,0.7037069098076254,0.695501161951295,0.6901352142046131,0.692188429564092,0.544744712717381,0.6109015427746578,0.633095834465604,0.6297687651045472,0.6323622902802195,0.6491221993922673,0.6564475285300352,0.6613957362200957,0.682021657077402,0.6622962725243754,0.5962719725248788,0.6087863668228153,0.6080922626697434,0.6061722862964608,0.5886742932774162,0.6475165172173771,0.6474906956645232,0.6517083299667144,0.635014790375462,0.5947483560022115,0.5123496563054003,0.5477206850189956,0.5541168195465809,0.5655941366294845,0.601411878542669
0.20272088445980657,0.1710437765858545,0.2016452394431702,0.1994766076274998,0.19345176308356254,0.15169540699658773,0.12936923957228402,0.12372721337247035,0.1352788986066234,0.14555947425076984,0.2595219087980455,0.22512054123275665,0.23062253558632112,0.21345643957357163,0.21479644450939078,0.163685382507307,0.12669608311515454,0.14744216618618816,0.14810285263663034,0.14003961286715347,0.1381380749873955,0.11267931865397993,0.09626601602079751,0.0919952875078963,0.08165806358966501,0.14171096971815636,0.10962391709847481,0.09228708725300729,0.09119684343213055,0.10759781687656396,0.1595116520953381,0.14742103324241246,0.1527266326197208,0.15900463719793162,0.14883052960770038,0.2637327111696083,0.21617739508082812,0.19552802960306262,0.166620502152591,0.10865118425554672,0.533183953154799,0.5577879152892777,0.5555624282021084,0.5772789877159066,0.6142565049237486,0.6290262385568395,0.6098045424971218,0.5697087610536749,0.5360138657234562,0.542382196896713,0.7233415827882694,0.695737841103672,0.695501161951295,0.6901352142046131,0.6655186671694946,0.5388195154565079,0.6092469776200573,0.633095834465604,0.6297687651045472,0.6323622902802194,0.6491221993922673,0.6564475285300353,0.6522843021897666,0.6657762996025017,0.6565994106618721,0.5816240290971824,0.5940191601243658,0.5930974967172954,0.5890181214608746,0.5886742932774162,0.6475165172173771,0.6474906956645232,0.6517083299667144,0.6172331972311711,0.5770966879688398,0.5123496563054002,0.5477206850189956,0.5541168195465809,0.5655941366294847,0.5937334287564956
0.20272088445980657,0.16275068724023958,0.20164523944317017,0.1994766076274998,0.18468684861347087,0.15169540699658773,0.12936923957228402,0.11999866073172552,0.1352788986066234,0.14029685898995378,0.25405257289068706,0.22512054123275668,0.22796147471925754,0.21345643957357163,0.20940123058402368,0.16368538250730702,0.11557720931849788,0.14456588688101632,0.13603786440731605,0.12516272053390043,0.1381380749873955,0.11267931865397993,0.09626601602079751,0.0919952875078963,0.08165806358966501,0.1368196599863461,0.10531302040097805,0.09228708725300729,0.0860676499123389,0.10759781687656396,0.15951165209533813,0.14409378297262682,0.1527266326197208,0.15900463719793162,0.14883052960770035,0.2637327111696083,0.21617739508082812,0.18990370471174742,0.16056587892239177,0.1034531326524051,0.533183953154799,0.5358285421627008,0.546131949775692,0.5772789877159067,0.5996105974219159,0.6290262385568395,0.6054582291423517,0.569708761053675,0.5333738584586433,0.542382196896713,0.7154652951570106,0.695737841103672,0.6889856019678577,0.6757340451224778,0.6577899394153482,0.524687868237218,0.6092469776200575,0.6330958344656042,0.629768765104547,0.6323622902802194,0.6337413794163956,0.6564475285300352,0.6522843021897666,0.656916275703487,0.6565994106618721,0.5816240290971824,0.5940191601243658,0.5930974967172954,0.5890181214608746,0.5744837807168589,0.6430906346956053,0.6474906956645232,0.6386394662184244,0.6102729180277067,0.5619869696332562,0.5123496563054002,0.532727115079173,0.5541168195465809,0.5630602030256493,0.5925678801379461
0.1914446100759424,0.151682423516621,0.17844722530654764,0.19351430089152727,0.17163326732000153,0.1516954069965877,0.12430911310024521,0.11999866073172552,0.12886730054978127,0.12884802509619683,0.24285972103448578,0.21797806678296214,0.2166526813533603,0.20973187084979075,0.20473506970362113,0.15616427461056587,0.11557720931849788,0.13221451544801754,0.1223640140118852,0.1251627205339004,0.13813807498739544,0.11267931865397995,0.09626601602079753,0.08827210343553882,0.07795924292471178,0.1368196599863461,0.10531302040097805,0.0922870872530073,0.0860676499123389,0.10759781687656396,0.15951165209533813,0.14409378297262682,0.15272663261972083,0.15900463719793162,0.14883052960770035,0.259501064087425,0.21617739508082812,0.18990370471174742,0.16056587892239177,0.10345313265240508,0.5289992696768598,0.5358285421627008,0.5349614356871574,0.5563324499532407,0.5702310632393904,0.6099012612707551,0.5873717950815,0.5524883740786697,0.515911551722464,0.5219592874191601,0.7034489161263505,0.6894233810153291,0.6889856019678577,0.6757340451224778,0.6577899394153482,0.524687868237218,0.597034520770862,0.617627959917216,0.6250602521359896,0.612057015632891,0.6337413794163957,0.6431400748709604,0.6522843021897666,0.6569162757034871,0.6446118039336663,0.5816240290971822,0.5940191601243658,0.5930974967172954,0.5890181214608746,0.5744837807168589,0.6313041033954504,0.614352071430419,0.6196687927890651,0.5707763959237631,0.5434418977021054,0.5123496563054004,0.532727115079173,0.5406445285765201,0.5356398917190267,0.5738358605847108
0.17491998321434987,0.151682423516621,0.17844722530654766,0.18713652401263672,0.17163326732000153,0.14171983502372293,0.11797255893404698,0.11167057999413603,0.12200616224599525,0.12884802509619683,0.22195111744711435,0.20083730876517175,0.20631832973928188,0.20009746621637015,0.19759114068283912,0.15616427461056587,0.10323558407437279,0.125172943187361,0.1223640140118852,0.1251627205339004,0.1381380749873955,0.11267931865397995,0.09144248392714444,0.08827210343553882,0.07795924292471176,0.1368196599863461,0.1015953677348034,0.0922870872530073,0.08349298678187529,0.10373666281265867,0.1595116520953381,0.14409378297262682,0.15272663261972083,0.15253053865403854,0.14883052960770035,0.2544646900660311,0.2117788685408594,0.1857012805236131,0.16056587892239177,0.1034531326524051,0.5158719516745963,0.5197040346074557,0.5252201676948672,0.5388757213522996,0.5702310632393904,0.5911999457277325,0.5823538229606104,0.5524883740786697,0.4976288316992461,0.4699209177569187,0.6675992816186314,0.6593150097483689,0.6577821778636688,0.6391323771551469,0.6106338918130085,0.49194656514526675,0.563327820500395,0.5860936921211672,0.5849453930521024,0.612057015632891,0.6222737956501937,0.621945996980891,0.6115649138274453,0.6282763755944066,0.623480721448394,0.5505916205084124,0.5764568093293156,0.5756031842710463,0.5720897481715649,0.5580615125359175,0.5889899054905923,0.599434192291689,0.5928620896351678,0.5516367575055054,0.5169892851771586,0.4997688939070185,0.519839886159349,0.527392095625712,0.5356398917190269,0.5738358605847109
0.1749199832143499,0.14193405657305208,0.17092846908208176,0.17986806620489532,0.16555388388866063,0.13500081208324982,0.11797255893404701,0.11167057999413603,0.12200616224599525,0.12884802509619683,0.22195111744711435,0.19159261620669366,0.19074318579488586,0.18791560054973483,0.18832600544188188,0.14958185617777264,0.10323558407437279,0.11946717346436116,0.11430410970120189,0.1187069482988764,0.1381380749873955,0.1084059357726485,0.09144248392714444,0.08536270667483024,0.07385735583267881,0.13355168009477592,0.1001265094313478,0.0885172146003704,0.08349298678187529,0.1021410120760069,0.1595116520953381,0.1440937829726268,0.15272663261972083,0.15186695603437173,0.14402881246807245,0.2544646900660312,0.2117788685408594,0.1857012805236131,0.15653211206081494,0.09921572721774419,0.5158719516745962,0.5197040346074558,0.5098834896575417,0.5229841181343305,0.5702310632393904,0.5572004396332855,0.5626487267739375,0.5356395517251358,0.46710425205738054,0.4518190928815361,0.6622531484587872,0.6497576622315779,0.6480235464913608,0.6227235340809105,0.6075226369260424,0.4793048244467644,0.5447035308003281,0.569102585113638,0.5682820020281149,0.5761474055989164,0.5776198761213054,0.6058663188853622,0.5967573196606827,0.6103405081995132,0.5935320314155215,0.5180816045955134,0.5249294524549278,0.5325610864745018,0.5597333536884826,0.5402267318705458,0.5800244846908524,0.5817874664941999,0.5805066238179477,0.5336159231810582,0.5048819685329554,0.4878059088039854,0.48362953495784583,0.5081141666000889,0.5165740696687772,0.5540360140351611
0.17491998321434993,0.14193405657305208,0.16650088883386985,0.1735021060159968,0.1620560716470598,0.13055449703414473,0.11421447090906986,0.11167057999413606,0.11787663542434923,0.12641069617137063,0.21892364842620435,0.18851093183267414,0.18747092670932408,0.17754800300185175,0.18205043416425365,0.14958185617777264,0.09682414640822216,0.11032867215545505,0.11430410970120189,0.1187069482988764,0.13813807498739544,0.10840593577264848,0.09144248392714442,0.08536270667483024,0.0726085471818605,0.13080292107450628,0.10012650943134782,0.0885172146003704,0.08205864165410695,0.09967085065908195,0.1464668181105949,0.14409378297262676,0.15272663261972083,0.15186695603437173,0.14355336660561852,0.25145065653565546,0.20829342787856345,0.1857012805236131,0.15653211206081494,0.08937048398666778,0.5158719516745963,0.5052414827378946,0.5098834896575417,0.5078705010777009,0.5384072028298836,0.5390740411818877,0.5349216666358205,0.5079882765187752,0.44930209573415747,0.44278420098485205,0.6442662955621936,0.6279441172631561,0.6260914497235377,0.6227235340809105,0.5923195519442273,0.46280779616387474,0.5374125562606633,0.559045522184721,0.5495487849202414,0.5675509399178101,0.5776198761213054,0.579022370731509,0.5781256154411589,0.5810507299279293,0.567182458152596,0.5081368715138124,0.5249294524549278,0.5325610864745018,0.527237009127217,0.5226072844481384,0.5640503042266172,0.5734209308228913,0.5637976305678303,0.5336159231810582,0.5048819685329554,0.45450853687659726,0.4725794202369736,0.49177998981381305,0.4926404038628737,0.5364080847030516
