N_CEN_WND 1,N_CEN_WND 2,N_CEN_WND 3,N_CEN_WND 4,N_CEN_WND 5,N_CEN_WND 6,N_CEN_WND 7,N_CEN_WND 8,N_CEN_WND 9,N_CEN_WND 10,N_CEN_WND 11,N_CEN_WND 12,N_CEN_WND 13,N_CEN_WND 14,N_CEN_WND 15,N_CEN_WND 16,N_CEN_WND 17,N_CEN_WND 18,N_CEN_WND 19,N_CEN_WND 20,N_CEN_WND 21,N_CEN_WND 22,N_CEN_WND 23,N_CEN_WND 24,N_CEN_WND 25,N_CEN_WND 26,N_CEN_WND 27,N_CEN_WND 28,N_CEN_WND 29,N_CEN_WND 30,N_CEN_WND 31,N_CEN_WND 32,N_CEN_WND 33,N_CEN_WND 34,N_CEN_WND 35,N_CEN_PV 1,N_CEN_PV 2,N_CEN_PV 3,N_CEN_PV 4,N_CEN_PV 5,N_CEN_PV 6,N_CEN_PV 7,N_CEN_PV 8,N_CEN_PV 9,N_CEN_PV 10,N_CEN_PV 11,N_CEN_PV 12,N_CEN_PV 13,N_CEN_PV 14,N_CEN_PV 15,N_CEN_PV 16,N_CEN_PV 17,N_CEN_PV 18,N_CEN_PV 19,N_CEN_PV 20,N_CEN_PV 21,N_CEN_PV 22,N_CEN_PV 23,N_CEN_PV 24,N_CEN_PV 25,N_CEN_PV 26,N_CEN_PV 27,N_CEN_PV 28,N_CEN_PV 29,N_CEN_PV 30,N_CEN_PV 31,N_CEN_PV 32,N_CEN_PV 33,N_CEN_PV 34,N_CEN_PV 35
0.2927603297865582,0.28771915780021323,0.26516985253712816,0.24522389228464775,0.23254321638108788,0.30251136219808605,0.2802703167834251,0.2601216340201103,0.2389552544887347,0.24849298287841803,0.34998128781408,0.353398928876429,0.3594628945530335,0.35392088911003194,0.34283269108852754,0.29595253984430964,0.28072271786821057,0.2975840529419856,0.2900279908678841,0.2809369503606275,0.3400802272804875,0.31507834149233055,0.31268760347447067,0.2949880713384068,0.30286528813337393,0.34154776892031813,0.32529482761377815,0.3120594168894333,0.28613213140839167,0.2624023618712168,0.31435987039638896,0.2917542178457019,0.26659496794035276,0.2524215790180968,0.2194867645871029,0.6654238090388301,0.6331714973714514,0.616087191723348,0.6422544413384749,0.6350222374489749,0.6776655604443783,0.6440748674983306,0.5761041826693376,0.5447015960073501,0.552555981615148,0.5981056055734125,0.589197731652879,0.6255156266349144,0.6691404632304903,0.6858549767203336,0.6432100560587873,0.6438869366974861,0.6533554273632027,0.643671651833144,0.6474067506056731,0.7117026615450099,0.7017102326670558,0.688941981273002,0.694519215543279,0.7311043159620838,0.7491625288280016,0.7481043925800107,0.7469244401163855,0.7367488987772197,0.6994744089926104,0.6642345822883238,0.6778149038384897,0.6773105463981774,0.6499394094182007,0.6055262815394754
0.27159112416184916,0.26211848734504856,0.23949646051754292,0.22474762241179527,0.21244681196363707,0.2898114383002708,0.27144643850421973,0.24474822408517555,0.22714139977443096,0.23649268691887917,0.326553802136067,0.33533038441043156,0.3514129230539254,0.34631106854427857,0.33427532421826883,0.2940629324071282,0.2807227178682106,0.2906104344989507,0.28163436408242143,0.27291581607689913,0.3258196451956378,0.3096155599325781,0.30407269898222855,0.29088338185606544,0.30286528813337393,0.323933724312555,0.30791270500344087,0.2942442714833113,0.27299556755358145,0.2459076196324178,0.2989215400892832,0.2650993031806226,0.24943052946404276,0.23894165550580262,0.2060760438680932,0.6654238090388302,0.630265046552684,0.6160871917233479,0.6287456525055073,0.622669470502887,0.6657774291621937,0.6322096885271221,0.5761041826693375,0.5447015960073501,0.5525559816151479,0.5690329476839728,0.5775230392106354,0.6138086955944917,0.6623313234082226,0.6795843746812555,0.6363288573711016,0.6305146805585577,0.6400401127144345,0.6375894925804758,0.6413180541230048,0.7016956478618185,0.6914840437691419,0.6837413681532958,0.6896410316853321,0.7311043159620838,0.7398888840999525,0.7390860019576163,0.7380419555455322,0.7281047433477658,0.6987262220308973,0.6543985404006368,0.6695875044153431,0.6773105463981772,0.6499394094182007,0.6055262815394754
0.2633436828292992,0.258374252437736,0.22800259369477163,0.21331962580870192,0.20509507699464016,0.2898114383002708,0.27144643850421973,0.24474822408517558,0.22057694570742142,0.22897692882528597,0.326553802136067,0.32900040036402767,0.34201744985268745,0.337513937429966,0.3224992634780882,0.2878966127822922,0.2751204010093803,0.28699657699434483,0.27820175263248287,0.2714312162595434,0.3216757291309883,0.3073401821949868,0.3013380298264324,0.2859114030602843,0.2956505788592308,0.323933724312555,0.30791270500344087,0.29424427148331134,0.2709663426253821,0.24346391881944343,0.2878082337040651,0.2650993031806226,0.24032936506753402,0.23124676782128653,0.2060760438680932,0.6589114189597695,0.6248851688664794,0.6061722823389816,0.6287456525055073,0.613533024615773,0.6500959957163853,0.6168342550207427,0.5620995774247798,0.5318406132090011,0.5400964885233362,0.5690329476839728,0.5671478564025688,0.6014175170410245,0.648873382654431,0.6678975591932135,0.6363288573711016,0.6305146805585577,0.6400401127144345,0.6375894925804759,0.6413180541230049,0.7016956478618184,0.6914840437691419,0.6837413681532957,0.689641031685332,0.72021764158341,0.7398888840999527,0.7390860019576165,0.7380419555455322,0.7281047433477654,0.6933994180049039,0.6543985404006366,0.6695875044153431,0.6720485437185757,0.6401879772123255,0.5829369708192416
0.25239536557648073,0.25092280061408984,0.22023017511390022,0.21331962580870198,0.20183460592579547,0.28321127578687494,0.2663961856114646,0.2369334957573717,0.22057694570742142,0.22897692882528597,0.326553802136067,0.32900040036402756,0.337366016206248,0.33242008193082084,0.3224992634780882,0.27560419836331657,0.25736050413158024,0.28501858442200173,0.2672909467319135,0.2680192318268752,0.3216757291309883,0.3001926624116075,0.290400942022915,0.27513708133727144,0.2852657179335269,0.323933724312555,0.30791270500344087,0.2942442714833113,0.2709663426253821,0.22889542905717217,0.2660018419097968,0.25778565001715636,0.24032936506753405,0.22366798832834925,0.1996437469589546,0.6458972467661529,0.622465175200627,0.5992736293957414,0.6212846157298277,0.6052216665568424,0.6500959957163853,0.6168342550207427,0.5479198441344305,0.5197011178592443,0.5274901399082664,0.557012119719927,0.5560912527815538,0.6014175170410246,0.6451602369402363,0.6642946007200438,0.615919269234104,0.6183986243984791,0.6267869627389002,0.6159745550873281,0.625639492299064,0.7016956478618184,0.6914840437691419,0.6837413681532958,0.6896410316853323,0.72021764158341,0.7398888840999527,0.7390860019576165,0.7380419555455322,0.7281047433477654,0.6933994180049041,0.6480574912985267,0.6531315563217619,0.66720890064044,0.6401879772123255,0.5677139371575634
0.23978964984126197,0.242941352680465,0.2182809892820534,0.20442029392342181,0.1939709766491001,0.27185485752165556,0.2575724400258508,0.22651103745370427,0.20839258137591823,0.21651722059248224,0.31675767456479453,0.3249472763061292,0.337366016206248,0.33242008193082095,0.3152433246650631,0.25897240400732413,0.2463332766631763,0.26717878169314757,0.2672909467319135,0.26697261593679505,0.30270630648005353,0.29195070692168007,0.2867236557472844,0.27513708133727144,0.2852657179335269,0.3102102770621897,0.295164301665101,0.2828213508948361,0.25862028211468524,0.21481383807915488,0.24587331687234498,0.24251751731267465,0.22758403230125832,0.22366798832834925,0.19835259351367118,0.6214695587109512,0.5984234957921095,0.5792621930740441,0.601442564660318,0.5888893753471762,0.633428904635273,0.6002789278139022,0.5324107642718454,0.49080159875479124,0.4978288635226291,0.5570121197199269,0.5560912527815538,0.5895132119405246,0.6367181443442133,0.651062582077057,0.5999657272621541,0.5942736251860045,0.6000201145241892,0.6004217604258498,0.5973232445148979,0.6677487292101567,0.6620322846691127,0.6478321403644286,0.6541531822417168,0.68992572800902,0.7251856209325237,0.7245113320724083,0.7237713190886815,0.7112961716528985,0.6567322205453386,0.626383103921624,0.6422442737868488,0.6378934612110109,0.6028338084615058,0.5501480443430978
0.239789649841262,0.2334913514045829,0.20558906902872212,0.19166554855099802,0.1818408258136461,0.25931675790493025,0.24064220154289123,0.21431846472718397,0.19601869771966007,0.20370982106723415,0.30376857897928455,0.3153311124713486,0.33736601620624795,0.33242008193082084,0.3152433246650631,0.25050658551912036,0.24633327666317625,0.2605417534105668,0.2585902634018341,0.26697261593679505,0.2791935722721789,0.2827578167384945,0.2732506506159627,0.27513708133727144,0.2813208994461192,0.30438790945742705,0.28450082800138293,0.27044486674312235,0.2358007817413149,0.18864034535097945,0.23287984865156594,0.2225706845181236,0.20272078375106076,0.20232388899892345,0.17967485531925692,0.5924384089875186,0.5762001521730837,0.5585981336804846,0.588771107297413,0.5737608150478659,0.5736424897531316,0.554766592542517,0.5212097353169644,0.4752455212313016,0.48269875889296865,0.5328606249454857,0.532798784053749,0.5823039258434126,0.6224185229081922,0.6285391239929057,0.5697931683392159,0.556211845216369,0.5700269885378318,0.5622258880699047,0.5733720091119175,0.6412908696665665,0.6319761841059143,0.617900898485725,0.6249530999013007,0.6574496526686053,0.6925175653321323,0.6918161814951334,0.691352164679481,0.6790273237254112,0.626927752522718,0.6104329869156975,0.6134065051752364,0.6054973594635615,0.5846552883472417,0.5501480443430978
0.21636647693912814,0.21637079138358473,0.18654416061323004,0.1809257158401424,0.1741545755649013,0.25931675790493025,0.24064220154289123,0.20988980158006576,0.17563046904254406,0.18211711701865765,0.2821113432233256,0.30246078209614524,0.32756618655521696,0.33242008193082084,0.3152433246650631,0.2418969834369972,0.23749248453597796,0.25310821027698127,0.24774732301408395,0.26697261593679505,0.27021243056450756,0.2799151029777641,0.2717301373781225,0.2658197139419876,0.28132089944611927,0.2949539641412523,0.2746138291232314,0.26072671637882666,0.2330297238153307,0.18864034535097945,0.22820618505945195,0.2085815476505142,0.1938835295680123,0.19377200962358557,0.16899677265329163,0.5707674161283862,0.5623379933845559,0.5499755826345001,0.5722370243443958,0.556807186718596,0.5614507396571313,0.5314463204632726,0.49155431233190217,0.45835231445773117,0.4661625895372019,0.5021793030509718,0.517258173238111,0.5610046618574305,0.601131626181487,0.6179323446693096,0.5387586898072576,0.533362122718046,0.5284384542533449,0.5337536911965273,0.5290379517020845,0.610201562629745,0.6066723304287418,0.592466815737983,0.5993026337322204,0.6459296758580249,0.6586018541250049,0.6693848621894105,0.6691800001555996,0.6662528479628099,0.611346234226356,0.5858230661652783,0.6035458777172645,0.592906860933903,0.5584181539160031,0.504746691136258
0.2065106175771532,0.20633450104566364,0.17742853570097808,0.16819051447477715,0.1603250180143262,0.2514334936574137,0.23323087977857715,0.19725968618485532,0.17497151701939515,0.18211711701865765,0.26987069045734946,0.29349929181422885,0.31190826532730936,0.3189385198506745,0.3071665927217872,0.2394412337932172,0.23749248453597796,0.25310821027698127,0.23441626079728564,0.26697261593679505,0.27021243056450756,0.27284519539928603,0.2709895913212519,0.2593920363320957,0.28132089944611927,0.2795891593340144,0.2696671099602368,0.2607267163788266,0.2330297238153307,0.18864034535097943,0.22087722776916432,0.20116823572768386,0.19388352956801236,0.1869617630183811,0.16899677265329163,0.5571443115062328,0.5531268009384003,0.5424431735060636,0.5590452424002367,0.5170814763355791,0.5614507396571313,0.5314463204632726,0.47865859765314006,0.45835231445773106,0.46576495395341005,0.4731273220490786,0.4883716360534175,0.52577436440865,0.5784627057640764,0.6076174392628504,0.5244078367935776,0.5189860384616278,0.524032226957617,0.5210873173638136,0.5150485415744148,0.6043267409840173,0.5938710710062721,0.5846376646034797,0.5993026337322204,0.6339273154849656,0.6307870571309915,0.6479114894404894,0.6597210011245817,0.6489876549614757,0.5997447102585699,0.5858230661652782,0.6011863276137217,0.5820536584021645,0.5513473981349537,0.48326631714202184
0.2039468409310616,0.19141912311221815,0.17067157542829892,0.16075318379451176,0.15956377878843273,0.2460098633282214,0.23323087977857715,0.1972596861848553,0.17397376752049237,0.18211711701865763,0.260706455361051,0.26651492932148785,0.31190826532730936,0.3104950335064153,0.29824097362050117,0.2308030470784475,0.232917339429325,0.24577982345244045,0.23070238146334393,0.26412596283505285,0.27021243056450756,0.2623574390400991,0.2610830377866398,0.25703631481744643,0.269527532722732,0.2795891593340144,0.2638327127128214,0.2545708688887968,0.23302972381533066,0.18864034535097943,0.21477974375572828,0.19427992636524327,0.18632977601478035,0.1869617630183812,0.16899677265329163,0.529898400722448,0.5275912106555631,0.5189695566223363,0.5333274286115514,0.5170814763355791,0.5286216510428648,0.49888882661211115,0.46951676306993384,0.426803280843537,0.4352006067714405,0.45052924644418324,0.46421856939220524,0.5143386404055148,0.5653084983101635,0.5943151934653366,0.5153198955130333,0.5135090570526171,0.5013856492426967,0.504149533295656,0.5150485415744148,0.5710347808063373,0.5656101004007518,0.5683047806522012,0.5604483823683547,0.6098783167219188,0.6172224732922187,0.6314622208588119,0.6280209076992185,0.6187430661918321,0.5827001696050242,0.5553985036062491,0.5740108375834337,0.5392356771156009,0.5076993087483447,0.4420003155254464
0.18977911858903113,0.17745235204073773,0.16777864888861616,0.15334964665067966,0.152881366456492,0.24600986332822142,0.23323087977857715,0.1972596861848553,0.16692599771872402,0.18211711701865763,0.260706455361051,0.26177734405459846,0.3019986299549515,0.30194040664376165,0.29824097362050117,0.22625415529836046,0.232917339429325,0.2285140197181913,0.23070238146334393,0.25661417461466846,0.2634097510187,0.2623574390400991,0.2610830377866398,0.24780195142226255,0.269527532722732,0.2646498528149203,0.2638327127128214,0.2545708688887969,0.23302972381533066,0.1790981321702702,0.20781526942306566,0.18540847946169006,0.1820833496236483,0.18696176301838122,0.16899677265329163,0.5007595454396725,0.5014559908211238,0.48700866253217484,0.5184771194946489,0.5000179898830054,0.5137980467143051,0.49888882661211115,0.43829042431090715,0.426803280843537,0.4143848989278735,0.4387398189539403,0.4642185693922052,0.4969562647097137,0.5476169457201434,0.5668193986822546,0.47294575477283124,0.47215767833703515,0.4852834582762814,0.47693428318754466,0.48599437986475474,0.5485489832860814,0.54449745164937,0.5356369083836554,0.5445014545834272,0.5705660447740378,0.6008969273388883,0.6021994624371538,0.6033014649627408,0.604778567787445,0.5606217317241893,0.5398223875500338,0.5412321742353751,0.5190182760654799,0.5006556929916833,0.41812912065871044
