E_WND_N_TX_0_TX,E_WND_N_TX_1_TX,E_WND_N_TX_2_TX,E_WND_N_TX_3_TX,E_WND_N_TX_4_TX,E_SOLPVCEN_N_TX_0_TX,E_SOLPVCEN_N_TX_1_TX,E_SOLPVCEN_N_TX_2_TX,E_SOLPVCEN_N_TX_3_TX,E_SOLPVCEN_N_TX_4_TX,TX_med_bl_0_100,TX_med_bl_20_80,TX_med_bl_40_60,TX_med_bl_50_50,TX_med_bl_60_40,TX_med_bl_80_20,TX_med_bl_100_0,TX_mn_bl_0_100,TX_mn_bl_20_80,TX_mn_bl_40_60,TX_mn_bl_50_50,TX_mn_bl_60_40,TX_mn_bl_80_20,TX_mn_bl_100_0
0.15468951186785154,0.15328212085299145,0.15227114104346182,0.1514415925999321,0.15013877929305147,0.01299963669619271,0.012652494313623723,0.01234636194249923,0.012278363777769995,0.012380647853295755,0.01553776315969163,0.014840443450113195,0.014143123740534757,0.013794463885745536,0.013445804030956316,0.012748484321377884,0.012051164611799444,0.015439171960955633,0.014773323288019013,0.014107474615082391,0.013774550278614085,0.013441625942145772,0.012775777269209154,0.012109928596272534
0.16466496674560802,0.16185018471588783,0.1598282250968286,0.1581691282097691,0.1555635015960079,0.019563871562976568,0.018869586797838588,0.018257322055589605,0.018121325726131135,0.018325893877182656,0.023306644739537447,0.02226066517516979,0.02121468561080214,0.020691695828618305,0.02016870604643448,0.019122726482066824,0.018076746917699164,0.023208053540801448,0.02219354501307561,0.021179036485349773,0.020671782221486853,0.02016452795762393,0.019150019429898094,0.018135510902172254
