MID_AT_bl_0_100,MID_AT_bl_10_90,MID_AT_bl_20_80,MID_AT_bl_30_70,MID_AT_bl_40_60,MID_AT_bl_50_50,MID_AT_bl_60_40,MID_AT_bl_70_30,MID_AT_bl_80_20,MID_AT_bl_90_10,MID_AT_bl_100_0
0.005681832874601928,0.006026020039013181,0.006370207203424435,0.0067143943678356875,0.007058581532246941,0.007402768696658194,0.007746955861069447,0.0080911430254807,0.008435330189891954,0.008779517354303207,0.009123704518714462
0.008487583316897513,0.008973719222864284,0.009459855128831057,0.009945991034797826,0.0104321269407646,0.010918262846731369,0.011404398752698141,0.011890534658664912,0.012376670564631684,0.012862806470598457,0.013348942376565226
