TX_bl_0_100,TX_bl_10_90,TX_bl_20_80,TX_bl_30_70,TX_bl_40_60,TX_bl_50_50,TX_bl_60_40,TX_bl_70_30,TX_bl_80_20,TX_bl_90_10,TX_bl_100_0
0.012781327350998725,0.01335754648996414,0.013933765628929555,0.014509984767894968,0.015086203906860385,0.015662423045825796,0.016238642184791215,0.01681486132375663,0.017391080462722044,0.01796729960168746,0.018543518740652874
0.018998419835213595,0.019809736112047165,0.020621052388880734,0.021432368665714296,0.022243684942547862,0.02305500121938143,0.02386631749621499,0.02467763377304856,0.02548895004988213,0.0263002663267157,0.027111582603549265
