N_CEN_bl_0_100,N_CEN_bl_10_90,N_CEN_bl_20_80,N_CEN_bl_30_70,N_CEN_bl_40_60,N_CEN_bl_50_50,N_CEN_bl_60_40,N_CEN_bl_70_30,N_CEN_bl_80_20,N_CEN_bl_90_10,N_CEN_bl_100_0
0.006967252725310642,0.007549418504981086,0.00813158428465153,0.008713750064321972,0.009295915843992416,0.009878081623662861,0.010460247403333303,0.011042413183003747,0.011624578962674192,0.012206744742344636,0.01278891052201508
0.010419234282145386,0.011282934184662374,0.012146634087179364,0.013010333989696352,0.013874033892213342,0.014737733794730328,0.015601433697247315,0.016465133599764304,0.017328833502281298,0.018192533404798285,0.019056233307315273
