CEN_WND 1,CEN_WND 2,CEN_WND 3,CEN_WND 4,CEN_WND 5,CEN_WND 6,CEN_WND 7,CEN_WND 8,CEN_WND 9,CEN_WND 10,CEN_WND 11,CEN_WND 12,CEN_WND 13,CEN_WND 14,CEN_WND 15,CEN_WND 16,CEN_WND 17,CEN_WND 18,CEN_WND 19,CEN_WND 20,CEN_WND 21,CEN_WND 22,CEN_WND 23,CEN_WND 24,CEN_WND 25,CEN_WND 26,CEN_WND 27,CEN_WND 28,CEN_WND 29,CEN_WND 30,CEN_WND 31,CEN_WND 32,CEN_WND 33,CEN_WND 34,CEN_WND 35,CEN_PV 1,CEN_PV 2,CEN_PV 3,CEN_PV 4,CEN_PV 5,CEN_PV 6,CEN_PV 7,CEN_PV 8,CEN_PV 9,CEN_PV 10,CEN_PV 11,CEN_PV 12,CEN_PV 13,CEN_PV 14,CEN_PV 15,CEN_PV 16,CEN_PV 17,CEN_PV 18,CEN_PV 19,CEN_PV 20,CEN_PV 21,CEN_PV 22,CEN_PV 23,CEN_PV 24,CEN_PV 25,CEN_PV 26,CEN_PV 27,CEN_PV 28,CEN_PV 29,CEN_PV 30,CEN_PV 31,CEN_PV 32,CEN_PV 33,CEN_PV 34,CEN_PV 35
0.2829858162182824,0.21671798445918872,0.19094697232790472,0.2147805996546237,0.2171654065780468,0.22032522290091272,0.18856037556367236,0.17569482003997358,0.17077397549064102,0.17911537351036638,0.2573173946372927,0.27362554020244545,0.2572160972162825,0.25043253555012274,0.25099081125360384,0.14341589224440124,0.15968324250677793,0.16116245359549503,0.16631492177371232,0.20403086979730034,0.14608734032132292,0.10684062704375728,0.08232316506494795,0.07642206518126861,0.06814560755174523,0.3348753343504466,0.3094282259849787,0.2703325464195166,0.22277302335639373,0.2150421799089304,0.23769234451352045,0.24993304697155175,0.18345512406025904,0.11300029036792879,0.1008479701280734,0.674416442464905,0.6653431962214721,0.6550156638221829,0.6289499180862994,0.5961337140406191,0.7001186933438209,0.7229316660359154,0.7641919788931051,0.7522696607049235,0.7558729489332763,0.7940300285827329,0.7801431492442074,0.7612155887050791,0.7622764238219153,0.7718925454576899,0.6031942880454609,0.6293358414196762,0.6600810761777056,0.6529608673769169,0.6476315145600674,0.7811175887436113,0.7634289209407459,0.71863016061027,0.6962213873540334,0.7026807748814599,0.7267635782016604,0.7303558867928285,0.719149156044049,0.6935527350005972,0.7016829144156199,0.5745533312640162,0.5776848156315092,0.5733735471452291,0.5896150223366107,0.6398758344078777
0.2619722425205987,0.20376601121242208,0.18085562407433722,0.2071496243774095,0.2035637137132743,0.18289022472744967,0.16307391811121932,0.1756948200399736,0.17077397549064102,0.16428304845082242,0.2418906226379978,0.27362554020244545,0.2572160972162825,0.2420897577248282,0.2401305947537994,0.14341589224440124,0.1415293436602147,0.16116245359549503,0.16631492177371232,0.17996461162270655,0.14608734032132292,0.10476105604643506,0.07634148537227275,0.06858811482736099,0.06814560755174524,0.31829703731544234,0.29436874786490763,0.26296850191696935,0.21062532327236652,0.21504217990893043,0.19615405306098954,0.1944501534421698,0.16821996971481248,0.11300029036792879,0.1008479701280734,0.6599442703107203,0.6510609160386531,0.6402198403350594,0.6289499180862994,0.5902980952468583,0.6792647101716156,0.7029402506928558,0.7414391244044549,0.7409308793765175,0.7421753331768387,0.7879316320207362,0.7732852187175878,0.7515979991213463,0.7567632964965567,0.7575194478239128,0.5864481471621497,0.6140388613249871,0.645209058287991,0.6397405652632484,0.6332010563486814,0.7615595504286417,0.7385156325172005,0.7063689626259492,0.6962213873540337,0.6867018548485316,0.6973580558245458,0.714632427345472,0.6976201904831311,0.6673666767174727,0.66489373502553,0.5745533312640162,0.5776848156315091,0.5733735471452291,0.5885992465743999,0.6398758344078775
0.23983628982833774,0.1908195766265425,0.16778673674424133,0.18978917133441,0.1919482771771159,0.13522659186799751,0.11625096445650776,0.12750290364683786,0.14526743873656942,0.15998182981773273,0.2418906226379978,0.25522989121175205,0.24057025054242007,0.24208975772482816,0.24013059475379944,0.13858978520236248,0.1415293436602147,0.1486584528482538,0.15735730840253992,0.1710501227076075,0.13810408793855555,0.10357517688292131,0.07634148537227275,0.062039572670816216,0.059878127716497094,0.279699714661944,0.25793416391025187,0.22502768428632847,0.21062532327236652,0.20297386743127838,0.17146191790975293,0.19445015344216976,0.16245562398224261,0.10263293971655278,0.0920533658531089,0.6301096707941621,0.6251568091051223,0.6144221627399525,0.6023571863150406,0.5543253278674249,0.673655348990032,0.6917550161990949,0.7304788369232397,0.7232648816185402,0.7381464803077903,0.7650490557050249,0.7503374045933835,0.7223710118100564,0.7259736848203207,0.7575194478239128,0.5602724839305404,0.5890598729898828,0.6173171514684225,0.6105119833975157,0.604278219766549,0.7615595504286417,0.7385156325172005,0.6802809083008187,0.6614085823975501,0.6799739654163404,0.6903338210084644,0.6935661628207254,0.6502781727310161,0.6336710909680457,0.621853783535653,0.545996093132719,0.5477166704551191,0.5401277901991798,0.5590637259442474,0.6177769612127096
0.22806135363922359,0.1753529872191787,0.16340837694581264,0.18978917133440998,0.19194827717711585,0.12898008305781963,0.097418922019978,0.105079014432856,0.11566484087245123,0.14186736194557706,0.23333742253616127,0.24803985169087386,0.24057025054242012,0.2344670719208443,0.23335620711798177,0.11307318905445111,0.10357862391259104,0.1486584528482538,0.15735730840253992,0.1710501227076075,0.13810408793855555,0.10357517688292131,0.07027235906190167,0.06203957267081622,0.059878127716497094,0.2516791131272566,0.23196621445735008,0.22502768428632847,0.2106253232723665,0.20297386743127838,0.14664017081889255,0.1482750378291026,0.14873542342309004,0.10263293971655278,0.0920533658531089,0.6054471966830551,0.5973794760131522,0.5868517344784159,0.5758681053095811,0.5049054547225174,0.6673564329930425,0.6917550161990949,0.7278934497647522,0.72326488161854,0.7175889039984215,0.7561230123905925,0.7503374045933836,0.7204786984538859,0.7164829315207374,0.7575194478239128,0.5602724839305404,0.5890598729898828,0.5925268731061153,0.5843771725003829,0.5787010356101187,0.7476438693977463,0.7169478059096497,0.6707384949469286,0.6542637575919101,0.6751515283776987,0.6857901832653462,0.6743422519138456,0.6456728599766783,0.6336710909680457,0.621853783535653,0.5195696324452221,0.5212308160209527,0.5180037431441074,0.5344337619943468,0.6159688467615789
0.19463285263429256,0.16217394162605356,0.14969530578824783,0.17428769122346474,0.17678795834063216,0.11763021032143627,0.08651119943832705,0.105079014432856,0.11566484087245124,0.1196862782897089,0.2333374225361612,0.24385289860739875,0.24057025054242015,0.2262228424785298,0.22446231981104162,0.10346620689546379,0.10357862391259104,0.1373306159868186,0.14314697703635507,0.16099825642134025,0.13810408793855555,0.09489610916185062,0.07027235906190166,0.06203957267081622,0.0528264927763208,0.23512514466869586,0.21710486847953447,0.20316369924220268,0.19635167669217513,0.18737821509628227,0.125310523266892,0.1482750378291026,0.14873542342309007,0.1026329397165528,0.09205336585310889,0.5761502500080079,0.5684231894524744,0.5573507988957094,0.5469677223663134,0.5049054547225172,0.6521838337558391,0.676045235454028,0.7124800698132617,0.6982581098948384,0.7027733848642242,0.7126012067891273,0.707719766447515,0.6767520199737399,0.7164829315207375,0.7262105284814402,0.5088347423937436,0.5463188369856667,0.5666696158810876,0.5580678065530784,0.5241492038223192,0.7366296242364756,0.7081651260847083,0.6624124415861593,0.6542637575919101,0.6581547400380504,0.6701174860460156,0.6743422519138456,0.6456728599766783,0.6336710909680456,0.5619872356556943,0.4934822296953421,0.4956191985594052,0.4932036501413737,0.5097522820166168,0.5950054931283921
0.19463285263429256,0.14903282849886826,0.14417824332919763,0.16366402939147143,0.17678795834063216,0.11763021032143627,0.08651119943832705,0.09817747356934933,0.11054529386217121,0.11041091050695982,0.22524647887718222,0.24385289860739875,0.22343804710914272,0.21158223328396406,0.20681693713716773,0.10346620689546379,0.10357862391259104,0.13733061598681862,0.13716478894145367,0.13894970686680197,0.12626790896199677,0.09489610916185065,0.06387719703511407,0.056232820552550716,0.0528264927763208,0.23512514466869586,0.21710486847953447,0.20316369924220268,0.19635167669217513,0.18737821509628227,0.1107262664906341,0.12800816639359902,0.13582451374600193,0.1026329397165528,0.09205336585310889,0.551399141231661,0.5447047740775162,0.5335828319455616,0.523383184339691,0.47741029099909726,0.6369249615041095,0.676045235454028,0.6901530627190675,0.6982581098948384,0.6814747027540012,0.6793616466384965,0.6749085723899182,0.6767520199737399,0.6862269507098856,0.7156461250876007,0.4766755156176988,0.5134158222026384,0.5401351748608022,0.531566671324746,0.5241492038223192,0.7094847341203507,0.7046605577449206,0.6624124415861593,0.6542637575919101,0.6490547031191118,0.6534258496735714,0.6743422519138454,0.6456728599766783,0.6233734023481521,0.5321083616985915,0.4507925230940888,0.4688862538953728,0.46671842738409525,0.48318702865204627,0.5514923796601672
0.1861916683743817,0.13294860993717947,0.130126584274944,0.146630611736957,0.16166554581416456,0.11187588463765269,0.08095845231913679,0.09817747356934936,0.1052893689387123,0.1093966595522054,0.22524647887718222,0.2258023202577573,0.2103930928937423,0.196570353592325,0.1957511729381327,0.10346620689546379,0.09992185779918664,0.12138559266832533,0.13716478894145367,0.10435850156655581,0.12626790896199674,0.08819979582195123,0.06387719703511407,0.056232820552550716,0.052826492776320795,0.21550582403550766,0.2171048684795345,0.1922365850318833,0.19635167669217513,0.17806820572322252,0.09297789612025442,0.11713950727203656,0.13582451374600193,0.1026329397165528,0.09205336585310889,0.5185955167916173,0.5119815693320533,0.5007442437691529,0.4911376375393304,0.43598090496032943,0.5786588872463383,0.6077494370243701,0.6611036908902839,0.6513160738758974,0.6549625630406425,0.6248968686495153,0.6256154844095024,0.6288048866281851,0.6357797509906175,0.6983482363401697,0.45325179908030727,0.4943159604078555,0.516249157949896,0.5073861763728913,0.4706383334558181,0.6640514062018024,0.6794584064244102,0.6299529230202012,0.6282923101723442,0.6490547031191118,0.6534258496735714,0.6301978814925522,0.6035878634868639,0.5747333257175318,0.49213388356794796,0.4197336111349429,0.41018741047273366,0.41832941951105995,0.43659265146514564,0.5198383017794871
0.17153642903008337,0.11813748629651638,0.10307375962396736,0.1333581652222506,0.1372607986464197,0.11187588463765269,0.08095845231913679,0.08978302473862003,0.0991541067529623,0.10466595853439754,0.20338175704647352,0.213261652181523,0.20929300342709778,0.18609570173145548,0.18000769640107012,0.10346620689546379,0.09992185779918662,0.11238894566555171,0.13203811791495443,0.1043585015665558,0.11887937792081615,0.08072094404797153,0.05694973420834868,0.053364336962653774,0.044987405565410636,0.21550582403550766,0.19949591954365928,0.19223658503188332,0.19635167669217513,0.1656101809404985,0.09297789612025444,0.09729362985853679,0.10828558743506506,0.1026329397165528,0.0836893469180235,0.4160451150741736,0.4111801057312319,0.39955530826983493,0.39005839099623896,0.37100724296444115,0.5545798883523613,0.5320215841680503,0.5904628570874809,0.6252842641853575,0.6063943027193214,0.5777451880882616,0.5934585470390111,0.5486302658267992,0.5880662371297801,0.6080542363533953,0.4007262921930757,0.43848902003342505,0.4592002631614912,0.45134231926544843,0.38541971253401025,0.636234389394911,0.6223106569476335,0.5901829611513326,0.6036327643832488,0.6016833645331983,0.6093453692894168,0.6003168357728952,0.572254974299532,0.5208655608956344,0.44514208837383334,0.390450749338596,0.39055067196347787,0.38800489907525765,0.388772561360031,0.4567117128466061
0.15588277594986688,0.11813748629651637,0.10307375962396739,0.11179844006541828,0.12256332684820709,0.11187588463765272,0.07395490382712229,0.08978302473862002,0.0991541067529623,0.10466595853439754,0.20338175704647352,0.21326165218152293,0.20510548689969885,0.18609570173145548,0.16716711198834666,0.10346620689546379,0.09992185779918662,0.11238894566555173,0.12060839935921504,0.09476819527527242,0.11224579770941472,0.08072094404797153,0.05694973420834868,0.0494231379788721,0.044987405565410636,0.1994433943503924,0.19949591954365928,0.1780496240952883,0.18739285830899313,0.1631582271495753,0.09297789612025444,0.09729362985853679,0.10828558743506501,0.1026329397165528,0.0836893469180235,0.39115609879744007,0.4111801057312319,0.39955530826983493,0.36509427101344377,0.35098409846709067,0.5054228308719877,0.5320215841680503,0.5338917213908114,0.545646590775119,0.5289670977325441,0.5385930311198723,0.5395229907381008,0.5169114488869152,0.5283971211817555,0.5719811034078593,0.38050338806619327,0.3812800476074969,0.40347020118986765,0.3960029269724942,0.340655136083129,0.5938499380895351,0.5566248789770744,0.5441991554055159,0.554183015448375,0.5557484077137538,0.5821945411231549,0.52165947819985,0.4967147526055104,0.4726422291649372,0.4136961028698067,0.37202305935089686,0.3632180003031779,0.36470670277322287,0.388772561360031,0.43564352298399894
0.14714957952883623,0.10698492683248442,0.10307375962396736,0.10425534528747349,0.10791597602428814,0.10564547475592066,0.07395490382712229,0.08978302473862003,0.09523698662496885,0.09877787382037342,0.19753856423491534,0.213261652181523,0.1865249355553141,0.18609570173145548,0.16716711198834666,0.10346620689546379,0.09992185779918664,0.11238894566555173,0.120608399359215,0.0947681952752724,0.10842001052396234,0.08072094404797153,0.056949734208348694,0.0494231379788721,0.036201883050828415,0.17757297872117517,0.18565818174281482,0.1780496240952883,0.18282495328360102,0.16154203290934205,0.09297789612025444,0.09729362985853679,0.10439967545599824,0.09584170116394063,0.0836893469180235,0.3608771844735952,0.3518620622257484,0.37617285399124023,0.36509427101344394,0.3323858383040947,0.4652602051617915,0.48861296472991833,0.5036343042702753,0.5273127890670848,0.46014659945708414,0.4636243862960392,0.47869491424911076,0.4556167244183388,0.4478334200299903,0.49291830485522353,0.32064076520949686,0.3513231784510263,0.3745281986850232,0.36652004852379905,0.2914246068427302,0.4839485852822396,0.5151763713227061,0.5152816929530257,0.523547376162141,0.48939046194774444,0.5187350743568151,0.5133193621849744,0.4548526674130213,0.4342149931358123,0.3629651028668716,0.37202305935089686,0.3461205185085714,0.33786351731333575,0.36181420996731084,0.4113451347867798
