CA_bl_0_100,CA_bl_10_90,CA_bl_20_80,CA_bl_30_70,CA_bl_40_60,CA_bl_50_50,CA_bl_60_40,CA_bl_70_30,CA_bl_80_20,CA_bl_90_10,CA_bl_100_0
0.018504633317091734,0.018208074670254155,0.017911516023416577,0.01761495737657899,0.017318398729741412,0.017021840082903833,0.016725281436066254,0.016428722789228672,0.016132164142391093,0.015835605495553514,0.015539046848715932
0.027499891586722527,0.026945326168727003,0.02639076075073148,0.025836195332735956,0.02528162991474043,0.024727064496744906,0.024172499078749386,0.023617933660753862,0.02306336824275834,0.022508802824762815,0.02195423740676729
