NW_bl_0_100,NW_bl_10_90,NW_bl_20_80,NW_bl_30_70,NW_bl_40_60,NW_bl_50_50,NW_bl_60_40,NW_bl_70_30,NW_bl_80_20,NW_bl_90_10,NW_bl_100_0
0.020302935052276892,0.020887303652200068,0.02147167225212325,0.022056040852046425,0.022640409451969597,0.023224778051892776,0.023809146651815955,0.02439351525173913,0.02497788385166231,0.02556225245158549,0.026146621051508664
0.03046599937810432,0.031200310797931705,0.031934622217759084,0.03266893363758647,0.03340324505741385,0.03413755647724123,0.034871867897068615,0.035606179316896,0.03634049073672338,0.03707480215655077,0.037809113576378145
