CA_WND 1,CA_WND 2,CA_WND 3,CA_WND 4,CA_WND 5,CA_PV 1,CA_PV 2,CA_PV 3,CA_PV 4,CA_PV 5,CA_OFWND 1
0.24082679880965766,0.20278972065679532,0.14303961972108867,0.10335031704853843,0.05686421095288825,0.594187774587215,0.6694126776045985,0.6302743264176744,0.651142677993941,0.7112202239782948,0.8420798033475876
0.24082679880965766,0.20278972065679532,0.14303961972108867,0.10335031704853843,0.05686421095288825,0.5553215315439003,0.6321981635819212,0.6302743264176744,0.6153513512957149,0.6731156304331606,0.8420798033475876
0.24082679880965768,0.2027897206567953,0.14303961972108867,0.10335031704853843,0.05686421095288825,0.4824741610314926,0.5512960811503931,0.5146564160971929,0.5319536305538469,0.5942211484505288,0.7847959160804748
0.23071116397548042,0.20278972065679532,0.14303961972108867,0.10335031704853843,0.05686421095288824,0.4441594789409389,0.5141216452881558,0.47763172630945194,0.4909359852182777,0.5181292173975904,0.6760062828660012
0.23071116397548042,0.1949425515625254,0.14303961972108867,0.10335031704853843,0.05686421095288825,0.3764824806701801,0.44237493203244566,0.4374335659340224,0.4524911140514504,0.4911092180842996,0.6535251393914223
0.21650950238048822,0.19494255156252543,0.14303961972108867,0.10335031704853843,0.05686421095288825,0.360714869872363,0.4007021538670756,0.4053576491755245,0.37594168471212897,0.4594541087289645,0.5762493439018727
0.21650950238048822,0.1949425515625254,0.13703274038782448,0.10335031704853843,0.05686421095288825,0.3051100160130345,0.32372421444700306,0.33047577677801254,0.33521836155760953,0.40957159157243944,0.5111364178359509
0.21650950238048822,0.18507319018235252,0.13703274038782448,0.10335031704853843,0.05686421095288825,0.23861865277430505,0.2880797980945801,0.26229713308048774,0.27456983378326005,0.3496140086726326,0.48514470010995864
0.21221638090064548,0.18507319018235252,0.13703274038782448,0.10335031704853843,0.05686421095288825,0.2074561519924067,0.21583348232864288,0.2251723705018695,0.20755220599163496,0.3161334545128799,0.48514470010995864
0.21221638090064543,0.18507319018235252,0.13703274038782448,0.10335031704853843,0.05686421095288825,0.1763093133508546,0.16293003376137863,0.1988348532590706,0.1818388723842918,0.18988011380337175,0.48514470010995864
0.19828926518548898,0.1850731901823525,0.13703274038782448,0.10335031704853843,0.05175335142512616,0.14526237012642934,0.12895925463484753,0.1463531897967084,0.14582233200278125,0.15605387231729223,0.4660255745053291
0.19828926518548898,0.1850731901823525,0.13703274038782448,0.10335031704853843,0.05175335142512616,0.14526237012642934,0.1082606498192529,0.11427652364800293,0.12129220911375031,0.12432372444802378,0.41646296363323926
0.19828926518548898,0.1850731901823525,0.13153621234674276,0.09934562269970468,0.051753351425126146,0.09621870203631608,0.10463759419294272,0.11427652364800292,0.1212922091137503,0.0790429897043472,0.40610319655388594
0.18537668634801868,0.1850731901823525,0.13153621234674276,0.09934562269970468,0.051753351425126146,0.077600168550422,0.0799157695346892,0.11427652364800292,0.09395896780731845,0.07904298970434719,0.3499936506152153
0.18537668634801868,0.17622187758944313,0.13153621234674276,0.09934562269970468,0.05175335142512616,0.0611562833603856,0.07297073121104461,0.08795536660597848,0.09050888024681344,0.06637558527407014,0.34049015790224074
0.18537668634801868,0.17114841786261223,0.13104601301908136,0.09934562269970468,0.05175335142512616,0.06115628336038559,0.07297073121104462,0.0660184864011665,0.09050888024681344,0.06637558527407014,0.31352702155709267
0.16954566537731314,0.17114841786261223,0.13104601301908136,0.09934562269970468,0.05175335142512616,0.0383712925099966,0.06968570365333884,0.0660184864011665,0.07031499664732441,0.06637558527407014,0.22232551015913488
0.16954566537731314,0.16275341677424013,0.13104601301908134,0.09934562269970469,0.05175335142512616,0.0383712925099966,0.053688974836820405,0.0660184864011665,0.061313976301104946,0.05409545604641417,0.22232551015913488
0.16954566537731314,0.15424919614237684,0.1290214798635158,0.09934562269970469,0.05175335142512616,0.0383712925099966,0.05368897483682039,0.0660184864011665,0.061313976301104946,0.05409545604641417,0.17606738898903132
0.16954566537731314,0.15424919614237684,0.1290214798635158,0.09934562269970468,0.05175335142512616,0.0383712925099966,0.03323903144021423,0.06310010562243373,0.061313976301104946,0.044531994953960936,0.17606738898903132
0.16954566537731314,0.15142207166172897,0.1290214798635158,0.09934562269970468,0.05175335142512616,0.0383712925099966,0.033239031440214235,0.06310010562243375,0.06131397630110495,0.04453199495396094,0.17606738898903132
0.16954566537731314,0.15142207166172897,0.12373340617350115,0.09934562269970469,0.05175335142512616,0.036483876987811185,0.03323903144021424,0.04504469190137552,0.042592214403661205,0.0380787210666744,0.1760673889890313
0.16139548930931893,0.15142207166172897,0.12373340617350115,0.09646560187530909,0.05175335142512616,0.036483876987811185,0.03323903144021424,0.037593702041514646,0.040186776854933784,0.0380787210666744,0.16884171683341265
