NW_WND 1,NW_WND 2,NW_WND 3,NW_WND 4,NW_WND 5,NW_WND 6,NW_WND 7,NW_WND 8,NW_WND 9,NW_WND 10,NW_WND 11,NW_WND 12,NW_WND 13,NW_WND 14,NW_WND 15,NW_WND 16,NW_WND 17,NW_WND 18,NW_WND 19,NW_WND 20,NW_WND 21,NW_WND 22,NW_WND 23,NW_WND 24,NW_WND 25,NW_PV 1,NW_PV 2,NW_PV 3,NW_PV 4,NW_PV 5,NW_PV 6,NW_PV 7,NW_PV 8,NW_PV 9,NW_PV 10,NW_PV 11,NW_PV 12,NW_PV 13,NW_PV 14,NW_PV 15,NW_PV 16,NW_PV 17,NW_PV 18,NW_PV 19,NW_PV 20,NW_PV 21,NW_PV 22,NW_PV 23,NW_PV 24,NW_PV 25,NW_OFWND 1
0.5126748543188442,0.3979825279173501,0.328517785146365,0.24406844259884383,0.19296208323282849,0.42600064365649437,0.3496469895875004,0.29312345877225876,0.24108764948823397,0.20061970674777027,0.4717860554428137,0.38827504570537785,0.3135684548911247,0.2504953176019814,0.16563166549977906,0.49162109080039107,0.4567529129462943,0.40587455990096555,0.2874541799515927,0.19822205663567058,0.3618108162029499,0.3293011015732824,0.33973390718836827,0.28884781654481684,0.15323950244005338,0.03856711553061594,0.03874718279550305,0.04610159173145926,0.04242616223888825,0.02685365330466611,0.012017638088317326,0.01382792621908866,0.024523746511848354,0.011500309614075808,0.007951835930801001,0.01554075776251786,0.010816059882885812,0.009617062908873184,0.012703294239518974,0.016152346815047625,0.011078740464750035,0.011367380930190345,0.011411450595268834,0.009733906813291244,0.010783652598831687,0.02463078535291021,0.02646221848746667,0.02703667753627345,0.017941370353843734,0.012084331922150422,0.3447353382594883
0.3599096146507222,0.2856628821826336,0.22257230770494907,0.19895422642953117,0.13937144212880337,0.3361529948054915,0.2756494214319222,0.22389488972319457,0.17513230333734553,0.12327690240416031,0.4051125288238821,0.31487356714857917,0.2385121513636276,0.18187413169455918,0.12071190673347196,0.4497811855108761,0.44138354223025666,0.38404264827720536,0.2874541799515927,0.1813919688499165,0.25670900537670666,0.30201864021782415,0.2657576287804059,0.1594087942948093,0.08530509103727266,0.024988538773008124,0.025108271746080286,0.01637090785187437,0.028949621957235418,0.016138035215723948,0.012017638088317326,0.01382792621908866,0.010369294554917368,0.011500309614075808,0.007951835930801001,0.0071827949025817656,0.010816059882885814,0.009617062908873184,0.005246022907212785,0.00472448880913929,0.0041724814810574305,0.0033565880820960125,0.005446825363892515,0.005041287336192149,0.004180852153116354,0.013163544147020553,0.013934688109506144,0.013032668586256924,0.00925596509387715,0.01208433192215042,0.17621207730844618
0.2576463225311605,0.23253398903618874,0.17365612077986306,0.11798628710396093,0.08505584394220664,0.263321309997494,0.20706315165836978,0.18089932822217886,0.13927341661476736,0.10071391793808196,0.3310292440680894,0.2597824104212538,0.17986111986451273,0.13138701178669765,0.07156727078190836,0.37509945893730295,0.4209040834862071,0.3455934923342968,0.25863736272015514,0.1609098414312428,0.1250157086853128,0.19930557066732194,0.21984081544573172,0.1594087942948093,0.08010972753928512,0.013729114819090452,0.013641602181289597,0.01637090785187437,0.016584824360497,0.01613803521572395,0.012017638088317326,0.01382792621908866,0.010369294554917368,0.011500309614075808,0.007951835930801,0.0071827949025817656,0.005150361226811435,0.004673022447398635,0.005246022907212785,0.00472448880913929,0.0041724814810574305,0.0033565880820960133,0.005446825363892515,0.005041287336192149,0.004180852153116354,0.013163544147020553,0.013934688109506141,0.013032668586256924,0.00925596509387715,0.01208433192215042,0.13830779613927005
0.19521795208804127,0.20634904905480106,0.1487517493141759,0.10456762678069256,0.0717372586971268,0.19476954927760273,0.1438654056615127,0.13693688234862672,0.12210645054869924,0.07557115801964523,0.30326046431987297,0.24715728080075983,0.15033731161693362,0.10687368850891688,0.0581219288679262,0.3012451729675133,0.373305352817557,0.30817484855853466,0.23855280526251793,0.1392576310565251,0.09722189837745002,0.11493681002646972,0.2088010995286477,0.15940879429480934,0.07603287804908027,0.013729114819090452,0.013641602181289597,0.016370907851874374,0.016584824360497002,0.01613803521572395,0.012017638088317326,0.01382792621908866,0.010369294554917368,0.007815111847747703,0.007951835930801,0.0071827949025817656,0.005150361226811435,0.004673022447398635,0.005246022907212785,0.00472448880913929,0.0041724814810574305,0.0033565880820960133,0.0032701897317787497,0.0028698667379529934,0.004180852153116354,0.013163544147020553,0.013934688109506141,0.013032668586256926,0.00925596509387715,0.007662716994956187,0.12931149592623112
0.13388929918816736,0.15783839869797087,0.12149136501989188,0.07874977143364445,0.06404695128194744,0.1844274765304991,0.1438654056615127,0.11313746861712562,0.09437738603965652,0.06869187455915997,0.30326046431987297,0.19362974216424492,0.14146664142837043,0.1068736885089169,0.04204257723696808,0.2693743396923461,0.3368819225345649,0.3081748485585347,0.22857060010329083,0.1307818523611726,0.09722189837745002,0.11493681002646969,0.1742344296948058,0.14179157325819713,0.07603287804908025,0.013729114819090452,0.013641602181289597,0.016370907851874374,0.016584824360497002,0.01613803521572395,0.012017638088317326,0.01382792621908866,0.010369294554917368,0.007815111847747705,0.007951835930801,0.0071827949025817656,0.005150361226811435,0.004673022447398635,0.005246022907212785,0.00472448880913929,0.0041724814810574305,0.0033565880820960133,0.0016101557918239452,0.0028698667379529934,0.0025494734926145,0.013163544147020553,0.013934688109506141,0.007124485352404367,0.00925596509387715,0.007662716994956187,0.10708684092387555
0.10239307977741588,0.114663555300957,0.0950063178218151,0.07643528126531687,0.04792779149532452,0.17306345316470273,0.12899846487084748,0.0912754249510992,0.08219213117061451,0.06452271796765621,0.2263919758306124,0.17228725057711763,0.10448081436837924,0.09257236437491233,0.042042577236968075,0.2432790382538171,0.29778164473688606,0.29098765976581165,0.21990274417401173,0.11105619610216406,0.09187639768984453,0.10109967048224464,0.14972742754413462,0.1318657757922737,0.07043249698935858,0.013729114819090454,0.013641602181289594,0.016370907851874374,0.007763172574778467,0.01613803521572395,0.012017638088317326,0.01382792621908866,0.010369294554917368,0.007815111847747705,0.007951835930801,0.0071827949025817656,0.005150361226811435,0.004673022447398635,0.005246022907212785,0.00472448880913929,0.0017443325100663504,0.0033565880820960133,0.0016101557918239452,0.0028698667379529934,0.0011650441372941349,0.013163544147020553,0.009058126691425111,0.007124485352404367,0.00925596509387715,0.007662716994956187,0.10178186246193943
0.10239307977741582,0.0947952509103852,0.07165457331362349,0.04676485838781709,0.04792779149532452,0.15771932544785724,0.11327741046509143,0.0912754249510992,0.06718218271504453,0.06111803147584083,0.2087349185118872,0.1722872505771176,0.10448081436837924,0.08119767769070055,0.042042577236968075,0.2197029790816208,0.24938376279764557,0.23905157893021167,0.20556033377536198,0.11105619610216406,0.09187639768984453,0.10109967048224464,0.13008574564660824,0.12016935319242998,0.06336028932779723,0.013729114819090454,0.013641602181289594,0.008156386012146601,0.007763172574778467,0.00864065487516618,0.012017638088317325,0.00962931114872393,0.010369294554917368,0.007815111847747705,0.005993772971275296,0.0071827949025817656,0.005150361226811435,0.004673022447398635,0.005246022907212785,0.00472448880913929,0.0017443325100663504,0.0012688944169650781,0.0016101557918239452,0.0028698667379529934,0.0011650441372941349,0.013163544147020553,0.009058126691425111,0.007124485352404367,0.005434146464976151,0.007662716994956187,0.10178186246193943
0.09564323761305349,0.08874971125854787,0.0634991804668997,0.04676485838781709,0.030683210579475116,0.13985206398786165,0.11327741046509146,0.07784145558931119,0.06718218271504453,0.047572401217279355,0.18425295286818583,0.1549585430208707,0.10018385603659555,0.07842669906781524,0.042042577236968075,0.20709659505322806,0.22961898767487302,0.18304229031197478,0.19934945070867688,0.11105619610216406,0.08691162802031534,0.09107964971097107,0.13008574564660827,0.11510142876207394,0.06336028932779725,0.0057879335307983665,0.013641602181289594,0.008156386012146601,0.007763172574778467,0.004803096453154206,0.008502721362694199,0.00962931114872393,0.010369294554917368,0.007815111847747705,0.005993772971275296,0.0037600831730806457,0.005150361226811435,0.004673022447398635,0.005246022907212785,0.00472448880913929,0.0017443325100663504,0.0012688944169650781,0.0016101557918239452,0.0017097993716126488,0.0011650441372941349,0.006624672027668768,0.009058126691425111,0.007124485352404367,0.005434146464976151,0.004051488714912077,0.08677469664253293
0.09037263790375379,0.07273164820787065,0.051962844839922515,0.04676485838781709,0.030683210579475113,0.110096787840866,0.09576904681333484,0.07784145558931117,0.06377396605429057,0.04757240121727934,0.15962959335292082,0.13976297295431656,0.10018385603659555,0.07111287617728076,0.037748842690295846,0.19619337426459943,0.20533266036989936,0.1404846818507474,0.16862562682068022,0.10817263059151365,0.08291729317106283,0.0910796497109711,0.12024423071393628,0.10624012739584794,0.04775981003992551,0.005787933530798367,7.427484601959e-5,0.00025558178197964494,0.000259346551981625,0.004803096453154205,0.008502721362694199,0.009629311148723929,0.010369294554917368,0.007815111847747705,0.005993772971275296,0.0037600831730806457,0.005150361226811435,0.004673022447398635,0.005246022907212785,0.00472448880913929,0.0017443325100663504,0.0012688944169650781,0.0016101557918239452,0.0017097993716126488,0.0011650441372941349,0.003079089113253513,0.003215850746046977,0.007124485352404367,0.005434146464976151,0.004051488714912077,0.08354612314142282
0.09037263790375376,0.06849832710526496,0.05196284483992251,0.041431220784151145,0.022302585682102243,0.10315095491929704,0.09576904681333483,0.07784145558931117,0.0397455804801436,0.019744790577773196,0.142554650682649,0.13419909621270582,0.09572384133984327,0.06752241846906333,0.0352933132961918,0.16440974665977276,0.17682657501607205,0.11411424031476063,0.15136196131064864,0.10108354401731445,0.0829172931710628,0.08376704198680329,0.11469425124082307,0.10624012739584791,0.04775981003992551,4.2723897453867285e-6,7.427484601959e-5,0.00025558178197964494,0.000259346551981625,0.004803096453154205,0.0085027213626942,0.00962931114872393,0.007669682387100922,0.007815111847747705,0.005993772971275296,0.0037600831730806457,0.005150361226811435,0.004673022447398635,0.005246022907212785,0.00472448880913929,0.0017443325100663504,0.0012688944169650781,0.0016101557918239452,0.0017097993716126488,0.0011650441372941349,0.003079089113253513,0.003215850746046977,0.007124485352404367,0.005434146464976151,0.004051488714912077,0.07366170110180971
