TX_WND 1,TX_WND 2,TX_WND 3,TX_WND 4,TX_WND 5,TX_PV 1,TX_PV 2,TX_PV 3,TX_PV 4,TX_PV 5
0.2072400412754127,0.18380726307882375,0.1455974149623397,0.16961353917354066,0.15342636712922592,0.8324072881328839,0.8085300660629552,0.7888844656625401,0.777034751901787,0.7654056221092909
0.20455273605373978,0.18029156207811986,0.1455974149623397,0.16473477788383165,0.14112804689250474,0.8324072881328839,0.8085300660629552,0.7803863068241795,0.7682279363232426,0.758364705365559
0.1933197877047966,0.17208097226086488,0.13951504708889162,0.1549662274615174,0.1350999463830847,0.8244671128786469,0.7948062253161922,0.7719944051402657,0.7596933289272733,0.7493781603698952
0.1912977180334306,0.17208097226086488,0.1395150470888916,0.15097624011904437,0.13509994638308473,0.8109838826422082,0.7885068308465831,0.7629527075787893,0.7504316933859895,0.7395834507239224
0.18369317811265098,0.15954227322986422,0.13731374234043672,0.15097624011904437,0.131567922089872,0.7989972354024071,0.7691310346765404,0.7429281038365295,0.7310409177651433,0.7185273859110658
0.1804528932093912,0.15478850206592767,0.13731374234043672,0.15097624011904445,0.13156792208987197,0.7643899992337143,0.7409591817233411,0.6937088219882475,0.6802943245157984,0.6838394761906572
0.1804528932093912,0.15344985256355395,0.1350442279907828,0.14869504686153415,0.12816266944649712,0.7600688113752685,0.7178253655321609,0.6786897431928522,0.6647748633592906,0.6692533505747302
0.17777029138473038,0.15344985256355387,0.1304448098096814,0.14639122554880274,0.12816266944649715,0.6686600069691183,0.6485244081617356,0.6057596539071965,0.6170662377508671,0.6251891035018821
0.17071206896954574,0.15033360572048712,0.1297474719743507,0.14162500887427662,0.12271132088712222,0.639009846694813,0.5968190759753116,0.5572146741099665,0.5465282150316833,0.5592818996006186
0.16619178467502196,0.15033360572048712,0.12888841806968024,0.1394740285988556,0.12053696196871488,0.5815723606320807,0.5694017577260854,0.5376036213959067,0.5387693099292158,0.532571519860947
0.1633344490848139,0.15033360572048712,0.12646070829979086,0.1394740285988556,0.11650378822735954,0.5356013973858306,0.49553647814779034,0.43605616922611895,0.4493157737142466,0.4622902914329495
0.16033495325966943,0.14534853571255366,0.12505732475860912,0.13506271974520861,0.11017339669573573,0.4349895565630021,0.4216853971248422,0.37449772150471466,0.367903727551118,0.40499436689770163
0.16033495325966943,0.1428315308271551,0.12505732475860912,0.13506271974520861,0.11017339669573573,0.3975519023460499,0.37532775806112456,0.3380978849930761,0.30879657050656856,0.34913451024262276
0.16033495325966943,0.14065887507389502,0.12261960153385308,0.12505537354175003,0.1018405130132267,0.35726623619526204,0.3207775128116882,0.30839530820620087,0.2975250386895188,0.3153224627254766
0.157440366063774,0.14065887507389502,0.12043002890177942,0.1196940119802721,0.09738079932487191,0.28207854719210873,0.29292093820141635,0.25550641843666694,0.2450987639476319,0.2779411201614806
0.15595131266566467,0.13601931207634566,0.11858388835250014,0.11969401198027212,0.09457502744191502,0.23025710229081128,0.22170385757210861,0.23005273658112987,0.23131047021507067,0.24855193633633343
0.15287737373200244,0.1348815172096698,0.11858388835250014,0.11756429749946067,0.09223202300900031,0.17261894333227906,0.18358438534405572,0.18031051050770847,0.1960105531130828,0.20150087174043146
0.1502846461384539,0.1348815172096698,0.11858388835250014,0.11390557606129416,0.08908886636701928,0.1376822909384659,0.13940484968088515,0.1454205218187289,0.13693074961943025,0.15992228013562954
0.15028464613845394,0.13223856876608178,0.11858388835250012,0.11271083447376283,0.08426412945308365,0.11107818194978976,0.09878031756084055,0.12509171026220292,0.1286454138801893,0.14878570355037266
0.14780942728475094,0.13223856876608178,0.1169014745430033,0.11271083447376283,0.08426412945308365,0.08185741555206569,0.09295257639947349,0.09580359238985932,0.11772873403297589,0.12532892801544096
0.14780942728475094,0.13008255040829297,0.1169014745430033,0.10853149762654009,0.08127013974932176,0.06989121065886597,0.08612420462280575,0.08783115655519215,0.08990212706674318,0.10394982107831018
0.14049090761274347,0.1256726234355832,0.1129568164455613,0.10853149762654007,0.08127013974932176,0.06989121065886597,0.07461318059262735,0.07788446899929148,0.08218989044214817,0.09913685695043796
0.13447346985350364,0.12323247151999381,0.10974271205764968,0.10562031906998545,0.07910912380432987,0.06425720329181706,0.0669813754148028,0.07339169364849361,0.08218989044214817,0.07430379153536662
0.13447346985350364,0.1232324715199938,0.10710933552694092,0.10245792231511812,0.07717316697177835,0.056204080101174565,0.059298683788704475,0.0733916936484936,0.07742685628571096,0.07059900022978333
0.13447346985350364,0.1203703464800578,0.10710933552694092,0.10125100963351229,0.07296402879574078,0.048478417125833846,0.046972105190993124,0.06726396450145936,0.0688708630092576,0.0634727055925995
0.1326084604668253,0.11698149210234585,0.10550638288517349,0.10125100963351229,0.07296402879574077,0.04545368508290574,0.04266418402206544,0.06173965044377163,0.06312672723262057,0.05796896198273379
0.12961586837222575,0.11698149210234583,0.10550638288517349,0.09909071840925751,0.07296402879574077,0.045453685082905745,0.036976286975817535,0.052134774522734136,0.057809962421714434,0.05214345757551885
0.12854430208442313,0.11474990024391075,0.10298604422472951,0.0966985831986287,0.068761093760634,0.03889728721688985,0.03697628697581754,0.052134774522734136,0.052419274111583085,0.05214345757551885
0.12733197554690787,0.11280653126085466,0.10063522553498867,0.09450174154856147,0.06833880264949861,0.03281566235332621,0.031011510434867485,0.04510044609969959,0.0451926293713415,0.046331477507520834
0.1251543544762016,0.11109546184340717,0.10063522553498867,0.0922250832358888,0.06612109253828909,0.03281566235332621,0.031011510434867485,0.03998881267166473,0.04519262937134149,0.04633147750752085
0.1242659111253864,0.11050427643342448,0.10063522553498867,0.09124104457676854,0.06378851225228693,0.03281566235332621,0.030679318490674182,0.03441901818016133,0.0451926293713415,0.04111107964034736
0.1242659111253864,0.11050427643342448,0.10063522553498869,0.09009654931154337,0.062420887898327886,0.03281566235332621,0.028680834477288912,0.03441901818016133,0.04025292141609874,0.03539745737573238
