SE_bl_0_100,SE_bl_10_90,SE_bl_20_80,SE_bl_30_70,SE_bl_40_60,SE_bl_50_50,SE_bl_60_40,SE_bl_70_30,SE_bl_80_20,SE_bl_90_10,SE_bl_100_0
0.0047212135326332606,0.004900214655496053,0.005079215778358846,0.005258216901221637,0.00543721802408443,0.005616219146947222,0.005795220269810014,0.005974221392672807,0.006153222515535599,0.006332223638398392,0.006511224761261185
0.007070570682064071,0.0073129283448191305,0.007555286007574191,0.0077976436703292495,0.00804000133308431,0.00828235899583937,0.008524716658594429,0.008767074321349487,0.00900943198410455,0.009251789646859607,0.009494147309614669
