NE_bl_0_100,NE_bl_10_90,NE_bl_20_80,NE_bl_30_70,NE_bl_40_60,NE_bl_50_50,NE_bl_60_40,NE_bl_70_30,NE_bl_80_20,NE_bl_90_10,NE_bl_100_0
0.013791680925036796,0.015008539314794183,0.016225397704551572,0.017442256094308953,0.018659114484066347,0.01987597287382373,0.021092831263581118,0.0223096896533385,0.023526548043095896,0.024743406432853284,0.025960264822610667
0.02064999520874102,0.02235892894384944,0.024067862678957868,0.025776796414066282,0.027485730149174704,0.029194663884283132,0.030903597619391553,0.03261253135449997,0.034321465089608406,0.03603039882471682,0.03773933255982525
