SW_bl_0_100,SW_bl_10_90,SW_bl_20_80,SW_bl_30_70,SW_bl_40_60,SW_bl_50_50,SW_bl_60_40,SW_bl_70_30,SW_bl_80_20,SW_bl_90_10,SW_bl_100_0
0.02005997908187069,0.020611590484999873,0.02116320188812906,0.02171481329125824,0.02226642469438743,0.02281803609751661,0.023369647500645796,0.023921258903774976,0.024472870306904163,0.02502448171003335,0.025576093113162533
0.02996646075358094,0.030663680310773954,0.031360899867966974,0.03205811942515997,0.03275533898235299,0.03345255853954601,0.03414977809673902,0.03484699765393204,0.035544217211125044,0.036241436768318064,0.03693865632551108
