CEN_bl_0_100,CEN_bl_10_90,CEN_bl_20_80,CEN_bl_30_70,CEN_bl_40_60,CEN_bl_50_50,CEN_bl_60_40,CEN_bl_70_30,CEN_bl_80_20,CEN_bl_90_10,CEN_bl_100_0
0.008850163005071346,0.00937652592624079,0.009902888847410241,0.010429251768579686,0.010955614689749135,0.011481977610918582,0.012008340532088031,0.012534703453257478,0.013061066374426927,0.013587429295596375,0.01411379221676582
0.013261870095512936,0.01400357718836737,0.014745284281221805,0.015486991374076237,0.016228698466930667,0.016970405559785105,0.017712112652639538,0.01845381974549397,0.019195526838348402,0.019937233931202836,0.02067894102405727
