N_CEN_WND 1,N_CEN_WND 2,N_CEN_WND 3,N_CEN_WND 4,N_CEN_WND 5,N_CEN_WND 6,N_CEN_WND 7,N_CEN_WND 8,N_CEN_WND 9,N_CEN_WND 10,N_CEN_WND 11,N_CEN_WND 12,N_CEN_WND 13,N_CEN_WND 14,N_CEN_WND 15,N_CEN_WND 16,N_CEN_WND 17,N_CEN_WND 18,N_CEN_WND 19,N_CEN_WND 20,N_CEN_WND 21,N_CEN_WND 22,N_CEN_WND 23,N_CEN_WND 24,N_CEN_WND 25,N_CEN_WND 26,N_CEN_WND 27,N_CEN_WND 28,N_CEN_WND 29,N_CEN_WND 30,N_CEN_WND 31,N_CEN_WND 32,N_CEN_WND 33,N_CEN_WND 34,N_CEN_WND 35,N_CEN_PV 1,N_CEN_PV 2,N_CEN_PV 3,N_CEN_PV 4,N_CEN_PV 5,N_CEN_PV 6,N_CEN_PV 7,N_CEN_PV 8,N_CEN_PV 9,N_CEN_PV 10,N_CEN_PV 11,N_CEN_PV 12,N_CEN_PV 13,N_CEN_PV 14,N_CEN_PV 15,N_CEN_PV 16,N_CEN_PV 17,N_CEN_PV 18,N_CEN_PV 19,N_CEN_PV 20,N_CEN_PV 21,N_CEN_PV 22,N_CEN_PV 23,N_CEN_PV 24,N_CEN_PV 25,N_CEN_PV 26,N_CEN_PV 27,N_CEN_PV 28,N_CEN_PV 29,N_CEN_PV 30,N_CEN_PV 31,N_CEN_PV 32,N_CEN_PV 33,N_CEN_PV 34,N_CEN_PV 35
0.2770370152915252,0.26353582895879685,0.23888971991719488,0.22565548693243487,0.21938431318710425,0.29851470465054075,0.2821566225019069,0.2654553748877848,0.2637208337377025,0.27004762950987954,0.3187228277507464,0.31499608335055274,0.3300059696056625,0.32339595130157583,0.3187839241405247,0.31807973704706305,0.29569298891242185,0.29844235088968174,0.285361832784124,0.2868754310494518,0.3220162673381784,0.2980083998743643,0.2980532174909225,0.29169658988476266,0.3058574919483141,0.3389449737453219,0.3232629244618117,0.31058740632938786,0.2902304470538453,0.2656650411372496,0.2851649620657014,0.26279404223154307,0.23904945834823674,0.23824023802567335,0.21772382621884878,0.6374200158610549,0.6166633526622176,0.6063415636304178,0.6194377602928722,0.607529531779933,0.6390177850721834,0.6156287556472193,0.5723373515125647,0.5507166947846237,0.5589337723065225,0.5819469820748768,0.5821483315057739,0.6151997619514789,0.6497424790621416,0.6709489679122406,0.6042723669048803,0.602105345454278,0.6098898310132868,0.6083288017876339,0.6068624627849913,0.6636596940325155,0.6579456028130893,0.6528793889468778,0.6616001418424179,0.6941375029047464,0.7128643426882635,0.7094886479104747,0.7061894011902717,0.6977803145773478,0.6653215984162698,0.6344972957180743,0.6457324066579967,0.6456912418001223,0.6235500000946477,0.5813865591735793
0.26406607129485216,0.25450356159384296,0.23349701287639854,0.22565548693243487,0.2142039605300378,0.29300743346894215,0.2788129038280889,0.25961566728391633,0.25382783674654724,0.2583292312670242,0.3137794966283397,0.3123841175683143,0.32568211941943254,0.32339595130157583,0.3156790727629153,0.2898954741627627,0.27170399649054555,0.29160833145837134,0.28069344174793104,0.2868754310494518,0.31688289138644254,0.2927228199358335,0.28826934530687204,0.2844035441243634,0.29984004723943886,0.3328269653275125,0.31743535818288227,0.31058740632938786,0.2863658478003025,0.26114891305926574,0.28516496206570147,0.2627940422315432,0.23904945834823674,0.2314354947195405,0.21039293435128628,0.611962063624781,0.6017226702471739,0.5874969837479266,0.611469649687725,0.5998294500075818,0.6296992431454258,0.6058369122438094,0.5544003207511747,0.5382131033131622,0.5505309400627078,0.5732370582952309,0.5732679220708886,0.6062503423988324,0.6406267804529099,0.6618987434839972,0.5876370028419431,0.5855738428648959,0.5933354486695186,0.5916555689670993,0.5898567177845049,0.6524281595087992,0.6469415297271319,0.642000920894244,0.6527989812424541,0.6778803662134688,0.6996462471744148,0.6964044228568579,0.6932110236980681,0.6727724849937137,0.6391045579010629,0.6250934074296842,0.631612891199087,0.6265622501941396,0.6001559067392631,0.5671984099062402
0.2640660712948522,0.251443050230356,0.23079338253724402,0.21897004667487632,0.20786319389449917,0.2867160874405423,0.2713918396295016,0.25434923609907056,0.2490560332918248,0.25692586375961995,0.30794773528296154,0.3041901491309031,0.3251261797942662,0.31995466307216386,0.31313535260212494,0.28989547416276273,0.27170399649054555,0.28145253823898186,0.2751248762480919,0.2802149190266007,0.31545157667083235,0.2868578372434621,0.28036704270324203,0.2783179448844533,0.2933222141435048,0.3279064370833466,0.3131334756819628,0.30077424017618704,0.27873207342694994,0.2550511663299883,0.2805483543714775,0.2591948257001479,0.23904945834823674,0.22950196244896184,0.20810882087692004,0.6119620636247811,0.5966184148734025,0.5874969837479265,0.6004936150201741,0.5893725180442879,0.623860685390976,0.6058369122438094,0.5544003207511746,0.5329684707534906,0.5446116178174588,0.5639396287399628,0.5654805682598916,0.600460957694798,0.6367131556544559,0.6618987434839971,0.5815165773357134,0.5834575310507396,0.591808508397088,0.5900954927367853,0.5879744655993272,0.6524281595087991,0.6469415297271319,0.6420009208942439,0.6458717226479433,0.6707115460530284,0.6952017075686607,0.6912511515783082,0.6883283362128889,0.6727724849937136,0.6387705643867321,0.620572131634474,0.631612891199087,0.6215975841598457,0.6001559067392632,0.5596015027151818
0.2609480399692551,0.251443050230356,0.23079338253724402,0.21591264759486398,0.20680416159778636,0.28600636393376266,0.2713918396295016,0.2510355261125938,0.24905603329182482,0.25419101215059714,0.3053085737543707,0.30419014913090303,0.32116073848097365,0.31995466307216386,0.31313535260212494,0.28371161683891966,0.2647379774252434,0.2814525382389818,0.27118765114278803,0.2778105114522129,0.3070387528283895,0.28685783724346214,0.280367042703242,0.27657182392339374,0.29019255775442243,0.32173301454055875,0.30794906849939757,0.29577470476497697,0.27658498575419055,0.24929949255546083,0.2782876660522044,0.25919482570014785,0.2374500742717179,0.22950196244896184,0.20810882087692006,0.603165930767885,0.5966184148734023,0.5824317528810701,0.5987799520499647,0.5765728560646499,0.6238606853909759,0.5922512735965284,0.5499132573787583,0.5270875271555757,0.5339375167160121,0.5494278411201751,0.560206870050397,0.5944481766005013,0.6277284124532614,0.6491813832803686,0.5815165773357134,0.5800838874773792,0.5879513741018598,0.5896368801218982,0.5842832188866788,0.6452438204564975,0.6437652120800187,0.6384871468513539,0.6370523732338301,0.6707115460530284,0.6879660751623711,0.6912511515783082,0.6883283362128889,0.6727724849937136,0.6326797560715974,0.6101146187052295,0.6211532868586126,0.6215975841598456,0.6001559067392632,0.5470285569299229
0.2540689957265165,0.25051782322364746,0.23079338253724407,0.21591264759486392,0.2068041615977864,0.2860063639337627,0.2677854010812486,0.25103552611259383,0.24078156169806395,0.24756269838552508,0.30530857375437076,0.29792647132498773,0.314031348984378,0.3143716566175407,0.3112328020212168,0.27610662969994404,0.2647379774252434,0.27985422038290375,0.26514347521150294,0.27727072631272454,0.3012068835428727,0.27971215121985876,0.27370243317482734,0.2689808904543856,0.2901925577544224,0.32173301454055875,0.3072523799179921,0.29577470476497697,0.266940049867707,0.2390352129422861,0.2710323768938639,0.2574252725391522,0.2374500742717179,0.22950196244896182,0.20810882087692004,0.5898905058080468,0.5784852613493914,0.566514776053848,0.5751231263652551,0.569820742407335,0.6042666109949346,0.5816551342295178,0.5342977235938245,0.5172257228416167,0.5227258612141756,0.5357792160834196,0.5473918020501614,0.5848531001218856,0.621671893437115,0.6430420788840568,0.5589486993258591,0.5574887766603523,0.5654578781390441,0.5705377598390009,0.5616167053134172,0.6234576487835493,0.6304353403584273,0.6186340085135374,0.6262408188798846,0.6445981925900479,0.6774883655177918,0.6741459011359413,0.6710484354680142,0.6521177948833365,0.6221833421001198,0.5991292967972954,0.6100241387274127,0.6004856266617853,0.5738826730352933,0.5339924264397183
0.25279637134752553,0.24299869644913513,0.22483226356271765,0.2099010094441824,0.20109474533243987,0.2836720558143916,0.26778540108124865,0.24378385509549555,0.22507565032314583,0.21908057078871995,0.29806597349253927,0.2979264713249877,0.314031348984378,0.3115409307764082,0.307640304243935,0.26598062922109855,0.2581779699051027,0.27743835393613253,0.265143475211503,0.27491391218914957,0.2925727642111005,0.276556146381031,0.2689865112005738,0.2655800965154732,0.2865795228388604,0.306439836672062,0.29299562567223975,0.2775211610081358,0.26324007491520923,0.23327627594678166,0.2551188553531856,0.23565185050836562,0.22637581117336333,0.22065122944080476,0.20667434397832296,0.5687784488177475,0.5535422989521311,0.5509762809178462,0.5692128558289256,0.5612330328490299,0.5929458488298543,0.5648374488108615,0.518316387599608,0.5035532560898223,0.5116603772941138,0.5357792160834196,0.543248074837475,0.5808074710250681,0.6137425266254715,0.6279578161357068,0.5477086050553414,0.5463073655666709,0.55431236548435,0.5530768682527732,0.5453872594388912,0.6052710020391253,0.6086404465634471,0.6082041974356459,0.6150573148685382,0.6263132806995686,0.6673133225691057,0.6593745938185507,0.6612562312793422,0.6414025510196053,0.5985382804443876,0.5889371786913855,0.6001242933802927,0.5951443562323689,0.5738826730352932,0.513534145124136
0.23939368437516004,0.22966526858603112,0.20607768262726173,0.1966377864144083,0.1947434170400611,0.2699835972918477,0.25165610833588675,0.23622560060938455,0.21848157333315948,0.21741527124590362,0.29033364645084253,0.2916466769252146,0.314031348984378,0.31154093077640815,0.307640304243935,0.2605094344309027,0.24448103461095974,0.2663362964377619,0.265143475211503,0.27166305051948747,0.290417583155233,0.2720603768887335,0.2659691271171656,0.2641722902975363,0.2786656807766772,0.2916521716162225,0.2715729411116305,0.26024250131861576,0.2541122824946597,0.2209248025179601,0.2551188553531857,0.23354165516204148,0.2263758111733633,0.2179101903559254,0.19649025565854983,0.5590404454036436,0.5438223988352479,0.5399320661845267,0.5606557592833397,0.5493431455653239,0.5766685087922637,0.5543406337581364,0.5075201875339114,0.49337766760568125,0.4992864244708508,0.5129503145460277,0.5127398514332459,0.5706246625504534,0.6020186531707714,0.6200708949097915,0.5368404697115853,0.5355913097874258,0.5437164249352552,0.5425844954632492,0.5268511411405197,0.5918465239357482,0.5914804819022943,0.5909157705933936,0.5993236961353764,0.6160866268577867,0.656263083808374,0.6488962333735598,0.6464310460706559,0.6351908801854467,0.5882193424378307,0.578600501334748,0.5899674284712961,0.585352519525768,0.5537450595513792,0.513534145124136
0.23189513940855677,0.22229180842234447,0.1994467580910748,0.1948032140003577,0.18863913114559686,0.2664108762602161,0.2516561083358868,0.2257716248170781,0.21319813108722754,0.20996967290364738,0.28580409479524993,0.27881615511160684,0.312496970953482,0.30854196423558616,0.3025904486463468,0.24963174448951567,0.23449748770142487,0.2543907284236264,0.25714179702358136,0.26815019493266445,0.2838153535822279,0.26959034689336797,0.2659691271171656,0.2549475000679063,0.27537298373929286,0.2794645062298029,0.2659145032235732,0.25400388764404574,0.23790155512948094,0.20648410683445445,0.23921571578579853,0.22059955375401985,0.2161405012126363,0.20842768958269137,0.18424091829836062,0.5404617624973334,0.5390370111019537,0.5313637421534797,0.5462502595915175,0.5341141574138828,0.5655981762810591,0.5489271004188558,0.5075201875339114,0.4777900767953171,0.4843286611646001,0.49717573102675783,0.5047686814640008,0.5553727057176896,0.5933529104768192,0.6088505338366671,0.5276009444881167,0.5266043382295609,0.5344988086976207,0.5348611763638667,0.5268511411405197,0.5918465239357482,0.5914804819022943,0.5875611739617532,0.5944809480765769,0.6042180821116293,0.634331578718703,0.6266866439103278,0.6351095226738289,0.6200322953597585,0.5731579970885138,0.578600501334748,0.5817007682718692,0.5619011663115335,0.5439941952560537,0.5043501842196938
0.21458512803466664,0.21462099701593934,0.1978979733855335,0.1820867840720424,0.17725279183714895,0.2594825623889671,0.2516561083358868,0.22577162481707808,0.1986548566891476,0.20135540559057097,0.27476049927034957,0.27881615511160684,0.3039187811399685,0.30297373426559254,0.29186067360531676,0.24169596859358358,0.23449748770142492,0.2511724898157481,0.2490967431424718,0.2618234384210429,0.27866885686170667,0.2640247640540576,0.25848957812640994,0.25494750006790623,0.27537298373929286,0.2735129062051832,0.26008891779534676,0.25400388764404574,0.21917759605679943,0.18243165597793112,0.21258056026930233,0.20395468679238304,0.20397574177456618,0.20842768958269142,0.18424091829836062,0.5295279694288006,0.5299133790541248,0.5252775819532024,0.5396746533488324,0.5190608288277363,0.5361847610124182,0.5187507918454024,0.4762434928671464,0.4575362692519995,0.4687545997427716,0.47010811727908686,0.4871736651987515,0.5287221009312203,0.5612723499815035,0.5757278157581002,0.49734339385148985,0.4963654171615248,0.5136778722331616,0.4980157992523219,0.49716625181345375,0.5729292991711046,0.5595859281256509,0.5557075751724441,0.5630552768883884,0.5614042837906853,0.6165163498437173,0.6158855885463169,0.6087374031070846,0.5874389003776642,0.5450691490817079,0.5438279931961668,0.5498241000880999,0.540190395148377,0.5256084084620258,0.48357214419213695
0.20830906542640965,0.20535965309861032,0.17785432586953515,0.16209639099169162,0.15121099872498692,0.24970834818423587,0.24378976534767166,0.20920328324969806,0.18584390226581243,0.18636322439057834,0.26938008568372396,0.2788161551116068,0.2960991264639075,0.29644273326413656,0.28820597497821565,0.23372521379257535,0.23449748770142487,0.24518739833700218,0.24277863949912898,0.2600368942654823,0.2707526368935012,0.24711824541480956,0.25031434619537213,0.2466585535231367,0.26068013847639715,0.25233068371547634,0.251560574214308,0.23106688004213277,0.20973825531593035,0.17244112156996277,0.1990214196473985,0.19200277383254732,0.18934008494341775,0.18922800884583582,0.17605076146788226,0.5081576385763115,0.5058865032922585,0.483294810385894,0.5032170721864422,0.4924332207610632,0.5260458406450502,0.5104976958687152,0.46717396907215175,0.44785277129207446,0.4496663413302007,0.45813918624827904,0.46418663489293577,0.5181029087831314,0.5508151553970538,0.5686662991852081,0.4855930319385299,0.4877512797807763,0.49551642977472293,0.4901896682641224,0.48557156485656083,0.5540691715911349,0.5513691999544271,0.547423145385141,0.5537534331263891,0.5614042837906852,0.6057171374386943,0.6045968734820645,0.6087374031070844,0.5833891548744046,0.5450691490817078,0.5350273604949911,0.545983679395976,0.5307783472028449,0.5033989714937004,0.45514281275644314
